Label;Volume (unit);Volume (pixel);Mean;SurfaceArea;surfaceAreaPxl;Min;Max;Std Deviation;X;Y;Z;Xmass;Ymass;Zmass;Feret
ObjB-1;0,065;20;1;1,087;48;1;1;0;2;0,5;0,5;2;0,5;0,5;0,523
ObjB-2;0,162;50;2;2,335;126;2;2;0;32,28;2,14;0,22;32,28;2,14;0,22;1,024
ObjB-3;0,136;42;3;1,945;86;3;3;0;60,238;1,167;0,833;60,238;1,167;0,833;0,759
ObjB-4;0,113;35;4;1,901;82;4;4;0;71,457;0,914;0,657;71,457;0,914;0,657;0,8
ObjB-5;0,116;36;5;1,779;82;5;5;0;97,167;1,25;0,472;97,167;1,25;0,472;0,729
ObjB-6;0,084;26;6;1,276;58;6;6;0;102,769;0,846;0,5;102,769;0,846;0,5;0,553
ObjB-7;0,213;66;7;2,538;126;7;7;0;112,485;1,621;0,485;112,485;1,621;0,485;0,936
ObjB-8;0,061;19;8;1,317;58;8;8;0;145,158;0,526;0,368;145,158;0,526;0,368;0,634
ObjB-9;0,042;13;9;0,857;38;9;9;0;176,385;0,462;0,385;176,385;0,462;0,385;0,445
ObjB-10;0,465;144;10;4,935;220;10;10;0;209,333;1,701;1,146;209,333;1,701;1,146;1,454
ObjB-11;0,343;106;11;3,932;176;11;11;0;261,472;1,066;0,925;261,472;1,066;0,925;1,386
ObjB-12;0,204;63;12;3,053;136;12;12;0;351,746;0,857;0,857;351,746;0,857;0,857;1,224
ObjB-13;0,475;147;13;4,763;238;13;13;0;17,32;2,789;0,769;17,32;2,789;0,769;1,374
ObjB-14;0,504;156;14;5,508;258;14;14;0;127,801;2,692;0,885;127,801;2,692;0,885;1,334
ObjB-15;0,317;98;15;3,412;158;15;15;0;197,755;2,408;0,908;197,755;2,408;0,908;1,211
ObjB-16;0,452;140;16;4,622;206;16;16;0;338,943;2,9;1,279;338,943;2,9;1,279;1,259
ObjB-17;0,401;124;17;3,747;208;17;17;0;228,968;3,427;0,46;228,968;3,427;0,46;1,198
ObjB-18;0,223;69;18;2,68;124;18;18;0;362,101;2,348;0,797;362,101;2,348;0,797;0,959
ObjB-19;0,058;18;19;0,941;42;19;19;0;1;4;0,5;1;4;0,5;0,42
ObjB-20;0,343;106;20;3,68;198;20;20;0;313,283;3,5;0,472;313,283;3,5;0,472;1,076
ObjB-21;0,74;229;21;5,981;336;21;21;0;324,694;5,048;0,603;324,694;5,048;0,603;1,572
ObjB-22;0,288;89;22;3,031;168;22;22;0;153,966;4,764;0,393;153,966;4,764;0,393;1,003
ObjB-23;0,417;129;23;4,372;232;23;23;0;162,178;5,178;0,605;162,178;5,178;0,605;1,129
ObjB-24;0,511;158;24;4,866;240;24;24;0;187,108;5,373;1,07;187,108;5,373;1,07;1,217
ObjB-25;0,404;125;25;3,898;188;25;25;0;287,344;4,64;0,912;287,344;4,64;0,912;1,138
ObjB-26;0,191;59;26;2,397;128;26;26;0;74,407;5,508;0,339;74,407;5,508;0,339;0,845
ObjB-27;0,317;98;27;3,261;178;27;27;0;85,622;5,551;0,439;85,622;5,551;0,439;1,198
ObjB-28;0,052;16;28;1,068;50;28;28;0;293,938;6,438;0,25;293,938;6,438;0,25;0,523
ObjB-29;0,446;138;29;4,428;222;29;29;0;202,717;8,109;0,746;202,717;8,109;0,746;1,148
ObjB-30;0,352;109;30;3,326;184;30;30;0;121,587;8,752;0,495;121,587;8,752;0,495;1,162
ObjB-31;0,284;88;31;3,235;168;31;31;0;137,648;9,023;0,443;137,648;9,023;0,443;0,987
ObjB-32;0,381;118;32;4,258;210;32;32;0;242,542;9,966;0,847;242,542;9,966;0,847;1,185
ObjB-33;0,142;44;33;2,038;106;33;33;0;361,5;9,841;0,295;361,5;9,841;0,295;0,758
