Label;Volume (unit);Volume (pixel);Mean;SurfaceArea;surfaceAreaPxl;Min;Max;Std Deviation;X;Y;Z;Xmass;Ymass;Zmass;Feret
ObjB-1;0,28643;80;1;3,325847;132;1;1;0;4,25;1,1125;1,4375;4,25;1,1125;1,4375;1,134629
ObjB-2;0,103831;29;2;1,806138;78;2;2;0;14,793103;0,931034;0,37931;14,793103;0,931034;0,37931;0,791869
ObjB-3;0,28643;80;3;3,630086;154;3;3;0;50,2375;1,9375;0,9125;50,2375;1,9375;0,9125;1,371707
ObjB-4;0,153956;43;4;2,086137;84;4;4;0;55,627907;1,232558;0,976744;55,627907;1,232558;0,976744;1,012335
ObjB-5;0,179019;50;5;2,562777;96;5;5;0;61,68;0,48;1,38;61,68;0,48;1,38;1,11874
ObjB-6;0,060866;17;6;1,454161;52;6;6;0;228,647059;0;1,058824;228,647059;0;1,058824;0,811397
ObjB-7;0,454708;127;7;4,375719;206;7;7;0;170,133858;1,685039;0,724409;170,133858;1,685039;0,724409;1,576184
ObjB-8;0,56928;159;8;4,60835;222;8;8;0;180,779874;2,842767;0,792453;180,779874;2,842767;0,792453;1,172365
ObjB-9;0,486931;136;9;4,411336;202;9;9;0;37,154412;2,227941;0,830882;37,154412;2,227941;0,830882;1,246378
ObjB-10;0,443966;124;10;4,280242;198;10;10;0;282,991935;3,177419;0,774194;282,991935;3,177419;0,774194;1,246378
ObjB-11;0,368779;103;11;4,196514;184;11;11;0;135,883495;2,631068;0,776699;135,883495;2,631068;0,776699;1,122314
ObjB-12;0,09667;27;12;1,603436;68;12;12;0;236,481481;3,62963;0,481481;236,481481;3,62963;0,481481;0,67489
ObjB-13;0,66953;187;13;5,913236;258;13;13;0;349,524064;4,540107;1,224599;349,524064;4,540107;1,224599;1,350718
ObjB-14;0,279269;78;14;3,05228;144;14;14;0;61,769231;5,282051;0,512821;61,769231;5,282051;0,512821;0,996259
ObjB-15;0,225564;63;15;2,914754;122;15;15;0;111,095238;4,190476;0,84127;111,095238;4,190476;0,84127;1,075222
ObjB-16;1,231649;344;16;10,699304;446;16;16;0;20,232558;4,069767;2,313953;20,232558;4,069767;2,313953;1,845983
ObjB-17;0,179019;50;17;2,27103;96;17;17;0;73,68;5,48;1,02;73,68;5,48;1,02;0,811397
ObjB-18;0,071607;20;18;1,156354;48;18;18;0;240,5;6;0,5;240,5;6;0,5;0,495126
ObjB-19;0,3831;107;19;3,731623;166;19;19;0;130;7,336449;0,88785;130;7,336449;0,88785;1,025771
ObjB-20;0,47977;134;20;4,453015;202;20;20;0;171,350746;8,30597;1,037313;171,350746;8,30597;1,037313;1,11497
ObjB-21;0,196921;55;21;2,330888;108;21;21;0;40,581818;10,181818;0,472727;40,581818;10,181818;0,472727;0,753249
ObjB-22;0,38668;108;22;4,220383;186;22;22;0;122,814815;8,101852;0,861111;122,814815;8,101852;0,861111;1,29662
ObjB-23;0,866451;242;23;6,295886;318;23;23;0;54,644628;11,446281;0,797521;54,644628;11,446281;0,797521;1,451532
ObjB-24;0,615824;172;24;4,834921;234;24;24;0;74,738372;12,883721;0,843023;74,738372;12,883721;0,843023;1,236766
ObjB-25;0,297171;83;25;3,27848;142;25;25;0;153,698795;12,939759;0,819277;153,698795;12,939759;0,819277;0,840299
ObjB-26;0,343716;96;26;3,821039;170;26;26;0;265,791667;12,625;0,791667;265,791667;12,625;0,791667;1,102622
ObjB-27;0,640887;179;27;6,021576;302;27;27;0;337,882682;12,273743;0,569832;337,882682;12,273743;0,569832;1,384193
ObjB-28;0,19334;54;28;2,461983;112;28;28;0;285,962963;13,888889;0,5;285,962963;13,888889;0,5;0,811397
ObjB-29;0,110992;31;29;1,978911;82;29;29;0;294,806452;14,709677;0,451613;294,806452;14,709677;0,451613;0,704113
ObjB-30;0,633726;177;30;5,496455;258;30;30;0;25,101695;16,282486;0,830508;25,101695;16,282486;0,830508;1,325272
ObjB-31;0,529895;148;31;5,412355;230;31;31;0;90,695946;17,77027;1,378378;90,695946;17,77027;1,378378;1,337399
ObjB-32;0,37952;106;32;3,886586;172;32;32;0;128,037736;15,735849;0,820755;128,037736;15,735849;0,820755;1,025771
ObjB-33;0,264948;74;33;3,343656;130;33;33;0;309,783784;15,621622;1,567568;309,783784;15,621622;1,567568;1,31847
