Label;Volume (unit);Volume (pixel);Mean;SurfaceArea;surfaceAreaPxl;Min;Max;Std Deviation;X;Y;Z;Xmass;Ymass;Zmass;Feret
ObjB-1;0,213;66;1;3,506;144;1;1;0;90,515;0,803;1,015;90,515;0,803;1,015;1,157
ObjB-2;0,611;189;2;5,436;274;2;2;0;159,079;2,196;0,862;159,079;2,196;0,862;1,603
ObjB-3;0,184;57;3;2,562;132;3;3;0;176,632;1,14;0,333;176,632;1,14;0,333;1,185
ObjB-4;0,165;51;4;2,464;104;4;4;0;204,922;0,784;1,275;204,922;0,784;1,275;0,975
ObjB-5;0,423;131;5;4,368;190;5;5;0;216,008;1,924;1,382;216,008;1,924;1,382;1,387
ObjB-6;0,213;66;6;2,627;138;6;6;0;323,061;1,485;0,379;323,061;1,485;0,379;1,043
ObjB-7;0,052;16;7;0,967;52;7;7;0;333,5;0,5;0;333,5;0,5;0;0,734
ObjB-8;0,301;93;8;3,508;216;8;8;0;42,946;2,753;0,151;42,946;2,753;0,151;1,183
ObjB-9;0,271;84;9;3,139;144;9;9;0;115,881;2,131;0,845;115,881;2,131;0,845;0,965
ObjB-10;0,11;34;10;1,53;74;10;10;0;10,382;2,147;0,441;10,382;2,147;0,441;0,659
ObjB-11;0,33;102;11;3,802;198;11;11;0;248,216;3,02;0,52;248,216;3,02;0,52;1,256
ObjB-12;0,307;95;12;3,281;142;12;12;0;57,168;4,274;1,274;57,168;4,274;1,274;1,114
ObjB-13;0,168;52;13;2,66;126;13;13;0;360,423;5,712;0,481;360,423;5,712;0,481;0,992
ObjB-14;0,275;85;14;3,314;164;14;14;0;222,271;7,071;0,612;222,271;7,071;0,612;1,071
ObjB-15;0,662;205;15;5,565;286;15;15;0;107,624;6,971;0,82;107,624;6,971;0,82;1,48
ObjB-16;0,559;173;16;4,851;250;16;16;0;197,786;10,405;0,775;197,786;10,405;0,775;1,347
ObjB-17;0,517;160;17;5,17;238;17;17;0;299,413;8,975;1,144;299,413;8,975;1,144;1,268
