Label;Volume (unit);Volume (pixel);Mean;SurfaceArea;surfaceAreaPxl;Min;Max;Std Deviation;X;Y;Z;Xmass;Ymass;Zmass;Feret
ObjB-1;0,010741;3;1;0,333797;14;1;1;0;39;0;0;39;0;0;0,218491
ObjB-2;0,09667;27;2;1,883435;74;2;2;0;105,148148;0,444444;0,777778;105,148148;0,444444;0,777778;1,000477
ObjB-3;0,225564;63;3;2,908694;118;3;3;0;228,857143;1,698413;1,015873;228,857143;1,698413;1,015873;1,052789
ObjB-4;0,19334;54;4;2,831769;136;4;4;0;251,851852;1,166667;0,277778;251,851852;1,166667;0,277778;1,24559
ObjB-5;0,186179;52;5;2,640444;106;5;5;0;294,788462;0,673077;0,846154;294,788462;0,673077;0,846154;1,060101
ObjB-6;0,071607;20;6;1,341247;60;6;6;0;308,55;0,6;0,25;308,55;0,6;0,25;0,632692
ObjB-7;0,110992;31;7;1,806138;78;7;7;0;340,451613;0,580645;0,419355;340,451613;0,580645;0,419355;0,828691
ObjB-8;0,408163;114;8;4,107469;194;8;8;0;122,263158;1,894737;0,719298;122,263158;1,894737;0,719298;1,288747
ObjB-9;0,279269;78;9;3,172741;196;9;9;0;198,294872;2,307692;0;198,294872;2,307692;0;1,4859
ObjB-10;0,114572;32;10;1,7584;74;10;10;0;49,625;1,1875;0,625;49,625;1,1875;0,625;0,692348
ObjB-11;0,361618;101;11;3,653955;156;11;11;0;146,772277;2,881188;1,079208;146,772277;2,881188;1,079208;1,139876
ObjB-12;0,469029;131;12;4,506442;196;12;12;0;268,10687;2,671756;1,083969;268,10687;2,671756;1,083969;1,225645
ObjB-13;0,325814;91;13;3,814979;166;13;13;0;85,032967;2,78022;0,835165;85,032967;2,78022;0,835165;1,240165
ObjB-14;0,09667;27;14;1,639054;64;14;14;0;49,148148;5,148148;0,814815;49,148148;5,148148;0,814815;0,717739
ObjB-15;0,225564;63;15;2,944683;128;15;15;0;288,52381;5,047619;0,666667;288,52381;5,047619;0,666667;0,840299
ObjB-16;0,272108;76;16;3,07615;146;16;16;0;357,618421;5,789474;0,565789;357,618421;5,789474;0,565789;0,875086
ObjB-17;0,347296;97;17;3,55885;162;17;17;0;161,649485;5,061856;0,773196;161,649485;5,061856;0,773196;1,139876
ObjB-18;0,229144;64;18;3,016291;134;18;18;0;23,828125;6,640625;0,71875;23,828125;6,640625;0,71875;1,075222
