Label;Volume (unit);Volume (pixel);Mean;SurfaceArea;surfaceAreaPxl;Min;Max;Std Deviation;X;Y;Z;Xmass;Ymass;Zmass;Feret
ObjB-1;0,019;6;1;0,606;26;1;1;0;42;0,5;0,167;42;0,5;0,167;0,365
ObjB-2;0,016;5;2;0,584;24;2;2;0;45,2;0,4;0,4;45,2;0,4;0,4;0,379
ObjB-3;0,039;12;3;0,752;32;3;3;0;114;0,5;0,5;114;0,5;0,5;0,379
ObjB-4;0,065;20;4;1,379;60;4;4;0;130,7;0,9;0,55;130,7;0,9;0,55;0,668
ObjB-5;0,048;15;5;1,025;46;5;5;0;185,8;0,533;0,333;185,8;0,533;0,333;0,445
ObjB-6;0,055;17;6;0,989;54;6;6;0;239,471;1,118;0;239,471;1,118;0;0,559
ObjB-7;0,042;13;7;1,044;44;7;7;0;297,385;0,923;0,462;297,385;0,923;0,462;0,48
ObjB-8;0,065;20;8;1,504;64;8;8;0;395,7;1,2;0,55;395,7;1,2;0,55;0,684
ObjB-9;0,081;25;9;1,339;60;9;9;0;404,2;0,8;0,48;404,2;0,8;0,48;0,553
ObjB-10;0,019;6;10;0,625;24;10;10;0;481,833;0;1;481,833;0;1;0,635
ObjB-11;0,113;35;11;1,674;76;11;11;0;18,343;0,886;0,6;18,343;0,886;0,6;0,737
ObjB-12;0,139;43;12;1,971;96;12;12;0;83,419;1,279;0,419;83,419;1,279;0,419;0,722
ObjB-13;0,213;66;13;3,199;142;13;13;0;149,667;1,864;0,848;149,667;1,864;0,848;1,075
ObjB-14;0,094;29;14;2,134;96;14;14;0;167,483;1,103;0,552;167,483;1,103;0,552;1,044
ObjB-15;0,074;23;15;1,42;60;15;15;0;221,435;1,13;0,696;221,435;1,13;0,696;0,684
ObjB-16;0,168;52;16;2,407;110;16;16;0;318,115;1,923;0,673;318,115;1,923;0,673;0,793
ObjB-17;0,036;11;17;0,879;40;17;17;0;409,273;1,182;0,182;409,273;1,182;0,182;0,48
ObjB-18;0,155;48;18;2,059;108;18;18;0;102,062;2,125;0,354;102,062;2,125;0,354;0,675
ObjB-19;0,055;17;19;1,461;60;19;19;0;139,941;2,706;0,588;139,941;2,706;0,588;0,737
ObjB-20;0,11;34;20;1,844;88;20;20;0;49,118;3,059;0,353;49,118;3,059;0,353;0,675
ObjB-21;0,058;18;21;1,051;56;21;21;0;66,222;3,111;0,056;66,222;3,111;0,056;0,608
ObjB-22;0,048;15;22;1,252;52;22;22;0;258,267;4,133;0,667;258,267;4,133;0,667;0,668
ObjB-23;0,136;42;23;2,035;102;23;23;0;301,048;3,31;0,357;301,048;3,31;0,357;0,758
ObjB-24;0,087;27;24;1,528;70;24;24;0;415,926;3,333;0,519;415,926;3,333;0,519;0,553
ObjB-25;0,126;39;25;1,947;90;25;25;0;223,026;5,615;0,513;223,026;5,615;0,513;0,737
ObjB-26;0,045;14;26;1,149;50;26;26;0;386,857;3,429;0,357;386,857;3,429;0,357;0,643
ObjB-27;0,055;17;27;1,336;56;27;27;0;24,118;3,412;0,471;24,118;3,412;0,471;0,599
ObjB-28;0,081;25;28;1,36;62;28;28;0;197,72;5,72;0,56;197,72;5,72;0,56;0,553
ObjB-29;0,158;49;29;2,098;104;29;29;0;291,796;5,816;0,469;291,796;5,816;0,469;0,758
ObjB-30;0,074;23;30;1,18;68;30;30;0;332,565;5,87;0;332,565;5,87;0;0,605
ObjB-31;0,116;36;31;2,32;102;31;31;0;426,056;5,028;0,5;426,056;5,028;0,5;0,737
ObjB-32;0,013;4;32;0,398;18;32;32;0;78;5,25;0;78;5,25;0;0,208
ObjB-33;0,132;41;33;1,99;94;33;33;0;312,073;5,707;0,488;312,073;5,707;0,488;0,737
ObjB-34;0,087;27;34;1,578;86;34;34;0;443,222;5,852;0;443,222;5,852;0;0,837
ObjB-35;0,288;89;35;3,582;170;35;35;0;460,697;6,831;0,753;460,697;6,831;0,753;1,129
ObjB-36;0,12;37;36;2,052;96;36;36;0;119,784;9,108;0,486;119,784;9,108;0,486;0,793
ObjB-37;0,065;20;37;1,173;56;37;37;0;136,6;6,75;0,3;136,6;6,75;0,3;0,445
ObjB-38;0,016;5;38;0,522;22;38;38;0;170,2;6,2;0,2;170,2;6,2;0,2;0,365
ObjB-39;0,168;52;39;2,22;104;39;39;0;242,808;7,596;0,731;242,808;7,596;0,731;0,759
ObjB-40;0,107;33;40;1,676;80;40;40;0;274,242;6,576;0,455;274,242;6,576;0,455;0,634
ObjB-41;0,216;67;41;2,912;138;41;41;0;36,045;8,388;0,627;36,045;8,388;0,627;0,889
ObjB-42;0,055;17;42;1,502;60;42;42;0;79;8,647;0,647;79;8,647;0,647;0,707
ObjB-43;0,097;30;43;1,672;72;43;43;0;207,533;7,7;0,667;207,533;7,7;0,667;0,707
ObjB-44;0,291;90;44;3,491;154;44;44;0;279,933;8,244;1,522;279,933;8,244;1,522;1,114
ObjB-45;0,12;37;45;1,796;76;45;45;0;422,054;8,919;0,865;422,054;8,919;0,865;0,737
ObjB-46;0,313;97;46;3,793;182;46;46;0;478,526;9,866;0,66;478,526;9,866;0,66;1,071
ObjB-47;0,023;7;47;0,649;30;47;47;0;131,143;9,857;0;131,143;9,857;0;0,294
ObjB-48;0,123;38;48;1,904;86;48;48;0;195,895;9,526;0,5;195,895;9,526;0,5;0,813
ObjB-49;0,123;38;49;1,988;90;49;49;0;85,079;10,763;0,868;85,079;10,763;0,868;0,759
ObjB-50;0,097;30;50;1,466;68;50;50;0;320,5;11,067;0,5;320,5;11,067;0,5;0,608
ObjB-51;0,032;10;51;0,651;34;51;51;0;440;10,5;0;440;10,5;0;0,428
ObjB-52;0,01;3;52;0,314;14;52;52;0;7,667;11,333;0;7,667;11,333;0;0,147
ObjB-53;0,246;76;53;3,429;152;53;53;0;166,171;12,303;0,868;166,171;12,303;0,868;0,965
ObjB-54;0,158;49;54;2,637;120;54;54;0;211;12,571;0,653;211;12,571;0,653;1,013
ObjB-55;0,355;110;55;3,879;190;55;55;0;398,591;11,109;0,709;398,591;11,109;0,709;0,965
ObjB-56;0,023;7;56;0,73;30;56;56;0;81;12,286;0,429;81;12,286;0,429;0,379
ObjB-57;0,061;19;57;1,252;52;57;57;0;124,526;12,842;0,684;124,526;12,842;0,684;0,643
ObjB-58;0,184;57;58;2,438;128;58;58;0;268,175;13,123;0,333;268,175;13,123;0,333;1,003
ObjB-59;0,045;14;59;0,898;38;59;59;0;434,571;13,286;0,5;434,571;13,286;0,5;0,445
ObjB-60;0,113;35;60;1,676;80;60;60;0;13,886;13,143;0,486;13,886;13,143;0,486;0,634
ObjB-61;0,013;4;61;0,398;18;61;61;0;131;13,25;0;131;13,25;0;0,208
ObjB-62;0,149;46;62;2,055;100;62;62;0;192;13,826;0,565;192;13,826;0,565;0,729
ObjB-63;0,039;12;63;0,836;36;63;63;0;429,75;14,167;0,417;429,75;14,167;0,417;0,379
ObjB-64;0,136;42;64;1,971;96;64;64;0;438,905;15,19;0,405;438,905;15,19;0,405;0,729
ObjB-65;0,207;64;65;3,029;130;65;65;0;79,562;15,703;1;79,562;15,703;1;1,044
ObjB-66;0,107;33;66;1,758;80;66;66;0;425,273;15,061;0,515;425,273;15,061;0,515;0,668
ObjB-67;0,187;58;67;2,572;114;67;67;0;93,983;14,603;0,845;93,983;14,603;0,845;0,895
ObjB-68;0,01;3;68;0,314;14;68;68;0;126,333;15,333;0;126,333;15,333;0;0,147
ObjB-69;0,032;10;69;0,814;34;69;69;0;129,9;15,5;0,4;129,9;15,5;0,4;0,379
ObjB-70;0,107;33;70;2,048;88;70;70;0;249;16,212;0,758;249;16,212;0,758;0,8
ObjB-71;0,11;34;71;1,784;90;71;71;0;466,794;16,588;0,294;466,794;16,588;0,294;0,608
ObjB-72;0,061;19;72;1,281;66;72;72;0;391,474;15,211;0;391,474;15,211;0;0,559
ObjB-73;0,078;24;73;1,569;70;73;73;0;125,875;18,25;0,625;125,875;18,25;0,625;0,699
ObjB-74;0,016;5;74;0,544;24;74;74;0;137;17,6;0,2;137;17,6;0,2;0,379
ObjB-75;0,09;28;75;1,722;88;75;75;0;397,107;19,036;0,107;397,107;19,036;0,107;0,748
ObjB-76;0,097;30;76;1,549;72;76;76;0;11,167;18,7;0,467;11,167;18,7;0,467;0,608
ObjB-77;0,155;48;77;2,713;112;77;77;0;90,146;19,146;1,333;90,146;19,146;1,333;1,24
ObjB-78;0,042;13;78;0,903;46;78;78;0;297,308;18,538;0;297,308;18,538;0;0,529
ObjB-79;0,129;40;79;1,865;90;79;79;0;308,45;18,65;0,475;308,45;18,65;0,475;0,793
ObjB-80;0,162;50;80;2,306;112;80;80;0;449,64;19,2;0,46;449,64;19,2;0,46;0,806
ObjB-81;0,032;10;81;0,714;36;81;81;0;36,9;20,5;0;36,9;20,5;0;0,374
ObjB-82;0,01;3;82;0,314;14;82;82;0;55,333;20,333;0;55,333;20,333;0;0,147
ObjB-83;0,01;3;83;0,438;18;83;83;0;160,333;20;0,333;160,333;20;0,333;0,365
ObjB-84;0,087;27;84;1,588;68;84;84;0;185,889;19,926;0,815;185,889;19,926;0,815;0,737
ObjB-85;0,036;11;85;0,754;36;85;85;0;269;20,091;0,182;269;20,091;0,182;0,379
ObjB-86;0,065;20;86;1,444;66;86;86;0;44,45;22,3;0,5;44,45;22,3;0,5;0,533
ObjB-87;0,071;22;87;1,384;68;87;87;0;58,545;20,5;0,182;58,545;20,5;0,182;0,587
ObjB-88;0,145;45;88;3,001;116;88;88;0;98,711;20,822;1,911;98,711;20,822;1,911;1,815
ObjB-89;0,039;12;89;1,025;46;89;89;0;475,583;21,333;0,25;475,583;21,333;0,25;0,445
ObjB-90;0,071;22;90;1,097;64;90;90;0;211,5;22,5;0;211,5;22,5;0;0,605
ObjB-91;0,136;42;91;2,143;112;91;91;0;13,262;23,69;0,238;13,262;23,69;0,238;0,756
ObjB-92;0,168;52;92;2,325;110;92;92;0;27,942;22,923;0,596;27,942;22,923;0,596;0,793
ObjB-93;0,174;54;93;2,68;124;93;93;0;176,519;23,019;0,87;176,519;23,019;0,87;0,852
ObjB-94;0,123;38;94;1,985;86;94;94;0;201,079;23,158;0,763;201,079;23,158;0,763;0,759
ObjB-95;0,268;83;95;4,354;200;95;95;0;219,807;23,482;0,663;219,807;23,482;0,663;1,066
ObjB-96;0,055;17;96;1,231;50;96;96;0;376,529;22,353;0,824;376,529;22,353;0,824;0,668
ObjB-97;0,039;12;97;0,819;42;97;97;0;414,667;22,417;0;414,667;22,417;0;0,44
ObjB-98;0,168;52;98;2,181;108;98;98;0;127,981;24,423;0,481;127,981;24,423;0,481;0,759
ObjB-99;0,368;114;99;4,531;190;99;99;0;134,518;25,158;1,482;134,518;25,158;1,482;1,418
ObjB-100;0,065;20;100;1,36;62;100;100;0;188,15;23,95;0,45;188,15;23,95;0,45;0,553
ObjB-101;0,023;7;101;0,647;26;101;101;0;250,857;24;0,429;250,857;24;0,429;0,365
ObjB-102;0,178;55;102;2,57;110;102;102;0;298,6;23,982;1,236;298,6;23,982;1,236;1,039
ObjB-103;0,045;14;103;1,231;50;103;103;0;302,357;22,714;0,643;302,357;22,714;0,643;0,643
