Label,Volume (unit),Volume (pixel),Mean,SurfaceArea,surfaceAreaPxl,Min,Max,Std Deviation,X,Y,Z,Xmass,Ymass,Zmass,Feret
ObjA-1,0.052,16,1,0.963,44,1,1,0,362.312,273.000,9.625,362.312,273.000,9.625,0.420
ObjA-2,10.169,3147,2,69.490,2988,2,2,0,42.292,12.963,4.911,42.292,12.963,4.911,4.619
ObjA-3,0.032,10,3,0.773,34,3,3,0,325.400,282.200,9.700,325.400,282.200,9.700,0.379
ObjA-4,0.339,105,4,5.216,212,4,4,0,77.724,0.629,1.286,77.724,0.629,1.286,1.966
ObjA-5,0.158,49,5,1.995,102,5,5,0,406.061,290.327,9.592,406.061,290.327,9.592,0.675
ObjA-6,0.271,84,6,3.298,136,6,6,0,97.190,1.976,1.583,97.190,1.976,1.583,1.274
ObjA-7,0.126,39,7,2.438,94,7,7,0,109.949,0.462,2.256,109.949,0.462,2.256,1.312
ObjA-8,0.023,7,8,0.606,26,8,8,0,420.857,296.429,9.714,420.857,296.429,9.714,0.334
ObjA-9,11.804,3653,9,74.717,3322,9,9,0,136.203,15.235,5.375,136.203,15.235,5.375,6.045
ObjA-10,0.003,1,10,0.146,6,10,10,NaN,443.000,301.000,9.000,443.000,301.000,9.000,0.000
ObjA-11,5.958,1844,11,46.410,1972,11,11,0,158.820,13.409,4.845,158.820,13.409,4.845,4.300
ObjA-12,0.036,11,12,0.752,32,12,12,0,400.909,318.545,9.545,400.909,318.545,9.545,0.379
ObjA-13,0.872,270,13,8.202,338,13,13,0,224.530,1.796,2.281,224.530,1.796,2.281,2.508
ObjA-14,0.032,10,14,0.814,34,14,14,0,387.200,320.900,9.600,387.200,320.900,9.600,0.379
ObjA-15,1.425,441,15,12.575,536,15,15,0,273.156,4.152,3.524,273.156,4.152,3.524,3.217
ObjA-16,1.832,567,16,16.965,694,16,16,0,290.529,4.704,5.012,290.529,4.704,5.012,3.462
ObjA-17,0.701,217,17,8.174,324,17,17,0,314.350,1.806,4.839,314.350,1.806,4.839,3.052
ObjA-18,0.902,279,18,10.410,422,18,18,0,331.326,2.190,5.989,331.326,2.190,5.989,3.217
ObjA-19,0.016,5,19,0.460,20,19,19,0,12.600,335.400,9.800,12.600,335.400,9.800,0.334
ObjA-20,0.032,10,20,0.876,36,20,20,0,340.200,0.100,0.400,340.200,0.100,0.400,0.512
ObjA-21,0.068,21,21,1.214,56,21,21,0,181.667,337.905,9.619,181.667,337.905,9.619,0.512
ObjA-22,0.045,14,22,0.939,38,22,22,0,408.000,0.500,0.714,408.000,0.500,0.714,0.618
ObjA-23,0.740,229,23,9.993,406,23,23,0,241.882,7.991,5.659,241.882,7.991,5.659,3.190
ObjA-24,0.136,42,24,1.887,92,24,24,0,377.452,344.310,9.571,377.452,344.310,9.571,0.722
ObjA-25,0.388,120,25,4.943,232,25,25,0,186.533,7.400,0.692,186.533,7.400,0.692,1.273
ObjA-26,0.139,43,26,2.227,116,26,26,0,27.070,350.279,9.791,27.070,350.279,9.791,0.889
ObjA-27,0.090,28,27,1.487,70,27,27,0,264.964,370.393,9.607,264.964,370.393,9.607,0.553
ObjA-28,0.365,113,28,3.786,170,28,28,0,61.982,5.478,1.150,61.982,5.478,1.150,1.138
ObjA-29,0.142,44,29,2.129,88,29,29,0,327.182,4.750,1.023,327.182,4.750,1.023,0.958
