Label;Volume (unit);Volume (pixel);Mean;SurfaceArea;surfaceAreaPxl;Min;Max;Std Deviation;X;Y;Z;Xmass;Ymass;Zmass;Feret
ObjB-1;0,123;38;1;2,107;86;1;1;0;192,395;0,605;1;192,395;0,605;1;0,997
ObjB-2;0,094;29;2;1,796;76;2;2;0;337,621;0,862;1,241;337,621;0,862;1,241;0,73
ObjB-3;0,149;46;3;2,275;94;3;3;0;425;1,478;1,174;425;1,478;1,174;0,997
ObjB-4;0,139;43;4;2,615;118;4;4;0;34,163;12,767;1,047;34,163;12,767;1,047;0,959
ObjB-5;0,061;19;5;1,094;60;5;5;0;45,684;13,158;0;45,684;13,158;0;0,559
ObjB-6;0,006;2;6;0,23;10;6;6;0;485;17,5;0;485;17,5;0;0,104
ObjB-7;0,09;28;7;1,482;62;7;7;0;112;18,357;0,821;112;18,357;0,821;0,707
ObjB-8;0,229;71;8;3,494;158;8;8;0;426,62;23,915;1,028;426,62;23,915;1,028;1,368
ObjB-9;0,165;51;9;2,112;94;9;9;0;39,294;26,804;0,941;39,294;26,804;0,941;0,759
ObjB-10;0,187;58;10;2,385;108;10;10;0;434,966;26,776;0,948;434,966;26,776;0,948;0,852
ObjB-11;0,149;46;11;2,49;114;11;11;0;0,696;28,891;0,826;0,696;28,891;0,826;1,229
ObjB-12;0,061;19;12;1,13;52;12;12;0;48,947;29,684;0,632;48,947;29,684;0,632;0,445
ObjB-13;0,081;25;13;1,399;58;13;13;0;297,24;31,32;0,88;297,24;31,32;0,88;0,684
ObjB-14;0,123;38;14;2,091;92;14;14;0;474,842;36,947;0,658;474,842;36,947;0,658;0,8
ObjB-15;0,132;41;15;1,803;88;15;15;0;214,415;41,244;0,537;214,415;41,244;0,537;0,634
ObjB-16;0,252;78;16;3,803;164;16;16;0;19,949;57,872;1,423;19,949;57,872;1,423;1,242
ObjB-17;0,065;20;17;1,379;60;17;17;0;245,65;65,6;0,8;245,65;65,6;0,8;0,684
ObjB-18;0,12;37;18;1,983;82;18;18;0;142,054;71,973;1,27;142,054;71,973;1,27;0,929
ObjB-19;0,132;41;19;1,966;88;19;19;0;463,024;72,537;0,732;463,024;72,537;0,732;0,82
ObjB-20;0,1;31;20;1,942;82;20;20;0;350,516;90,129;0,871;350,516;90,129;0,871;0,889
ObjB-21;0,171;53;21;2,464;104;21;21;0;56,925;93,849;1,019;56,925;93,849;1,019;0,958
ObjB-22;0,152;47;22;2,277;98;22;22;0;356,638;93,426;0,915;356,638;93,426;0,915;0,852
ObjB-23;0,036;11;23;0,673;36;23;23;0;403,091;95,636;0;403,091;95,636;0;0,374
ObjB-24;0,048;15;24;1,133;56;24;24;0;105,4;97,067;0;105,4;97,067;0;0,734
ObjB-25;0,126;39;25;1,983;82;25;25;0;377,846;97,436;0,974;377,846;97,436;0,974;0,958
ObjB-26;0,436;135;26;4,598;200;26;26;0;344,207;101,585;1,63;344,207;101,585;1,63;1,324
ObjB-27;0,078;24;27;1,485;66;27;27;0;389,833;105,083;0,667;389,833;105,083;0,667;0,668
ObjB-28;0,094;29;28;1,839;80;28;28;0;231,897;108,31;0,931;231,897;108,31;0,931;0,707
ObjB-29;0,055;17;29;1,128;48;29;29;0;167,941;116,471;0,529;167,941;116,471;0,529;0,643
ObjB-30;0,097;30;30;1,691;70;30;30;0;255,8;118,1;1;255,8;118,1;1;0,958
