Label,Volume (unit),Volume (pixel),Mean,SurfaceArea,surfaceAreaPxl,Min,Max,Std Deviation,X,Y,Z,Xmass,Ymass,Zmass,Feret
ObjA-1,0.023,7,1,0.771,30,1,1,0,262.571,189.143,4.857,262.571,189.143,4.857,0.609
ObjA-2,0.187,58,2,2.694,114,2,2,0,174.259,370.879,10.914,174.259,370.879,10.914,1.039
ObjA-3,3776.584,1168755,3,17432.446,800928,3,3,0,244.815,225.582,5.940,244.815,225.582,5.940,71.763
ObjA-4,1.871,579,4,18.033,744,4,4,0,56.124,2.164,2.718,56.124,2.164,2.718,3.378
ObjA-5,8.356,2586,5,66.655,2910,5,5,0,142.604,344.413,7.354,142.604,344.413,7.354,6.334
ObjA-6,0.123,38,6,2.069,90,6,6,0,155.105,381.079,11.132,155.105,381.079,11.132,1.002
ObjA-7,0.065,20,7,1.480,58,7,7,0,111.950,399.350,10.450,111.950,399.350,10.450,0.929
ObjA-8,0.142,44,8,2.462,100,8,8,0,136.909,266.636,5.864,136.909,266.636,5.864,1.244
ObjA-9,0.019,6,9,0.668,28,9,9,0,40.000,283.333,4.833,40.000,283.333,4.833,0.609
ObjA-10,0.003,1,10,0.146,6,10,10,NaN,167.000,285.000,4.000,167.000,285.000,4.000,0.000
ObjA-11,0.010,3,11,0.376,16,11,11,0,449.000,297.000,4.333,449.000,297.000,4.333,0.365
ObjA-12,0.136,42,12,2.134,96,12,12,0,289.143,345.571,0.595,289.143,345.571,0.595,0.759
ObjA-13,1.389,430,13,14.864,620,13,13,0,119.874,334.491,8.767,119.874,334.491,8.767,2.920
ObjA-14,0.013,4,14,0.398,18,14,14,0,408.000,5.750,0.000,408.000,5.750,0.000,0.208
ObjA-15,1.961,607,15,20.999,940,15,15,0,272.926,14.848,3.883,272.926,14.848,3.883,4.563
ObjA-16,0.165,51,16,2.886,128,16,16,0,479.000,452.686,11.078,479.000,452.686,11.078,1.059
ObjA-17,0.003,1,17,0.146,6,17,17,NaN,87.000,11.000,0.000,87.000,11.000,0.000,0.000
ObjA-18,0.023,7,18,0.584,24,18,18,0,123.571,350.429,0.429,123.571,350.429,0.429,0.334
ObjA-19,0.058,18,19,1.399,58,19,19,0,84.333,13.944,0.667,84.333,13.944,0.667,0.707
ObjA-20,0.275,85,20,3.365,146,20,20,0,266.012,465.800,10.741,266.012,465.800,10.741,1.044
ObjA-21,0.048,15,21,1.109,50,21,21,0,235.800,15.133,0.267,235.800,15.133,0.267,0.445
