Label;Volume (unit);Volume (pixel);Mean;SurfaceArea;surfaceAreaPxl;Min;Max;Std Deviation;X;Y;Z;Xmass;Ymass;Zmass;Feret
ObjB-1;0,223;69;1;3,82;158;1;1;0;452,957;1,13;1,261;452,957;1,13;1,261;1,312
ObjB-2;0,078;24;2;1,422;64;2;2;0;119,958;2,083;0,458;119,958;2,083;0,458;0,599
ObjB-3;0,087;27;3;1,525;66;3;3;0;213,963;2,778;0,815;213,963;2,778;0,815;0,707
ObjB-4;0,09;28;4;2,261;104;4;4;0;332,464;3,893;0,214;332,464;3,893;0,214;0,845
ObjB-5;0,052;16;5;1,252;52;5;5;0;323,688;1,312;0,625;323,688;1,312;0,625;0,73
ObjB-6;0,074;23;6;1,672;72;6;6;0;116,261;3,957;0,478;116,261;3,957;0,478;0,523
ObjB-7;0,187;58;7;2,55;112;7;7;0;432,397;3,966;0,845;432,397;3,966;0,845;0,82
ObjB-8;0,123;38;8;1,887;92;8;8;0;477,421;4,342;0,395;477,421;4,342;0,395;0,759
ObjB-9;0,12;37;9;2,067;86;9;9;0;441,027;5,73;1;441,027;5,73;1;0,759
ObjB-10;0,058;18;10;1,379;60;10;10;0;19,333;7,444;0,5;19,333;7,444;0,5;0,737
ObjB-11;0,019;6;11;0,606;26;11;11;0;427,5;6,667;0,333;427,5;6,667;0,333;0,379
ObjB-12;0,019;6;12;0,503;24;12;12;0;43,833;8,167;0;43,833;8,167;0;0,232
ObjB-13;0,252;78;13;3,242;146;13;13;0;434,962;9,564;0,923;434,962;9,564;0,923;0,895
ObjB-14;0,09;28;14;2,277;98;14;14;0;315,5;8,536;0,393;315,5;8,536;0,393;0,691
ObjB-15;0,071;22;15;1,444;66;15;15;0;322;8,818;0,409;322;8,818;0,409;0,744
ObjB-16;0,368;114;16;4,94;228;16;16;0;127,175;12,316;0,921;127,175;12,316;0,921;1,129
ObjB-17;0,023;7;17;0,69;30;17;17;0;221;12,714;0,286;221;12,714;0,286;0,42
ObjB-18;0,142;44;18;1,942;82;18;18;0;322,227;13,023;0,977;322,227;13,023;0,977;0,793
