Label,Volume (unit),Volume (pixel),Mean,SurfaceArea,surfaceAreaPxl,Min,Max,Std Deviation,X,Y,Z,Xmass,Ymass,Zmass,Feret
ObjA-1,5.916,1831,1,56.801,2430,1,1,0,3.764,13.126,6.279,3.764,13.126,6.279,5.123
ObjA-2,0.003,1,2,0.146,6,2,2,NaN,140.000,111.000,12.000,140.000,111.000,12.000,0.000
ObjA-3,0.084,26,3,2.131,92,3,3,0,22.923,2.231,1.154,22.923,2.231,1.154,1.307
ObjA-4,4445.761,1375848,4,25909.335,1170696,4,4,0,254.520,248.307,6.048,254.520,248.307,6.048,71.569
ObjA-5,0.003,1,5,0.146,6,5,5,NaN,37.000,113.000,12.000,37.000,113.000,12.000,0.000
ObjA-6,0.003,1,6,0.146,6,6,6,NaN,116.000,467.000,0.000,116.000,467.000,0.000,0.000
ObjA-7,0.010,3,7,0.438,18,7,7,0,448.333,116.000,12.000,448.333,116.000,12.000,0.208
ObjA-8,0.003,1,8,0.146,6,8,8,NaN,325.000,118.000,12.000,325.000,118.000,12.000,0.000
ObjA-9,0.006,2,9,0.292,12,9,9,0,440.500,4.500,7.000,440.500,4.500,7.000,0.147
ObjA-10,0.019,6,10,0.565,26,10,10,0,392.833,119.667,12.000,392.833,119.667,12.000,0.294
ObjA-11,0.010,3,11,0.354,14,11,11,0,310.333,468.000,0.667,310.333,468.000,0.667,0.317
ObjA-12,0.003,1,12,0.146,6,12,12,NaN,335.000,129.000,12.000,335.000,129.000,12.000,0.000
ObjA-13,0.003,1,13,0.146,6,13,13,NaN,456.000,468.000,0.000,456.000,468.000,0.000,0.000
ObjA-14,0.006,2,14,0.292,12,14,14,0,306.500,137.500,12.000,306.500,137.500,12.000,0.147
ObjA-15,0.003,1,15,0.146,6,15,15,NaN,1.000,470.000,0.000,1.000,470.000,0.000,0.000
ObjA-16,0.010,3,16,0.314,14,16,16,0,306.333,140.333,12.000,306.333,140.333,12.000,0.147
ObjA-17,0.023,7,17,0.627,28,17,17,0,17.857,471.000,0.143,17.857,471.000,0.143,0.334
ObjA-18,0.006,2,18,0.230,10,18,18,0,33.500,142.000,12.000,33.500,142.000,12.000,0.104
ObjA-19,0.003,1,19,0.146,6,19,19,NaN,121.000,144.000,12.000,121.000,144.000,12.000,0.000
ObjA-20,0.003,1,20,0.146,6,20,20,NaN,174.000,145.000,12.000,174.000,145.000,12.000,0.000
ObjA-21,0.003,1,21,0.146,6,21,21,NaN,176.000,146.000,12.000,176.000,146.000,12.000,0.000
ObjA-22,0.003,1,22,0.146,6,22,22,NaN,97.000,147.000,12.000,97.000,147.000,12.000,0.000
ObjA-23,0.006,2,23,0.292,12,23,23,0,259.500,41.500,7.500,259.500,41.500,7.500,0.334
ObjA-24,0.010,3,24,0.376,16,24,24,0,35.667,2.333,0.333,35.667,2.333,0.333,0.334
ObjA-25,0.003,1,25,0.146,6,25,25,NaN,126.000,148.000,12.000,126.000,148.000,12.000,0.000
ObjA-26,0.003,1,26,0.146,6,26,26,NaN,128.000,148.000,12.000,128.000,148.000,12.000,0.000
ObjA-27,0.003,1,27,0.146,6,27,27,NaN,469.000,46.000,7.000,469.000,46.000,7.000,0.000
ObjA-28,0.003,1,28,0.146,6,28,28,NaN,178.000,148.000,12.000,178.000,148.000,12.000,0.000
ObjA-29,0.016,5,29,0.522,22,29,29,0,466.000,49.800,7.400,466.000,49.800,7.400,0.334
ObjA-30,0.003,1,30,0.146,6,30,30,NaN,427.000,150.000,12.000,427.000,150.000,12.000,0.000
ObjA-31,0.003,1,31,0.146,6,31,31,NaN,328.000,151.000,12.000,328.000,151.000,12.000,0.000
ObjA-32,0.016,5,32,0.419,20,32,32,0,261.400,153.200,12.000,261.400,153.200,12.000,0.232
ObjA-33,0.016,5,33,0.419,20,33,33,0,323.800,153.400,12.000,323.800,153.400,12.000,0.232
ObjA-34,0.016,5,34,0.419,20,34,34,0,309.800,157.600,12.000,309.800,157.600,12.000,0.232
ObjA-35,0.003,1,35,0.146,6,35,35,NaN,470.000,162.000,12.000,470.000,162.000,12.000,0.000
ObjA-36,0.010,3,36,0.314,14,36,36,0,392.333,163.333,12.000,392.333,163.333,12.000,0.147
ObjA-37,0.006,2,37,0.292,12,37,37,0,398.500,4.500,0.000,398.500,4.500,0.000,0.147
ObjA-38,0.003,1,38,0.146,6,38,38,NaN,410.000,71.000,7.000,410.000,71.000,7.000,0.000
ObjA-39,0.016,5,39,0.419,20,39,39,0,21.400,5.800,0.000,21.400,5.800,0.000,0.232
ObjA-40,0.010,3,40,0.314,14,40,40,0,194.667,165.333,12.000,194.667,165.333,12.000,0.147
ObjA-41,0.013,4,41,0.460,20,41,41,0,64.000,169.750,12.000,64.000,169.750,12.000,0.294
ObjA-42,0.003,1,42,0.146,6,42,42,NaN,301.000,473.000,0.000,301.000,473.000,0.000,0.000
ObjA-43,0.003,1,43,0.146,6,43,43,NaN,370.000,169.000,12.000,370.000,169.000,12.000,0.000
ObjA-44,0.013,4,44,0.398,18,44,44,0,31.750,6.250,0.000,31.750,6.250,0.000,0.232
ObjA-45,0.003,1,45,0.146,6,45,45,NaN,482.000,174.000,12.000,482.000,174.000,12.000,0.000
ObjA-46,0.003,1,46,0.146,6,46,46,NaN,90.000,6.000,0.000,90.000,6.000,0.000,0.000
