Label;Volume (unit);Volume (pixel);Mean;SurfaceArea;surfaceAreaPxl;Min;Max;Std Deviation;X;Y;Z;Xmass;Ymass;Zmass;Feret
ObjB-1;0,016;5;1;0,481;22;1;1;0;42,6;0,2;0;42,6;0,2;0;0,311
ObjB-2;0,032;10;2;0,876;36;2;2;0;70,6;0,1;0,4;70,6;0,1;0,4;0,512
ObjB-3;0,081;25;3;1,525;66;3;3;0;81,28;0,56;0,64;81,28;0,56;0,64;0,684
ObjB-4;0,103;32;4;2,129;88;4;4;0;100,969;0,938;0,812;100,969;0,938;0,812;1,039
ObjB-5;0,052;16;5;1,169;48;5;5;0;119,5;1,25;0,812;119,5;1,25;0,812;0,684
ObjB-6;0,006;2;6;0,23;10;6;6;0;171,5;0;0;171,5;0;0;0,104
ObjB-7;0,016;5;7;0,501;20;7;7;0;199,6;0,2;0,4;199,6;0,2;0,4;0,334
ObjB-8;0,065;20;8;1,396;54;8;8;0;237,65;0,35;1,1;237,65;0,35;1,1;0,929
ObjB-9;0,039;12;9;0,838;40;9;9;0;247,583;1,083;0,167;247,583;1,083;0,167;0,42
ObjB-10;0,026;8;10;0,649;30;10;10;0;455,75;0,875;0,125;455,75;0,875;0,125;0,334
ObjB-11;0,058;18;11;1,111;54;11;11;0;476,5;1,611;0,222;476,5;1,611;0,222;0,48
ObjB-12;0,052;16;12;1,339;60;12;12;0;114,125;1,75;0,562;114,125;1,75;0,562;0,659
ObjB-13;0,052;16;13;1,066;46;13;13;0;43,312;3;0,5;43,312;3;0,5;0,48
ObjB-14;0,074;23;14;1,626;64;14;14;0;97,304;3,739;1;97,304;3,739;1;0,737
ObjB-15;0,052;16;15;0,92;40;15;15;0;481,875;3,875;0,5;481,875;3,875;0,5;0,42
ObjB-16;0,078;24;16;1,363;66;16;16;0;108,083;4,042;0,292;108,083;4,042;0,292;0,48
ObjB-17;0,055;17;17;1,13;52;17;17;0;50,882;5,059;0,294;50,882;5,059;0,294;0,553
ObjB-18;0,094;29;18;1,53;74;18;18;0;83,034;4,828;0,414;83,034;4,828;0,414;0,599
ObjB-19;0,084;26;19;1,59;72;19;19;0;117,192;5,077;0,423;117,192;5,077;0,423;0,643
ObjB-20;0,052;16;20;0,963;44;20;20;0;332;5,5;0,5;332;5,5;0,5;0,48
ObjB-21;0,094;29;21;1,712;72;21;21;0;352,724;5,897;0,828;352,724;5,897;0,828;0,759
ObjB-22;0,016;5;22;0,687;26;22;22;0;472,8;4,6;0,6;472,8;4,6;0,6;0,365
ObjB-23;0,048;15;23;1,023;42;23;23;0;11,4;5,4;0,6;11,4;5,4;0,6;0,684
ObjB-24;0,006;2;24;0,292;12;24;24;0;356,5;6,5;0;356,5;6,5;0;0,147
ObjB-25;0,284;88;25;3,328;222;25;25;0;395,091;3,125;0;395,091;3,125;0;1,543
ObjB-26;0,149;46;26;2,318;98;26;26;0;7,63;6,935;0,891;7,63;6,935;0,891;1,039
ObjB-27;0,052;16;27;1,03;54;27;27;0;36,312;8;0,062;36,312;8;0,062;0,533
ObjB-28;0,019;6;28;0,668;28;28;28;0;42;6,333;0,333;42;6,333;0,333;0,379
ObjB-29;0,048;15;29;1,085;44;29;29;0;174,6;6,733;1,267;174,6;6,733;1,267;0,643
ObjB-30;0,032;10;30;0,714;36;30;30;0;185,9;6,1;0;185,9;6,1;0;0,415
ObjB-31;0,107;33;31;1,672;72;31;31;0;170,697;7,697;0,788;170,697;7,697;0,788;0,707
ObjB-32;0,016;5;32;0,709;28;32;32;0;388,8;7,8;0,2;388,8;7,8;0,2;0,334
ObjB-33;0,006;2;33;0,292;12;33;33;0;43,5;9,5;0;43,5;9,5;0;0,147
ObjB-34;0,068;21;34;1,315;54;34;34;0;326,048;8,81;0,857;326,048;8,81;0,857;0,676
ObjB-35;0,029;9;35;0,855;34;35;35;0;372,667;8,444;0,667;372,667;8,444;0,667;0,618
ObjB-36;0,065;20;36;1,212;52;36;36;0;40,6;10,2;0,5;40,6;10,2;0,5;0,48
ObjB-37;0,029;9;37;0,855;34;37;37;0;237,444;9;0,778;237,444;9;0,778;0,668
ObjB-38;0,023;7;38;0,814;34;38;38;0;48,286;9,571;0,714;48,286;9,571;0,714;0,432
ObjB-39;0,052;16;39;1,379;60;39;39;0;62,25;10,438;1,5;62,25;10,438;1,5;0,759
ObjB-40;0,084;26;40;1,545;64;40;40;0;76,654;11,115;0,769;76,654;11,115;0,769;0,707
ObjB-41;0,123;38;41;2,244;110;41;41;0;91,947;12,132;0,237;91,947;12,132;0,237;0,813
ObjB-42;0,023;7;42;0,627;28;42;42;0;477,429;11,286;0,143;477,429;11,286;0,143;0,379
ObjB-43;0,045;14;43;1,188;46;43;43;0;55,214;12,929;0,786;55,214;12,929;0,786;0,73
ObjB-44;0,026;8;44;0,546;28;44;44;0;142,5;12,5;0;142,5;12,5;0;0,328
ObjB-45;0,113;35;45;1,798;80;45;45;0;171,829;12,343;0,657;171,829;12,343;0,657;0,707
ObjB-46;0,048;15;46;1,315;54;46;46;0;224,2;12,067;0,867;224,2;12,067;0,867;0,668
ObjB-47;0,045;14;47;0,92;40;47;47;0;43,357;13,143;0,429;43,357;13,143;0,429;0,445
ObjB-48;0,023;7;48;0,606;26;48;48;0;271,286;12,714;0,571;271,286;12,714;0,571;0,379
ObjB-49;0,023;7;49;0,668;28;49;49;0;182,429;13,286;0,429;182,429;13,286;0,429;0,379
ObjB-50;0,061;19;50;1,193;54;50;50;0;240,579;15,895;0,421;240,579;15,895;0,421;0,523
ObjB-51;0,048;15;51;0,963;44;51;51;0;344,533;15,8;0,333;344,533;15,8;0,333;0,42
ObjB-52;0,019;6;52;0,565;26;52;52;0;462,167;16,167;0;462,167;16,167;0;0,294
ObjB-53;0,023;7;53;0,587;28;53;53;0;55,286;17,286;0;55,286;17,286;0;0,374
ObjB-54;0,103;32;54;1,779;82;54;54;0;112,25;16,344;0,469;112,25;16,344;0,469;0,729
ObjB-55;0,042;13;55;0,939;38;55;55;0;197,231;17,538;0,769;197,231;17,538;0,769;0,643
ObjB-56;0,023;7;56;0,668;28;56;56;0;20,857;18,143;0,714;20,857;18,143;0,714;0,432
ObjB-57;0,1;31;57;1,657;82;57;57;0;49,065;18,323;0,29;49,065;18,323;0,29;0,599
ObjB-58;0,071;22;58;1,214;56;58;58;0;102,136;18;0,455;102,136;18;0,455;0,553
ObjB-59;0,052;16;59;1,296;56;59;59;0;33,375;19,25;0,938;33,375;19,25;0,938;0,676
ObjB-60;0,029;9;60;0,752;32;60;60;0;135,222;19,889;0,333;135,222;19,889;0,333;0,379
ObjB-61;0,055;17;61;1,252;52;61;61;0;331,941;19,118;0,941;331,941;19,118;0,941;0,684
