Label,Volume (unit),Volume (pixel),Mean,SurfaceArea,surfaceAreaPxl,Min,Max,Std Deviation,X,Y,Z,Xmass,Ymass,Zmass,Feret
ObjA-1,3.167,980,1,32.914,1392,1,1,0,44.552,12.130,4.235,44.552,12.130,4.235,5.361
ObjA-2,0.074,23,2,1.504,64,2,2,0,127.957,1.217,0.826,127.957,1.217,0.826,0.737
ObjA-3,0.174,54,3,2.701,126,3,3,0,190.926,2.519,0.463,190.926,2.519,0.463,0.959
ObjA-4,2.808,869,4,28.598,1222,4,4,0,258.478,3.389,2.736,258.478,3.389,2.736,3.735
ObjA-5,0.003,1,5,0.146,6,5,5,NaN,327.000,0.000,0.000,327.000,0.000,0.000,0.000
ObjA-6,1.325,410,6,16.636,758,6,6,0,336.678,5.505,1.254,336.678,5.505,1.254,2.746
ObjA-7,0.023,7,7,0.647,26,7,7,0,359.857,0.143,0.429,359.857,0.143,0.429,0.379
ObjA-8,2.016,624,8,26.276,1048,8,8,0,382.829,2.103,4.617,382.829,2.103,4.617,3.970
ObjA-9,0.052,16,9,1.437,54,9,9,0,397.562,0.188,1.500,397.562,0.188,1.500,0.958
ObjA-10,1.040,322,10,15.358,628,10,10,0,431.665,4.565,4.137,431.665,4.565,4.137,3.895
ObjA-11,0.103,32,11,2.239,102,11,11,0,439.406,1.031,0.688,439.406,1.031,0.688,1.407
ObjA-12,1.868,578,12,25.725,1080,12,12,0,223.272,6.593,5.059,223.272,6.593,5.059,4.439
ObjA-13,0.385,119,13,4.641,204,13,13,0,316.059,4.580,1.445,316.059,4.580,1.445,1.407
ObjA-14,0.010,3,14,0.314,14,14,14,0,474.667,2.667,0.000,474.667,2.667,0.000,0.147
ObjA-15,0.003,1,15,0.146,6,15,15,NaN,145.000,3.000,0.000,145.000,3.000,0.000,0.000
ObjA-16,0.003,1,16,0.146,6,16,16,NaN,406.000,3.000,0.000,406.000,3.000,0.000,0.000
ObjA-17,0.078,24,17,1.674,76,17,17,0,84.583,6.792,0.333,84.583,6.792,0.333,0.845
ObjA-18,0.006,2,18,0.292,12,18,18,0,107.500,5.000,0.500,107.500,5.000,0.500,0.317
ObjA-19,0.003,1,19,0.146,6,19,19,NaN,406.000,5.000,0.000,406.000,5.000,0.000,0.000
ObjA-20,0.194,60,20,3.096,140,20,20,0,95.200,6.767,0.933,95.200,6.767,0.933,1.171
ObjA-21,0.178,55,21,3.386,148,21,21,0,369.636,9.200,0.727,369.636,9.200,0.727,1.002
ObjA-22,0.003,1,22,0.146,6,22,22,NaN,436.000,6.000,0.000,436.000,6.000,0.000,0.000
ObjA-23,3.108,962,23,37.727,1612,23,23,0,298.847,5.664,8.643,298.847,5.664,8.643,4.441
ObjA-24,0.003,1,24,0.146,6,24,24,NaN,241.000,8.000,0.000,241.000,8.000,0.000,0.000
ObjA-25,0.045,14,25,0.941,42,25,25,0,421.857,8.786,0.357,421.857,8.786,0.357,0.445
ObjA-26,0.019,6,26,0.647,26,26,26,0,484.000,8.833,0.500,484.000,8.833,0.500,0.432
ObjA-27,0.158,49,27,2.462,100,27,27,0,201.898,11.469,1.347,201.898,11.469,1.347,1.039
ObjA-28,0.065,20,28,1.504,64,28,28,0,407.350,11.600,0.700,407.350,11.600,0.700,0.744
ObjA-29,0.010,3,29,0.314,14,29,29,0,77.000,11.000,0.000,77.000,11.000,0.000,0.208
ObjA-30,0.048,15,30,1.193,54,30,30,0,305.400,11.600,0.333,305.400,11.600,0.333,0.523
ObjA-31,0.016,5,31,0.606,26,31,31,0,118.000,14.000,0.600,118.000,14.000,0.600,0.635
ObjA-32,0.023,7,32,0.752,32,32,32,0,173.857,14.000,0.429,173.857,14.000,0.429,0.643
ObjA-33,18.283,5658,33,129.973,5756,33,33,0,346.949,26.832,4.406,346.949,26.832,4.406,7.883
ObjA-34,0.023,7,34,0.711,32,34,34,0,438.143,17.286,0.000,438.143,17.286,0.000,0.519
ObjA-35,0.052,16,35,1.025,46,35,35,0,306.438,18.062,0.375,306.438,18.062,0.375,0.445
ObjA-36,0.016,5,36,0.668,28,36,36,0,31.400,17.400,1.400,31.400,17.400,1.400,0.643
ObjA-37,0.010,3,37,0.314,14,37,37,0,373.667,19.667,0.000,373.667,19.667,0.000,0.147
ObjA-38,0.055,17,38,1.482,62,38,38,0,140.000,22.765,0.588,140.000,22.765,0.588,0.684
ObjA-39,0.006,2,39,0.230,10,39,39,0,53.000,23.500,0.000,53.000,23.500,0.000,0.104
ObjA-40,0.006,2,40,0.271,10,40,40,0,49.000,25.000,0.500,49.000,25.000,0.500,0.300
ObjA-41,2.323,719,41,28.040,1208,41,41,0,83.814,32.606,2.278,83.814,32.606,2.278,3.645
ObjA-42,3.031,938,42,31.017,1318,42,42,0,425.792,28.263,8.306,425.792,28.263,8.306,4.283
ObjA-43,0.006,2,43,0.271,10,43,43,0,282.000,27.000,0.500,282.000,27.000,0.500,0.300
ObjA-44,0.259,80,44,4.471,192,44,44,0,406.663,29.775,1.150,406.663,29.775,1.150,1.287
ObjA-45,0.003,1,45,0.146,6,45,45,NaN,413.000,27.000,0.000,413.000,27.000,0.000,0.000
ObjA-46,0.003,1,46,0.146,6,46,46,NaN,428.000,27.000,0.000,428.000,27.000,0.000,0.000
ObjA-47,0.291,90,47,6.471,268,47,47,0,111.622,29.078,1.778,111.622,29.078,1.778,1.418
ObjA-48,0.087,27,48,1.777,78,48,48,0,181.926,32.185,0.444,181.926,32.185,0.444,0.737
ObjA-49,0.414,128,49,7.344,334,49,49,0,445.164,33.695,0.617,445.164,33.695,0.617,1.668
ObjA-50,0.003,1,50,0.146,6,50,50,NaN,90.000,32.000,0.000,90.000,32.000,0.000,0.000
ObjA-51,0.006,2,51,0.292,12,51,51,0,429.500,32.500,0.500,429.500,32.500,0.500,0.334
ObjA-52,0.016,5,52,0.544,24,52,52,0,58.000,35.200,0.000,58.000,35.200,0.000,0.374
ObjA-53,0.003,1,53,0.146,6,53,53,NaN,431.000,34.000,0.000,431.000,34.000,0.000,0.000
ObjA-54,0.003,1,54,0.146,6,54,54,NaN,112.000,35.000,0.000,112.000,35.000,0.000,0.000
ObjA-55,0.381,118,55,6.238,254,55,55,0,234.508,35.212,4.136,234.508,35.212,4.136,2.527
ObjA-56,0.052,16,56,1.109,50,56,56,0,352.562,36.375,0.375,352.562,36.375,0.375,0.533
ObjA-57,0.010,3,57,0.438,18,57,57,0,410.000,39.000,0.000,410.000,39.000,0.000,0.294
ObjA-58,0.271,84,58,5.510,228,58,58,0,480.810,37.774,4.214,480.810,37.774,4.214,2.251
ObjA-59,0.036,11,59,0.960,40,59,59,0,252.364,40.727,0.364,252.364,40.727,0.364,0.432
ObjA-60,0.052,16,60,1.839,80,60,60,0,282.500,41.438,1.812,282.500,41.438,1.812,1.240
ObjA-61,0.003,1,61,0.146,6,61,61,NaN,306.000,40.000,0.000,306.000,40.000,0.000,0.000
ObjA-62,0.003,1,62,0.146,6,62,62,NaN,378.000,41.000,0.000,378.000,41.000,0.000,0.000
ObjA-63,0.023,7,63,0.627,28,63,63,0,62.429,43.143,0.143,62.429,43.143,0.143,0.420
ObjA-64,0.003,1,64,0.146,6,64,64,NaN,225.000,45.000,0.000,225.000,45.000,0.000,0.000
ObjA-65,0.010,3,65,0.438,18,65,65,0,277.000,46.000,0.000,277.000,46.000,0.000,0.294
ObjA-66,2.007,621,66,24.702,1038,66,66,0,90.031,48.752,7.440,90.031,48.752,7.440,4.068
ObjA-67,0.010,3,67,0.417,16,67,67,0,177.333,46.667,0.667,177.333,46.667,0.667,0.334
ObjA-68,0.019,6,68,0.793,32,68,68,0,177.167,49.667,0.333,177.167,49.667,0.333,0.365
ObjA-69,0.023,7,69,0.627,28,69,69,0,263.571,49.857,0.143,263.571,49.857,0.143,0.365
ObjA-70,15.753,4875,70,155.160,6650,70,70,0,407.498,68.983,4.219,407.498,68.983,4.219,7.923
ObjA-71,0.006,2,71,0.271,10,71,71,0,220.000,50.000,0.500,220.000,50.000,0.500,0.300
ObjA-72,0.036,11,72,0.982,42,72,72,0,279.182,52.091,0.273,279.182,52.091,0.273,0.553
ObjA-73,0.071,22,73,1.650,70,73,73,0,450.909,51.818,0.773,450.909,51.818,0.773,1.013
ObjA-74,0.911,282,74,10.738,460,74,74,0,290.411,55.152,2.550,290.411,55.152,2.550,2.381
