Label,Volume (unit),Volume (pixel),Mean,SurfaceArea,surfaceAreaPxl,Min,Max,Std Deviation,X,Y,Z,Xmass,Ymass,Zmass,Feret
ObjA-1,27.440,8492,1,233.379,10248,1,1,0,30.091,16.845,4.994,30.091,16.845,4.994,10.197
ObjA-2,0.019,6,2,0.625,24,2,2,0,63.667,0.000,0.667,63.667,0.000,0.667,0.635
ObjA-3,0.026,8,3,0.771,30,3,3,0,70.500,0.000,1.250,70.500,0.000,1.250,0.676
ObjA-4,0.769,238,4,8.796,378,4,4,0,160.290,2.672,2.651,160.290,2.672,2.651,2.498
ObjA-5,212.140,65652,5,1601.578,70588,5,5,0,115.958,79.278,5.279,115.958,79.278,5.279,26.047
ObjA-6,0.003,1,6,0.146,6,6,6,NaN,333.000,130.000,9.000,333.000,130.000,9.000,0.000
ObjA-7,0.081,25,7,1.813,70,7,7,0,231.040,0.520,2.400,231.040,0.520,2.400,1.257
ObjA-8,0.061,19,8,1.688,66,8,8,0,267.105,0.158,1.263,267.105,0.158,1.263,0.991
ObjA-9,0.006,2,9,0.271,10,9,9,0,401.000,130.000,9.500,401.000,130.000,9.500,0.300
ObjA-10,0.023,7,10,0.690,30,10,10,0,277.857,0.143,0.143,277.857,0.143,0.143,0.432
ObjA-11,0.032,10,11,0.939,38,11,11,0,194.200,134.100,10.000,194.200,134.100,10.000,0.643
ObjA-12,6.676,2066,12,62.800,2900,12,12,0,307.505,7.939,4.642,307.505,7.939,4.642,5.172
ObjA-13,0.323,100,13,5.929,248,13,13,0,333.320,3.480,1.770,333.320,3.480,1.770,2.039
ObjA-14,2.818,872,14,33.265,1436,14,14,0,428.298,3.279,4.702,428.298,3.279,4.702,5.007
ObjA-15,0.107,33,15,2.086,84,15,15,0,460.242,0.364,1.061,460.242,0.364,1.061,1.039
ObjA-16,0.152,47,16,2.421,100,16,16,0,469.426,0.617,1.128,469.426,0.617,1.128,1.013
ObjA-17,0.003,1,17,0.146,6,17,17,NaN,109.000,147.000,9.000,109.000,147.000,9.000,0.000
ObjA-18,0.171,53,18,3.049,128,18,18,0,245.830,148.981,10.717,245.830,148.981,10.717,1.119
ObjA-19,0.003,1,19,0.146,6,19,19,NaN,236.000,2.000,0.000,236.000,2.000,0.000,0.000
ObjA-20,0.995,308,20,14.256,590,20,20,0,479.656,4.143,4.890,479.656,4.143,4.890,3.922
ObjA-21,0.003,1,21,0.146,6,21,21,NaN,393.000,161.000,9.000,393.000,161.000,9.000,0.000
ObjA-22,3.638,1126,22,44.123,1892,22,22,0,471.002,24.434,3.655,471.002,24.434,3.655,5.114
ObjA-23,0.003,1,23,0.146,6,23,23,NaN,231.000,166.000,9.000,231.000,166.000,9.000,0.000
ObjA-24,0.029,9,24,0.898,38,24,24,0,390.000,165.889,10.111,390.000,165.889,10.111,0.618
ObjA-25,0.006,2,25,0.230,10,25,25,0,469.000,7.500,0.000,469.000,7.500,0.000,0.104
ObjA-26,0.006,2,26,0.271,10,26,26,0,221.000,169.000,9.500,221.000,169.000,9.500,0.300
ObjA-27,0.003,1,27,0.146,6,27,27,NaN,0.000,174.000,9.000,0.000,174.000,9.000,0.000
ObjA-28,0.042,13,28,0.840,44,28,28,0,325.923,10.538,0.000,325.923,10.538,0.000,0.559
ObjA-29,0.097,30,29,1.899,78,29,29,0,30.367,9.900,0.900,30.367,9.900,0.900,0.929
ObjA-30,0.003,1,30,0.146,6,30,30,NaN,363.000,179.000,9.000,363.000,179.000,9.000,0.000
ObjA-31,2.375,735,31,24.884,1036,31,31,0,113.835,21.563,4.103,113.835,21.563,4.103,3.899
ObjA-32,0.168,52,32,3.446,146,32,32,0,482.000,14.865,1.385,482.000,14.865,1.385,1.695
ObjA-33,0.039,12,33,1.023,42,33,33,0,340.083,186.583,10.333,340.083,186.583,10.333,0.912
ObjA-34,0.003,1,34,0.146,6,34,34,NaN,256.000,12.000,0.000,256.000,12.000,0.000,0.000
ObjA-35,3.286,1017,35,36.235,1534,35,35,0,71.570,21.122,6.225,71.570,21.122,6.225,3.811
ObjA-36,0.090,28,36,1.959,76,36,36,0,384.143,13.964,2.643,384.143,13.964,2.643,1.222
ObjA-37,0.013,4,37,0.563,22,37,37,0,412.000,203.500,9.750,412.000,203.500,9.750,0.334
