Label,Volume (unit),Volume (pixel),Mean,SurfaceArea,surfaceAreaPxl,Min,Max,Std Deviation,X,Y,Z,Xmass,Ymass,Zmass,Feret
ObjA-1,0.297,92,1,5.604,248,1,1,0,8.011,2.380,0.728,8.011,2.380,0.728,1.508
ObjA-2,5919.748,1832009,2,23755.974,1119230,2,2,0,239.474,252.718,6.042,239.474,252.718,6.042,71.643
ObjA-3,0.010,3,3,0.354,14,3,3,0,113.333,179.000,11.333,113.333,179.000,11.333,0.317
ObjA-4,0.003,1,4,0.146,6,4,4,NaN,166.000,291.000,0.000,166.000,291.000,0.000,0.000
ObjA-5,0.003,1,5,0.146,6,5,5,NaN,310.000,52.000,3.000,310.000,52.000,3.000,0.000
ObjA-6,0.003,1,6,0.146,6,6,6,NaN,411.000,54.000,3.000,411.000,54.000,3.000,0.000
ObjA-7,0.019,6,7,0.730,30,7,7,0,71.333,217.667,11.667,71.333,217.667,11.667,0.379
ObjA-8,0.013,4,8,0.522,22,8,8,0,283.500,56.500,4.250,283.500,56.500,4.250,0.618
ObjA-9,0.003,1,9,0.146,6,9,9,NaN,121.000,160.000,7.000,121.000,160.000,7.000,0.000
ObjA-10,0.006,2,10,0.230,10,10,10,0,365.000,164.500,7.000,365.000,164.500,7.000,0.104
ObjA-11,0.003,1,11,0.146,6,11,11,NaN,392.000,65.000,3.000,392.000,65.000,3.000,0.000
ObjA-12,0.026,8,12,0.649,30,12,12,0,275.250,241.000,11.875,275.250,241.000,11.875,0.334
ObjA-13,0.006,2,13,0.292,12,13,13,0,286.000,251.500,11.500,286.000,251.500,11.500,0.317
ObjA-14,0.010,3,14,0.314,14,14,14,0,56.333,297.333,0.000,56.333,297.333,0.000,0.147
ObjA-15,0.003,1,15,0.146,6,15,15,NaN,468.000,297.000,0.000,468.000,297.000,0.000,0.000
ObjA-16,0.003,1,16,0.146,6,16,16,NaN,112.000,7.000,0.000,112.000,7.000,0.000,0.000
ObjA-17,0.003,1,17,0.146,6,17,17,NaN,420.000,298.000,0.000,420.000,298.000,0.000,0.000
ObjA-18,0.003,1,18,0.146,6,18,18,NaN,466.000,298.000,0.000,466.000,298.000,0.000,0.000
ObjA-19,0.010,3,19,0.354,14,19,19,0,363.667,285.000,11.667,363.667,285.000,11.667,0.317
ObjA-20,0.016,5,20,0.563,22,20,20,0,90.400,215.600,7.600,90.400,215.600,7.600,0.334
ObjA-21,0.003,1,21,0.146,6,21,21,NaN,155.000,12.000,0.000,155.000,12.000,0.000,0.000
ObjA-22,0.003,1,22,0.146,6,22,22,NaN,398.000,304.000,11.000,398.000,304.000,11.000,0.000
ObjA-23,0.019,6,23,0.709,28,23,23,0,82.167,308.667,11.667,82.167,308.667,11.667,0.445
ObjA-24,0.003,1,24,0.146,6,24,24,NaN,266.000,133.000,3.000,266.000,133.000,3.000,0.000
ObjA-25,0.016,5,25,0.522,22,25,25,0,383.600,312.800,11.800,383.600,312.800,11.800,0.365
ObjA-26,0.003,1,26,0.146,6,26,26,NaN,216.000,326.000,11.000,216.000,326.000,11.000,0.000
ObjA-27,0.003,1,27,0.146,6,27,27,NaN,299.000,308.000,0.000,299.000,308.000,0.000,0.000
ObjA-28,0.003,1,28,0.146,6,28,28,NaN,105.000,329.000,11.000,105.000,329.000,11.000,0.000
ObjA-29,0.006,2,29,0.230,10,29,29,0,56.500,309.000,0.000,56.500,309.000,0.000,0.104
ObjA-30,0.078,24,30,1.672,72,30,30,0,240.708,20.833,0.750,240.708,20.833,0.750,0.707
ObjA-31,0.003,1,31,0.146,6,31,31,NaN,134.000,366.000,11.000,134.000,366.000,11.000,0.000
ObjA-32,0.145,45,32,3.216,136,32,32,0,355.089,283.556,8.511,355.089,283.556,8.511,1.085
ObjA-33,0.003,1,33,0.146,6,33,33,NaN,412.000,311.000,0.000,412.000,311.000,0.000,0.000
ObjA-34,0.010,3,34,0.376,16,34,34,0,276.667,285.333,7.333,276.667,285.333,7.333,0.334
ObjA-35,0.013,4,35,0.522,22,35,35,0,293.750,190.250,3.750,293.750,190.250,3.750,0.609
ObjA-36,0.003,1,36,0.146,6,36,36,NaN,412.000,313.000,0.000,412.000,313.000,0.000,0.000
ObjA-37,0.032,10,37,0.795,36,37,37,0,285.000,384.700,11.800,285.000,384.700,11.800,0.379
ObjA-38,0.003,1,38,0.146,6,38,38,NaN,370.000,196.000,3.000,370.000,196.000,3.000,0.000
ObjA-39,0.016,5,39,0.522,22,39,39,0,266.000,395.200,11.600,266.000,395.200,11.600,0.365
ObjA-40,0.003,1,40,0.146,6,40,40,NaN,328.000,208.000,3.000,328.000,208.000,3.000,0.000
ObjA-41,0.016,5,41,0.544,24,41,41,0,473.000,402.400,11.600,473.000,402.400,11.600,0.379
ObjA-42,0.003,1,42,0.146,6,42,42,NaN,218.000,322.000,7.000,218.000,322.000,7.000,0.000
ObjA-43,0.055,17,43,1.358,58,43,43,0,248.588,33.059,0.412,248.588,33.059,0.412,0.634
ObjA-44,0.003,1,44,0.146,6,44,44,NaN,21.000,318.000,0.000,21.000,318.000,0.000,0.000
ObjA-45,0.013,4,45,0.479,18,45,45,0,434.000,223.750,4.250,434.000,223.750,4.250,0.609
ObjA-46,0.032,10,46,0.836,36,46,46,0,1.600,414.200,11.600,1.600,414.200,11.600,0.432
ObjA-47,0.006,2,47,0.230,10,47,47,0,168.500,34.000,0.000,168.500,34.000,0.000,0.104
ObjA-48,0.019,6,48,0.647,26,48,48,0,71.000,319.833,1.500,71.000,319.833,1.500,0.609
ObjA-49,0.003,1,49,0.146,6,49,49,NaN,83.000,244.000,3.000,83.000,244.000,3.000,0.000
ObjA-50,0.006,2,50,0.292,12,50,50,0,437.000,442.500,11.500,437.000,442.500,11.500,0.317
ObjA-51,0.016,5,51,0.419,20,51,51,0,169.400,37.200,0.000,169.400,37.200,0.000,0.232
ObjA-52,0.003,1,52,0.146,6,52,52,NaN,151.000,322.000,0.000,151.000,322.000,0.000,0.000
ObjA-53,0.006,2,53,0.271,10,53,53,0,226.000,458.000,11.500,226.000,458.000,11.500,0.300
ObjA-54,0.003,1,54,0.146,6,54,54,NaN,261.000,256.000,3.000,261.000,256.000,3.000,0.000
ObjA-55,0.003,1,55,0.146,6,55,55,NaN,354.000,259.000,3.000,354.000,259.000,3.000,0.000
ObjA-56,0.003,1,56,0.146,6,56,56,NaN,43.000,264.000,3.000,43.000,264.000,3.000,0.000
ObjA-57,0.003,1,57,0.146,6,57,57,NaN,374.000,266.000,3.000,374.000,266.000,3.000,0.000
ObjA-58,0.003,1,58,0.146,6,58,58,NaN,378.000,267.000,3.000,378.000,267.000,3.000,0.000
ObjA-59,0.006,2,59,0.271,10,59,59,0,319.000,40.000,0.500,319.000,40.000,0.500,0.300
ObjA-60,0.003,1,60,0.146,6,60,60,NaN,466.000,489.000,11.000,466.000,489.000,11.000,0.000
ObjA-61,0.042,13,61,1.025,46,61,61,0,468.615,329.154,0.308,468.615,329.154,0.308,0.480
ObjA-62,0.162,50,62,3.281,142,62,62,0,405.240,294.000,4.480,405.240,294.000,4.480,1.099
ObjA-63,0.003,1,63,0.146,6,63,63,NaN,340.000,2.000,12.000,340.000,2.000,12.000,0.000
ObjA-64,0.003,1,64,0.146,6,64,64,NaN,344.000,2.000,12.000,344.000,2.000,12.000,0.000
ObjA-65,0.006,2,65,0.230,10,65,65,0,251.500,422.000,7.000,251.500,422.000,7.000,0.104
ObjA-66,0.003,1,66,0.146,6,66,66,NaN,346.000,7.000,12.000,346.000,7.000,12.000,0.000
ObjA-67,0.045,14,67,1.442,62,67,67,0,338.143,45.000,0.357,338.143,45.000,0.357,0.599
ObjA-68,0.003,1,68,0.146,6,68,68,NaN,1.000,428.000,7.000,1.000,428.000,7.000,0.000
ObjA-69,0.003,1,69,0.146,6,69,69,NaN,363.000,25.000,12.000,363.000,25.000,12.000,0.000
ObjA-70,0.003,1,70,0.146,6,70,70,NaN,18.000,26.000,12.000,18.000,26.000,12.000,0.000
ObjA-71,0.036,11,71,0.982,42,71,71,0,312.364,305.545,3.636,312.364,305.545,3.636,0.480
ObjA-72,0.003,1,72,0.146,6,72,72,NaN,152.000,44.000,12.000,152.000,44.000,12.000,0.000
ObjA-73,0.003,1,73,0.146,6,73,73,NaN,76.000,45.000,12.000,76.000,45.000,12.000,0.000
ObjA-74,0.003,1,74,0.146,6,74,74,NaN,68.000,46.000,12.000,68.000,46.000,12.000,0.000
ObjA-75,0.003,1,75,0.146,6,75,75,NaN,248.000,47.000,12.000,248.000,47.000,12.000,0.000
ObjA-76,0.003,1,76,0.146,6,76,76,NaN,201.000,322.000,3.000,201.000,322.000,3.000,0.000
ObjA-77,0.003,1,77,0.146,6,77,77,NaN,143.000,334.000,0.000,143.000,334.000,0.000,0.000
ObjA-78,0.003,1,78,0.146,6,78,78,NaN,92.000,456.000,7.000,92.000,456.000,7.000,0.000
ObjA-79,0.003,1,79,0.146,6,79,79,NaN,360.000,53.000,12.000,360.000,53.000,12.000,0.000
ObjA-80,0.003,1,80,0.146,6,80,80,NaN,362.000,334.000,0.000,362.000,334.000,0.000,0.000
ObjA-81,0.003,1,81,0.146,6,81,81,NaN,157.000,339.000,3.000,157.000,339.000,3.000,0.000
ObjA-82,0.003,1,82,0.146,6,82,82,NaN,347.000,62.000,12.000,347.000,62.000,12.000,0.000
ObjA-83,0.003,1,83,0.146,6,83,83,NaN,266.000,85.000,12.000,266.000,85.000,12.000,0.000
ObjA-84,0.084,26,84,1.964,84,84,84,0,152.500,338.385,1.000,152.500,338.385,1.000,0.958
