Label;Volume (unit);Volume (pixel);Mean;SurfaceArea;surfaceAreaPxl;Min;Max;Std Deviation;X;Y;Z;Xmass;Ymass;Zmass;Feret
ObjB-1;0,21;65;1;2,756;116;1;1;0;2,738;1,8;1,215;2,738;1,8;1,215;1,059
ObjB-2;0,569;176;2;7,764;320;2;2;0;18,273;2,881;1,989;18,273;2,881;1,989;1,927
ObjB-3;0,352;109;3;5,027;202;3;3;0;77,734;1,339;4,743;77,734;1,339;4,743;2,212
ObjB-4;0,401;124;4;5,276;210;4;4;0;218,129;1,258;2,339;218,129;1,258;2,339;1,727
ObjB-5;0,013;4;5;0,398;18;5;5;0;339;0,25;0;339;0,25;0;0,208
ObjB-6;0,094;29;6;1,71;68;6;6;0;379,138;0,448;1,241;379,138;0,448;1,241;0,958
ObjB-7;0,12;37;7;2,294;92;7;7;0;153,838;1,541;2;153,838;1,541;2;1,274
ObjB-8;0,562;174;8;7,558;316;8;8;0;45,155;3,379;3,466;45,155;3,379;3,466;2,584
ObjB-9;0,178;55;9;2,426;108;9;9;0;126,836;4,691;0,855;126,836;4,691;0,855;0,8
ObjB-10;0,074;23;10;1,542;60;10;10;0;198,87;3,826;1,652;198,87;3,826;1,652;0,929
ObjB-11;0,023;7;11;0,647;26;11;11;0;265;3,857;0,429;265;3,857;0,429;0,365
ObjB-12;0,045;14;12;0,941;42;12;12;0;387,357;4;0,357;387,357;4;0,357;0,42
ObjB-13;0,026;8;13;0,546;28;13;13;0;417,125;3,875;0;417,125;3,875;0;0,294
ObjB-14;0,339;105;14;5,12;222;14;14;0;116,238;3,819;1,876;116,238;3,819;1,876;1,739
ObjB-15;0,016;5;15;0,709;28;15;15;0;395,6;5,4;0,2;395,6;5,4;0,2;0,44
ObjB-16;0,291;90;16;3,405;146;16;16;0;253,489;7,367;1,422;253,489;7,367;1,422;1,119
ObjB-17;0,006;2;17;0,23;10;17;17;0;427,5;5;0;427,5;5;0;0,104
ObjB-18;0,042;13;18;0,879;40;18;18;0;452;6,077;0,308;452;6,077;0,308;0,379
ObjB-19;0,223;69;19;3,317;134;19;19;0;102,826;6,667;1,986;102,826;6,667;1,986;1,257
ObjB-20;0,029;9;20;0,711;32;20;20;0;164,333;8,111;0,222;164,333;8,111;0,222;0,379
ObjB-21;0,355;110;21;4,03;170;21;21;0;184,709;9,145;1,591;184,709;9,145;1,591;1,372
ObjB-22;0,165;51;22;2,503;100;22;22;0;355,765;7,471;2,196;355,765;7,471;2,196;1,222
ObjB-23;0,162;50;23;2,34;100;23;23;0;364,1;9,24;1,02;364,1;9,24;1,02;1,013
ObjB-24;0,016;5;24;0,522;22;24;24;0;460;7,8;0,2;460;7,8;0,2;0,317
ObjB-25;0,032;10;25;0,752;32;25;25;0;243,7;8,7;0,4;243,7;8,7;0,4;0,379
ObjB-26;0,207;64;26;2,756;116;26;26;0;153,875;10,328;1,609;153,875;10,328;1,609;1,013
ObjB-27;0,006;2;27;0,23;10;27;27;0;209;9,5;0;209;9,5;0;0,104
ObjB-28;0,084;26;28;1,506;68;28;28;0;342,654;10,577;0,462;342,654;10,577;0,462;0,684
ObjB-29;0,029;9;29;0,73;30;29;29;0;247,556;12,333;0,667;247,556;12,333;0,667;0,643
ObjB-30;0,013;4;30;0,398;18;30;30;0;384;12,25;0;384;12,25;0;0,208
ObjB-31;0,123;38;31;2,481;98;31;31;0;101,842;14,421;2,158;101,842;14,421;2,158;1,535
ObjB-32;0,12;37;32;1,983;82;32;32;0;211,595;13,784;1,243;211,595;13,784;1,243;0,952
ObjB-33;0,171;53;33;2,567;106;33;33;0;335,811;15,132;1,283;335,811;15,132;1,283;1,002
ObjB-34;0,061;19;34;1,334;52;34;34;0;413,316;13,789;1,684;413,316;13,789;1,684;0,929
ObjB-35;0,013;4;35;0,398;18;35;35;0;52;14,75;0;52;14,75;0;0,208
ObjB-36;0,349;108;36;4,672;188;36;36;0;180,574;18,185;2,454;180,574;18,185;2,454;1,916
ObjB-37;0,116;36;37;2,21;88;37;37;0;189,861;16,417;2,694;189,861;16,417;2,694;1,507
ObjB-38;0,019;6;38;0,441;22;38;38;0;260,5;17;0;260,5;17;0;0,232
ObjB-39;0,087;27;39;1,628;68;39;39;0;451,963;16,63;1,148;451,963;16,63;1,148;0,912
ObjB-40;0,559;173;40;6,806;284;40;40;0;218,636;19,347;2,659;218,636;19,347;2,659;2,296
ObjB-41;0,297;92;41;3,59;148;41;41;0;105,859;20,859;1,859;105,859;20,859;1,859;1,307
ObjB-42;0,129;40;42;2,273;90;42;42;0;287,9;19,425;2,025;287,9;19,425;2,025;1,222
ObjB-43;0,132;41;43;2,335;92;43;43;0;402,073;20,561;1,854;402,073;20,561;1,854;1,24
ObjB-44;0,472;146;44;5,276;210;44;44;0;96,137;23,233;2,753;96,137;23,233;2,753;1,873
ObjB-45;0,006;2;45;0,23;10;45;45;0;270,5;20;0;270,5;20;0;0,104
ObjB-46;0,275;85;46;3,444;142;46;46;0;49,871;22,259;1,753;49,871;22,259;1,753;1,307
ObjB-47;0,129;40;47;1,942;82;47;47;0;133,825;23,875;0,925;133,825;23,875;0,925;0,737
ObjB-48;0,006;2;48;0,23;10;48;48;0;207,5;22;0;207,5;22;0;0,104
ObjB-49;0,178;55;49;3,987;166;49;49;0;34,109;25,6;1,418;34,109;25,6;1,418;1,496
ObjB-50;0,09;28;50;1,487;70;50;50;0;172,821;26,357;0,429;172,821;26,357;0,429;0,553
ObjB-51;0,045;14;51;1,085;44;51;51;0;328,643;27,214;0,643;328,643;27,214;0,643;0,643
ObjB-52;0,187;58;52;3,149;126;52;52;0;341,052;24,948;2,776;341,052;24,948;2,776;1,601
ObjB-53;0,107;33;53;2,359;98;53;53;0;13,03;28,121;1,697;13,03;28,121;1,697;1,83
ObjB-54;0,307;95;54;3,846;168;54;54;0;470,905;30,179;1,126;470,905;30,179;1,126;1,161
ObjB-55;0,068;21;55;1,439;58;55;55;0;194,429;28,905;1,095;194,429;28,905;1,095;0,924
ObjB-56;0,103;32;56;1,885;88;56;56;0;253,781;30,625;0,438;253,781;30,625;0,438;0,759
