Label,Volume (unit),Volume (pixel),Mean,SurfaceArea,surfaceAreaPxl,Min,Max,Std Deviation,X,Y,Z,Xmass,Ymass,Zmass,Feret
ObjA-1,5455.218,1688249,1,22375.051,1045964,1,1,0,245.224,229.748,5.863,245.224,229.748,5.863,71.129
ObjA-2,0.003,1,2,0.146,6,2,2,NaN,297.000,266.000,12.000,297.000,266.000,12.000,0.000
ObjA-3,0.003,1,3,0.146,6,3,3,NaN,454.000,267.000,12.000,454.000,267.000,12.000,0.000
ObjA-4,0.003,1,4,0.146,6,4,4,NaN,21.000,213.000,0.000,21.000,213.000,0.000,0.000
ObjA-5,0.003,1,5,0.146,6,5,5,NaN,297.000,268.000,12.000,297.000,268.000,12.000,0.000
ObjA-6,0.113,35,6,1.923,84,6,6,0,303.171,214.714,0.629,303.171,214.714,0.629,0.759
ObjA-7,0.003,1,7,0.146,6,7,7,NaN,329.000,269.000,12.000,329.000,269.000,12.000,0.000
ObjA-8,0.006,2,8,0.230,10,8,8,0,363.500,270.000,12.000,363.500,270.000,12.000,0.104
ObjA-9,0.019,6,9,0.563,22,9,9,0,365.000,0.000,0.500,365.000,0.000,0.500,0.365
ObjA-10,0.006,2,10,0.230,10,10,10,0,15.000,275.500,12.000,15.000,275.500,12.000,0.104
ObjA-11,0.006,2,11,0.230,10,11,11,0,469.000,0.500,0.000,469.000,0.500,0.000,0.104
ObjA-12,0.071,22,12,1.731,70,12,12,0,335.455,368.818,11.045,335.455,368.818,11.045,1.039
ObjA-13,0.006,2,13,0.230,10,13,13,0,219.500,288.000,12.000,219.500,288.000,12.000,0.104
ObjA-14,0.010,3,14,0.314,14,14,14,0,3.333,290.667,12.000,3.333,290.667,12.000,0.147
ObjA-15,0.003,1,15,0.146,6,15,15,NaN,378.000,483.000,6.000,378.000,483.000,6.000,0.000
ObjA-16,0.016,5,16,0.481,22,16,16,0,311.800,292.800,12.000,311.800,292.800,12.000,0.294
ObjA-17,0.003,1,17,0.146,6,17,17,NaN,4.000,293.000,12.000,4.000,293.000,12.000,0.000
ObjA-18,0.042,13,18,0.965,48,18,18,0,405.769,306.538,12.000,405.769,306.538,12.000,0.464
ObjA-19,0.003,1,19,0.146,6,19,19,NaN,371.000,308.000,12.000,371.000,308.000,12.000,0.000
