Label;Volume (unit);Volume (pixel);Mean;SurfaceArea;surfaceAreaPxl;Min;Max;Std Deviation;X;Y;Z;Xmass;Ymass;Zmass;Feret
ObjB-1;0,09667;27;1;1,633366;74;1;1;0;51,111111;0,777778;0,296296;51,111111;0,777778;0,296296;0,729095
ObjB-2;0,035804;10;2;0,697523;34;2;2;0;80;0,5;0;80;0,5;0;0,450431
ObjB-3;0,039384;11;3;0,911974;38;3;3;0;101;0,272727;0,272727;101;0,272727;0,272727;0,541191
ObjB-4;0,214822;60;4;2,479792;110;4;4;0;144,35;1,616667;0,666667;144,35;1,616667;0,666667;0,86134
ObjB-5;0,014321;4;5;0,423213;18;5;5;0;197;0,25;0;197;0,25;0;0,218491
ObjB-6;0,089509;25;6;1,722411;64;6;6;0;205,12;0,32;1;205,12;0,32;1;0,964026
ObjB-7;0,157536;44;7;2,568837;100;7;7;0;325,772727;0,613636;1,068182;325,772727;0,613636;1,068182;1,11874
ObjB-8;0,082349;23;8;1,251831;56;8;8;0;366,478261;0,956522;0,391304;366,478261;0,956522;0,391304;0,573316
ObjB-9;0,211242;59;9;2,813589;124;9;9;0;300,661017;1,59322;0,694915;300,661017;1,59322;0,694915;1,075222
ObjB-10;0,304332;85;10;3,206873;136;10;10;0;236,470588;1,905882;1,047059;236,470588;1,905882;1,047059;0,990252
ObjB-11;0,268528;75;11;3,135265;130;11;11;0;333,653333;2,226667;1,013333;333,653333;2,226667;1,013333;1,102622
ObjB-12;0,490511;137;12;4,381407;196;12;12;0;214,19708;2,941606;0,956204;214,19708;2,941606;0,956204;1,201055
ObjB-13;0,060866;17;13;1,180223;50;13;13;0;27,411765;4;0,352941;27,411765;4;0,352941;0,541191
ObjB-14;0,264948;74;14;3,380017;154;14;14;0;229,594595;4,824324;0,554054;229,594595;4,824324;0,554054;1,043077
ObjB-15;0,225564;63;15;2,79578;126;15;15;0;350,888889;5,380952;0,634921;350,888889;5,380952;0,634921;0,947131
ObjB-16;0,168278;47;16;2,211543;98;16;16;0;222,574468;5,106383;0,531915;222,574468;5,106383;0,531915;0,773752
ObjB-17;0,29001;81;17;3,272792;152;17;17;0;41,604938;8,851852;0,62963;41,604938;8,851852;0,62963;1,082382
ObjB-18;0,204081;57;18;2,540394;150;18;18;0;61,105263;6,122807;0;61,105263;6,122807;0;1,007194
ObjB-19;0,232724;65;19;2,700303;118;19;19;0;234,492308;7,676923;0,984615;234,492308;7,676923;0,984615;0,921584
ObjB-20;0,139635;39;20;2,229723;110;20;20;0;291,230769;6,948718;0,205128;291,230769;6,948718;0,205128;0,875086
ObjB-21;0,161117;45;21;2,253592;112;21;21;0;321,511111;7,133333;0,244444;321,511111;7,133333;0,244444;0,795319
ObjB-22;0,157536;44;22;2,288839;94;22;22;0;340,477273;9,159091;0,863636;340,477273;9,159091;0,863636;1,075222
ObjB-23;0,221983;62;23;2,766594;148;23;23;0;97,516129;9,048387;0,193548;97,516129;9,048387;0,193548;1,075943
ObjB-24;0,469029;131;24;4,590169;210;24;24;0;108,923664;9,908397;1,099237;108,923664;9,908397;1,099237;1,288747
ObjB-25;0,254207;71;25;3,069718;128;25;25;0;117,591549;10,661972;1,028169;117,591549;10,661972;1,028169;1,058442
ObjB-26;0,107411;30;26;2,121755;80;26;26;0;265,966667;11,133333;0,9;265,966667;11,133333;0,9;0,98242
ObjB-27;0,050125;14;27;1,03132;48;27;27;0;345,214286;11,071429;0,071429;345,214286;11,071429;0,071429;0,541191
ObjB-28;0,204081;57;28;2,968553;130;28;28;0;4,77193;12,614035;0,561404;4,77193;12,614035;0,561404;0,875086
ObjB-29;0,179019;50;29;2,169865;98;29;29;0;20,92;13,72;0,5;20,92;13,72;0,5;0,949501
ObjB-30;0,29001;81;30;3,058341;148;30;30;0;354,024691;13,259259;0,506173;354,024691;13,259259;0,506173;0,930456
ObjB-31;0,537056;150;31;4,882288;224;31;31;0;52,706667;13,633333;0,926667;52,706667;13,633333;0,926667;1,29662
ObjB-32;0,085929;24;32;1,561758;68;32;32;0;27,416667;15,458333;0,541667;27,416667;15,458333;0,541667;0,750259
ObjB-33;0,737557;206;33;7,237789;362;33;33;0;84,441748;13,097087;0,582524;84,441748;13,097087;0,582524;1,592667
ObjB-34;0,136054;38;34;1,984971;86;34;34;0;366,684211;13,842105;0,552632;366,684211;13,842105;0,552632;0,773752
ObjB-35;0,47619;133;35;4,763685;242;35;35;0;120,037594;17,924812;0,473684;120,037594;17,924812;0,473684;1,274011
