Label;Volume (unit);Volume (pixel);Mean;SurfaceArea;surfaceAreaPxl;Min;Max;Std Deviation;X;Y;Z;Xmass;Ymass;Zmass;Feret
ObjB-1;0,058;18;1;1,276;58;1;1;0;30,056;0,556;0,333;30,056;0,556;0,333;0,707
ObjB-2;0,136;42;2;2,069;90;2;2;0;71,048;0,786;0,81;71,048;0,786;0,81;0,8
ObjB-3;0,039;12;3;1,001;40;3;3;0;81,5;0;0,5;81,5;0;0,5;0,599
ObjB-4;0,039;12;4;0,879;40;4;4;0;151,583;0,333;0,25;151,583;0,333;0,25;0,512
ObjB-5;0,071;22;5;1,442;62;5;5;0;168,455;0,364;0,5;168,455;0,364;0,5;0,699
ObjB-6;0,21;65;6;2,557;124;6;6;0;176,8;1,492;0,662;176,8;1,492;0,662;0,895
ObjB-7;0,094;29;7;1,669;68;7;7;0;214,345;0,414;0,862;214,345;0,414;0,862;0,8
ObjB-8;0,187;58;8;2,45;114;8;8;0;301,138;1,241;0,776;301,138;1,241;0,776;0,852
ObjB-9;0,194;60;9;2,598;124;9;9;0;343,067;1,883;0,65;343,067;1,883;0,65;0,959
ObjB-10;0,11;34;10;2,045;84;10;10;0;240,676;0,794;0,824;240,676;0,794;0,824;0,793
ObjB-11;0,33;102;11;3,558;164;11;11;0;292,539;2,304;0,941;292,539;2,304;0,941;1,039
ObjB-12;0,259;80;12;3,513;156;12;12;0;199,713;1,988;1,188;199,713;1,988;1,188;1,314
ObjB-13;0,09;28;13;1,755;76;13;13;0;324,857;3;0,75;324,857;3;0,75;1,002
ObjB-14;0,103;32;14;1,595;80;14;14;0;44,969;2,625;0,312;44,969;2,625;0,312;0,634
ObjB-15;0,103;32;15;1,755;76;15;15;0;237,25;3,688;0,906;237,25;3,688;0,906;0,744
ObjB-16;0,404;125;16;4,097;214;16;16;0;18,336;3,832;0,592;18,336;3,832;0,592;1,256
ObjB-17;0,181;56;17;2,665;134;17;17;0;190,893;3,25;0,375;190,893;3,25;0,375;0,919
ObjB-18;0,31;96;18;3,525;176;18;18;0;227,823;4,042;0,615;227,823;4,042;0,615;0,987
ObjB-19;0,207;64;19;2,538;126;19;19;0;265,141;4,484;0,531;265,141;4,484;0,531;0,895
