Label,Volume (unit),Volume (pixel),Mean,SurfaceArea,surfaceAreaPxl,Min,Max,Std Deviation,X,Y,Z,Xmass,Ymass,Zmass,Feret
ObjA-1,0.003,1,1,0.146,6,1,1,NaN,204.000,430.000,0.000,204.000,430.000,0.000,0.000
ObjA-2,0.036,11,2,0.838,40,2,2,0,252.727,425.364,11.909,252.727,425.364,11.909,0.379
ObjA-3,2724.531,843172,3,11871.460,555362,3,3,0,248.335,262.876,6.050,248.335,262.876,6.050,70.752
ObjA-4,0.006,2,4,0.292,12,4,4,0,85.500,432.000,0.500,85.500,432.000,0.500,0.317
ObjA-5,0.142,44,5,2.656,118,5,5,0,431.773,434.341,1.114,431.773,434.341,1.114,1.463
ObjA-6,0.013,4,6,0.438,18,6,6,0,176.500,435.250,11.750,176.500,435.250,11.750,0.334
ObjA-7,0.139,43,7,2.402,102,7,7,0,267.116,0.605,1.256,267.116,0.605,1.256,1.229
ObjA-8,12.227,3784,8,95.507,4148,8,8,0,299.432,16.549,6.349,299.432,16.549,6.349,8.362
ObjA-9,1.215,376,9,12.213,544,9,9,0,361.617,5.019,1.580,361.617,5.019,1.580,3.089
ObjA-10,0.016,5,10,0.544,24,10,10,0,3.800,458.400,11.800,3.800,458.400,11.800,0.334
ObjA-11,0.010,3,11,0.376,16,11,11,0,5.333,463.667,11.667,5.333,463.667,11.667,0.334
ObjA-12,0.006,2,12,0.230,10,12,12,0,434.500,0.000,0.000,434.500,0.000,0.000,0.104
ObjA-13,0.595,184,13,6.463,324,13,13,0,473.967,5.413,0.712,473.967,5.413,0.712,1.778
ObjA-14,0.013,4,14,0.541,20,14,14,0,192.750,1.750,1.500,192.750,1.750,1.500,0.912
ObjA-15,0.003,1,15,0.146,6,15,15,NaN,82.000,474.000,11.000,82.000,474.000,11.000,0.000
ObjA-16,0.003,1,16,0.146,6,16,16,NaN,458.000,489.000,11.000,458.000,489.000,11.000,0.000
ObjA-17,0.213,66,17,3.884,164,17,17,0,14.288,59.879,8.197,14.288,59.879,8.197,1.736
ObjA-18,0.013,4,18,0.398,18,18,18,0,165.000,0.250,12.000,165.000,0.250,12.000,0.208
ObjA-19,0.010,3,19,0.314,14,19,19,0,180.000,0.000,12.000,180.000,0.000,12.000,0.208
ObjA-20,0.003,1,20,0.146,6,20,20,NaN,196.000,18.000,12.000,196.000,18.000,12.000,0.000
ObjA-21,0.006,2,21,0.230,10,21,21,0,302.500,21.000,12.000,302.500,21.000,12.000,0.104
ObjA-22,0.036,11,22,1.046,48,22,22,0,436.091,27.455,12.000,436.091,27.455,12.000,0.519
ObjA-23,0.003,1,23,0.146,6,23,23,NaN,271.000,6.000,0.000,271.000,6.000,0.000,0.000
ObjA-24,0.006,2,24,0.230,10,24,24,0,271.500,27.000,12.000,271.500,27.000,12.000,0.104
ObjA-25,0.003,1,25,0.146,6,25,25,NaN,24.000,446.000,0.000,24.000,446.000,0.000,0.000
ObjA-26,0.326,101,26,3.479,168,26,26,0,97.653,10.277,0.842,97.653,10.277,0.842,1.008
ObjA-27,0.465,144,27,5.860,268,27,27,0,329.458,449.708,1.090,329.458,449.708,1.090,1.718
ObjA-28,0.006,2,28,0.230,10,28,28,0,295.500,32.000,12.000,295.500,32.000,12.000,0.104
ObjA-29,0.003,1,29,0.146,6,29,29,NaN,291.000,38.000,12.000,291.000,38.000,12.000,0.000
ObjA-30,0.016,5,30,0.668,28,30,30,0,171.200,8.400,0.600,171.200,8.400,0.600,0.379
ObjA-31,0.003,1,31,0.146,6,31,31,NaN,41.000,448.000,0.000,41.000,448.000,0.000,0.000
ObjA-32,0.010,3,32,0.314,14,32,32,0,153.667,70.333,12.000,153.667,70.333,12.000,0.147
ObjA-33,0.003,1,33,0.146,6,33,33,NaN,335.000,87.000,6.000,335.000,87.000,6.000,0.000
ObjA-34,0.572,177,34,6.856,300,34,34,0,153.994,87.616,10.136,153.994,87.616,10.136,2.259
ObjA-35,0.010,3,35,0.314,14,35,35,0,86.333,10.333,0.000,86.333,10.333,0.000,0.147
ObjA-36,0.016,5,36,0.584,24,36,36,0,215.600,100.600,6.200,215.600,100.600,6.200,0.365
ObjA-37,0.013,4,37,0.398,18,37,37,0,203.000,81.500,12.000,203.000,81.500,12.000,0.232
ObjA-38,0.003,1,38,0.146,6,38,38,NaN,74.000,90.000,12.000,74.000,90.000,12.000,0.000
ObjA-39,0.003,1,39,0.146,6,39,39,NaN,364.000,101.000,12.000,364.000,101.000,12.000,0.000
ObjA-40,0.359,111,40,4.124,190,40,40,0,124.829,16.441,0.928,124.829,16.441,0.928,1.059
ObjA-41,0.003,1,41,0.146,6,41,41,NaN,238.000,118.000,12.000,238.000,118.000,12.000,0.000
ObjA-42,0.006,2,42,0.230,10,42,42,0,283.500,123.000,12.000,283.500,123.000,12.000,0.104
ObjA-43,0.003,1,43,0.146,6,43,43,NaN,338.000,125.000,6.000,338.000,125.000,6.000,0.000
ObjA-44,0.003,1,44,0.146,6,44,44,NaN,181.000,124.000,12.000,181.000,124.000,12.000,0.000
ObjA-45,2.685,831,45,22.256,1000,45,45,0,415.561,458.708,9.265,415.561,458.708,9.265,4.057
ObjA-46,0.003,1,46,0.146,6,46,46,NaN,124.000,125.000,12.000,124.000,125.000,12.000,0.000
ObjA-47,0.003,1,47,0.146,6,47,47,NaN,485.000,14.000,0.000,485.000,14.000,0.000,0.000
ObjA-48,0.010,3,48,0.314,14,48,48,0,194.000,148.000,12.000,194.000,148.000,12.000,0.208
ObjA-49,0.003,1,49,0.146,6,49,49,NaN,83.000,149.000,12.000,83.000,149.000,12.000,0.000
