Label,Volume (unit),Volume (pixel),Mean,SurfaceArea,surfaceAreaPxl,Min,Max,Std Deviation,X,Y,Z,Xmass,Ymass,Zmass,Feret
ObjA-1,77.393,23951,1,411.584,19374,1,1,0,67.572,37.200,5.205,67.572,37.200,5.205,15.486
ObjA-2,0.120,37,2,1.999,110,2,2,0,129.892,2.297,0.054,129.892,2.297,0.054,0.837
ObjA-3,0.226,70,3,3.925,198,3,3,0,169.471,5.243,0.271,169.471,5.243,0.271,2.089
ObjA-4,0.045,14,4,1.087,48,4,4,0,199.857,28.857,4.500,199.857,28.857,4.500,0.553
ObjA-5,0.649,201,5,7.611,302,5,5,0,265.005,2.104,3.910,265.005,2.104,3.910,3.045
ObjA-6,0.023,7,6,0.524,26,6,6,0,227.000,3.000,12.000,227.000,3.000,12.000,0.294
ObjA-7,3.325,1029,7,26.856,1204,7,7,0,333.777,22.259,3.252,333.777,22.259,3.252,4.617
ObjA-8,0.016,5,8,0.419,20,8,8,0,60.600,5.800,12.000,60.600,5.800,12.000,0.232
ObjA-9,7.002,2167,9,51.328,2542,9,9,0,413.687,42.738,1.555,413.687,42.738,1.555,11.080
ObjA-10,0.003,1,10,0.146,6,10,10,NaN,82.000,9.000,12.000,82.000,9.000,12.000,0.000
ObjA-11,14.289,4422,11,89.320,4016,11,11,0,446.671,40.817,5.984,446.671,40.817,5.984,10.235
ObjA-12,0.032,10,12,0.855,34,12,12,0,344.500,35.800,4.700,344.500,35.800,4.700,0.643
ObjA-13,0.207,64,13,3.298,136,13,13,0,151.359,59.609,6.469,151.359,59.609,6.469,1.507
ObjA-14,0.003,1,14,0.146,6,14,14,NaN,41.000,14.000,12.000,41.000,14.000,12.000,0.000
ObjA-15,0.320,99,15,4.536,198,15,15,0,251.737,67.909,6.646,251.737,67.909,6.646,2.017
ObjA-16,0.097,30,16,1.734,74,16,16,0,379.000,1.067,1.533,379.000,1.067,1.533,0.947
ObjA-17,0.006,2,17,0.230,10,17,17,0,250.000,26.500,12.000,250.000,26.500,12.000,0.104
ObjA-18,0.013,4,18,0.398,18,18,18,0,234.250,38.250,12.000,234.250,38.250,12.000,0.232
ObjA-19,0.006,2,19,0.230,10,19,19,0,247.000,74.500,4.000,247.000,74.500,4.000,0.104
ObjA-20,1.431,443,20,12.733,528,20,20,0,290.129,4.280,5.709,290.129,4.280,5.709,3.935
ObjA-21,0.010,3,21,0.314,14,21,21,0,416.667,3.333,0.000,416.667,3.333,0.000,0.147
