Label,Volume (unit),Volume (pixel),Mean,SurfaceArea,surfaceAreaPxl,Min,Max,Std Deviation,X,Y,Z,Xmass,Ymass,Zmass,Feret
ObjA-1,0.010,3,1,0.354,14,1,1,0,482.667,153.000,11.667,482.667,153.000,11.667,0.317
ObjA-2,586.165,181403,2,1675.419,83452,2,2,0,70.751,122.303,6.069,70.751,122.303,6.069,42.560
ObjA-3,0.048,15,3,1.130,52,3,3,0,430.067,154.667,11.800,430.067,154.667,11.800,0.480
ObjA-4,0.003,1,4,0.146,6,4,4,NaN,441.000,0.000,0.000,441.000,0.000,0.000,0.000
ObjA-5,0.003,1,5,0.146,6,5,5,NaN,447.000,0.000,0.000,447.000,0.000,0.000,0.000
ObjA-6,0.003,1,6,0.146,6,6,6,NaN,172.000,156.000,11.000,172.000,156.000,11.000,0.000
ObjA-7,0.006,2,7,0.230,10,7,7,0,451.500,0.000,0.000,451.500,0.000,0.000,0.104
ObjA-8,0.052,16,8,1.044,44,8,8,0,350.375,2.438,0.562,350.375,2.438,0.562,0.643
ObjA-9,0.068,21,9,1.401,62,9,9,0,258.667,434.381,4.333,258.667,434.381,4.333,0.668
ObjA-10,0.045,14,10,1.027,50,10,10,0,96.857,198.000,11.929,96.857,198.000,11.929,0.533
ObjA-11,0.090,28,11,1.959,76,11,11,0,284.750,435.107,5.286,284.750,435.107,5.286,1.278
ObjA-12,0.136,42,12,2.366,110,12,12,0,483.071,209.714,11.571,483.071,209.714,11.571,0.987
ObjA-13,0.032,10,13,0.855,34,13,13,0,95.600,454.500,3.700,95.600,454.500,3.700,0.643
ObjA-14,0.029,9,14,0.733,34,14,14,0,31.556,228.000,11.889,31.556,228.000,11.889,0.365
ObjA-15,0.313,97,15,4.495,232,15,15,0,170.464,248.598,11.691,170.464,248.598,11.691,2.089
ObjA-16,0.006,2,16,0.230,10,16,16,0,467.000,14.500,4.000,467.000,14.500,4.000,0.104
ObjA-17,0.081,25,17,1.588,68,17,17,0,338.560,31.280,4.920,338.560,31.280,4.920,0.793
ObjA-18,0.026,8,18,0.711,32,18,18,0,157.625,256.375,11.750,157.625,256.375,11.750,0.480
ObjA-19,0.107,33,19,1.964,84,19,19,0,307.364,37.606,5.333,307.364,37.606,5.333,0.852
ObjA-20,0.013,4,20,0.501,20,20,20,0,393.250,313.500,11.500,393.250,313.500,11.500,0.334
ObjA-21,0.010,3,21,0.417,16,21,21,0,465.667,82.333,4.667,465.667,82.333,4.667,0.334
ObjA-22,0.006,2,22,0.292,12,22,22,0,19.500,346.000,11.500,19.500,346.000,11.500,0.317
ObjA-23,3.642,1127,23,30.226,1324,23,23,0,366.499,30.771,6.432,366.499,30.771,6.432,4.729
