Label,Volume (unit),Volume (pixel),Mean,SurfaceArea,surfaceAreaPxl,Min,Max,Std Deviation,X,Y,Z,Xmass,Ymass,Zmass,Feret
ObjA-1,39.196,12130,1,231.552,10222,1,1,0,354.694,12.278,6.859,354.694,12.278,6.859,17.690
ObjA-2,28.878,8937,2,177.115,7796,2,2,0,242.317,93.679,5.862,242.317,93.679,5.862,11.307
ObjA-3,3.283,1016,3,31.783,1374,3,3,0,151.579,123.813,3.466,151.579,123.813,3.466,5.184
ObjA-4,1.680,520,4,17.546,748,4,4,0,187.352,142.258,3.667,187.352,142.258,3.667,2.688
ObjA-5,0.708,219,5,7.498,318,5,5,0,214.539,174.242,2.142,214.539,174.242,2.142,1.742
ObjA-6,188.882,58454,6,758.498,35198,6,6,0,239.756,263.869,7.161,239.756,263.869,7.161,32.224
ObjA-7,6.640,2055,7,76.289,3260,7,7,0,310.331,170.550,5.377,310.331,170.550,5.377,12.020
ObjA-8,3.403,1053,8,24.857,1060,8,8,0,377.892,198.101,4.132,377.892,198.101,4.132,3.304
ObjA-9,1.179,365,9,16.861,726,9,9,0,133.214,263.373,3.701,133.214,263.373,3.701,4.228
ObjA-10,0.611,189,10,9.299,402,10,10,0,331.016,334.444,3.984,331.016,334.444,3.984,2.755
ObjA-11,3.176,983,11,29.041,1248,11,11,0,380.023,330.203,6.034,380.023,330.203,6.034,4.203
ObjA-12,22.422,6939,12,179.722,8004,12,12,0,397.670,196.638,8.102,397.670,196.638,8.102,14.115
ObjA-13,0.145,45,13,2.694,114,13,13,0,71.067,230.178,2.911,71.067,230.178,2.911,1.039
ObjA-14,2.947,912,14,25.978,1130,14,14,0,388.688,262.329,6.538,388.688,262.329,6.538,4.495
ObjA-15,2.275,704,15,25.078,1054,15,15,0,19.010,266.908,5.751,19.010,266.908,5.751,4.867
ObjA-16,0.533,165,16,6.224,264,16,16,0,48.030,341.388,2.994,48.030,341.388,2.994,1.448
ObjA-17,2.743,849,17,25.549,1094,17,17,0,182.842,402.673,6.920,182.842,402.673,6.920,3.967
ObjA-18,0.394,122,18,6.408,266,18,18,0,138.615,486.574,3.828,138.615,486.574,3.828,1.944
ObjA-19,2.924,905,19,39.789,1690,19,19,0,476.233,24.980,6.179,476.233,24.980,6.179,5.873
ObjA-20,1.322,409,20,13.473,574,20,20,0,26.978,16.672,6.548,26.978,16.672,6.548,3.257
ObjA-21,0.375,116,21,6.181,260,21,21,0,120.940,43.991,5.526,120.940,43.991,5.526,2.052
