Label,Volume (unit),Volume (pixel),Mean,SurfaceArea,surfaceAreaPxl,Min,Max,Std Deviation,X,Y,Z,Xmass,Ymass,Zmass,Feret
ObjA-1,43.777,13548,1,211.547,9276,1,1,0,34.074,42.519,6.301,34.074,42.519,6.301,12.219
ObjA-2,4.731,1464,2,31.795,1360,2,2,0,229.508,15.041,4.984,229.508,15.041,4.984,4.838
ObjA-3,0.003,1,3,0.146,6,3,3,NaN,285.000,349.000,5.000,285.000,349.000,5.000,0.000
ObjA-4,0.006,2,4,0.230,10,4,4,0,472.500,353.000,5.000,472.500,353.000,5.000,0.104
ObjA-5,0.003,1,5,0.146,6,5,5,NaN,475.000,353.000,5.000,475.000,353.000,5.000,0.000
ObjA-6,0.006,2,6,0.292,12,6,6,0,485.500,353.000,5.500,485.500,353.000,5.500,0.317
ObjA-7,0.113,35,7,2.191,90,7,7,0,457.286,63.686,3.057,457.286,63.686,3.057,1.518
ObjA-8,0.003,1,8,0.146,6,8,8,NaN,334.000,376.000,5.000,334.000,376.000,5.000,0.000
ObjA-9,35.612,11021,9,202.864,8814,9,9,0,93.515,115.752,6.774,93.515,115.752,6.774,16.401
ObjA-10,1.713,530,10,18.600,808,10,10,0,145.894,96.374,4.300,145.894,96.374,4.300,3.551
ObjA-11,0.061,19,11,1.751,68,11,11,0,263.842,383.579,6.421,263.842,383.579,6.421,0.975
ObjA-12,0.003,1,12,0.146,6,12,12,NaN,384.000,385.000,5.000,384.000,385.000,5.000,0.000
ObjA-13,361.048,111735,13,1454.809,67432,13,13,0,278.120,229.767,7.030,278.120,229.767,7.030,44.131
ObjA-14,0.003,1,14,0.146,6,14,14,NaN,115.000,401.000,5.000,115.000,401.000,5.000,0.000
ObjA-15,0.052,16,15,1.085,44,15,15,0,298.000,403.312,5.812,298.000,403.312,5.812,0.643
ObjA-16,0.023,7,16,0.730,30,16,16,0,250.571,414.143,5.714,250.571,414.143,5.714,0.643
ObjA-17,5.713,1768,17,41.785,1830,17,17,0,110.527,440.683,9.296,110.527,440.683,9.296,5.350
ObjA-18,0.068,21,18,1.379,60,18,18,0,161.762,429.476,5.524,161.762,429.476,5.524,0.643
ObjA-19,0.003,1,19,0.146,6,19,19,NaN,187.000,430.000,5.000,187.000,430.000,5.000,0.000
ObjA-20,0.003,1,20,0.146,6,20,20,NaN,23.000,432.000,5.000,23.000,432.000,5.000,0.000
ObjA-21,0.003,1,21,0.146,6,21,21,NaN,387.000,435.000,5.000,387.000,435.000,5.000,0.000
ObjA-22,0.003,1,22,0.146,6,22,22,NaN,1.000,447.000,5.000,1.000,447.000,5.000,0.000
ObjA-23,0.003,1,23,0.146,6,23,23,NaN,3.000,448.000,5.000,3.000,448.000,5.000,0.000
ObjA-24,0.052,16,24,1.482,62,24,24,0,32.438,456.188,6.375,32.438,456.188,6.375,0.947
ObjA-25,0.010,3,25,0.438,18,25,25,0,189.000,467.333,5.667,189.000,467.333,5.667,0.379
ObjA-26,0.003,1,26,0.146,6,26,26,NaN,306.000,468.000,5.000,306.000,468.000,5.000,0.000
