Label,Volume (unit),Volume (pixel),Mean,SurfaceArea,surfaceAreaPxl,Min,Max,Std Deviation,X,Y,Z,Xmass,Ymass,Zmass,Feret
ObjA-1,0.026,8,1,0.608,30,1,1,0,41.875,1.750,0.000,41.875,1.750,0.000,0.374
ObjA-2,0.158,49,2,2.450,114,2,2,0,464.714,203.082,11.449,464.714,203.082,11.449,0.813
ObjA-3,85.196,26366,3,426.617,19832,3,3,0,264.995,55.323,6.685,264.995,55.323,6.685,19.141
ObjA-4,0.003,1,4,0.146,6,4,4,NaN,429.000,353.000,2.000,429.000,353.000,2.000,0.000
ObjA-5,0.003,1,5,0.146,6,5,5,NaN,251.000,7.000,0.000,251.000,7.000,0.000,0.000
ObjA-6,0.061,19,6,1.358,58,6,6,0,317.263,426.316,3.105,317.263,426.316,3.105,0.643
ObjA-7,0.003,1,7,0.146,6,7,7,NaN,294.000,9.000,0.000,294.000,9.000,0.000,0.000
ObjA-8,0.003,1,8,0.146,6,8,8,NaN,15.000,430.000,2.000,15.000,430.000,2.000,0.000
ObjA-9,0.171,53,9,2.804,128,9,9,0,334.509,337.340,11.189,334.509,337.340,11.189,1.148
ObjA-10,619.118,191601,10,2180.950,107646,10,10,0,208.107,259.044,6.106,208.107,259.044,6.106,60.407
ObjA-11,0.863,267,11,10.953,480,11,11,0,373.989,442.562,8.240,373.989,442.562,8.240,3.663
ObjA-12,0.006,2,12,0.271,10,12,12,0,110.000,463.000,2.500,110.000,463.000,2.500,0.300
ObjA-13,0.278,86,13,4.667,214,13,13,0,473.791,411.651,11.430,473.791,411.651,11.430,1.443
ObjA-14,0.194,60,14,3.848,172,14,14,0,7.450,35.717,0.500,7.450,35.717,0.500,1.718
ObjA-15,0.559,173,15,7.241,332,15,15,0,37.133,32.497,1.017,37.133,32.497,1.017,2.321
ObjA-16,0.003,1,16,0.146,6,16,16,NaN,2.000,32.000,0.000,2.000,32.000,0.000,0.000
ObjA-17,0.120,37,17,2.026,86,17,17,0,468.432,422.378,11.135,468.432,422.378,11.135,0.852
ObjA-18,0.514,159,18,7.134,322,18,18,0,22.101,47.528,1.082,22.101,47.528,1.082,2.110
ObjA-19,2.294,710,19,17.577,766,19,19,0,396.194,42.452,4.990,396.194,42.452,4.990,4.103
ObjA-20,0.184,57,20,3.522,172,20,20,0,109.070,52.526,0.211,109.070,52.526,0.211,1.871
ObjA-21,0.010,3,21,0.376,16,21,21,0,56.000,48.667,0.000,56.000,48.667,0.000,0.232
ObjA-22,0.204,63,22,3.501,170,22,22,0,83.889,53.841,0.317,83.889,53.841,0.317,1.392
ObjA-23,0.236,73,23,3.671,182,23,23,0,28.507,472.822,11.644,28.507,472.822,11.644,1.588
ObjA-24,0.029,9,24,0.733,34,24,24,0,214.889,1.000,11.889,214.889,1.000,11.889,0.334
ObjA-25,0.003,1,25,0.146,6,25,25,NaN,188.000,51.000,0.000,188.000,51.000,0.000,0.000
ObjA-26,0.003,1,26,0.146,6,26,26,NaN,185.000,53.000,0.000,185.000,53.000,0.000,0.000
ObjA-27,0.036,11,27,0.982,42,27,27,0,166.182,39.182,11.727,166.182,39.182,11.727,0.445
ObjA-28,0.006,2,28,0.230,10,28,28,0,180.500,56.000,0.000,180.500,56.000,0.000,0.104
ObjA-29,0.016,5,29,0.481,22,29,29,0,89.200,62.200,0.000,89.200,62.200,0.000,0.294
ObjA-30,0.023,7,30,0.793,32,30,30,0,37.571,68.143,11.571,37.571,68.143,11.571,0.480
ObjA-31,0.019,6,31,0.522,22,31,31,0,128.667,65.500,0.333,128.667,65.500,0.333,0.334
ObjA-32,0.120,37,32,2.284,110,32,32,0,410.189,74.459,11.757,410.189,74.459,11.757,1.022
ObjA-33,4.078,1262,33,41.644,1832,33,33,0,373.422,104.081,6.574,373.422,104.081,6.574,7.314
ObjA-34,0.003,1,34,0.146,6,34,34,NaN,41.000,89.000,0.000,41.000,89.000,0.000,0.000
ObjA-35,0.410,127,35,6.264,298,35,35,0,85.591,100.835,0.465,85.591,100.835,0.465,2.426
ObjA-36,0.003,1,36,0.146,6,36,36,NaN,250.000,100.000,0.000,250.000,100.000,0.000,0.000
ObjA-37,0.039,12,37,0.898,38,37,37,0,328.000,399.167,11.583,328.000,399.167,11.583,0.379
ObjA-38,0.010,3,38,0.314,14,38,38,0,428.000,356.000,3.000,428.000,356.000,3.000,0.208
ObjA-39,0.036,11,39,0.836,36,39,39,0,412.636,416.818,11.545,412.636,416.818,11.545,0.379
ObjA-40,0.010,3,40,0.438,18,40,40,0,417.333,429.000,11.667,417.333,429.000,11.667,0.365
ObjA-41,0.068,21,41,1.255,56,41,41,0,156.095,435.476,11.571,156.095,435.476,11.571,0.631
ObjA-42,0.013,4,42,0.438,18,42,42,0,40.750,449.250,11.500,40.750,449.250,11.500,0.334
ObjA-43,0.029,9,43,0.773,34,43,43,0,303.667,464.889,11.778,303.667,464.889,11.778,0.420
ObjA-44,0.048,15,44,1.049,52,44,44,0,107.733,465.400,11.933,107.733,465.400,11.933,0.519
ObjA-45,0.003,1,45,0.146,6,45,45,NaN,138.000,109.000,0.000,138.000,109.000,0.000,0.000
ObjA-46,0.288,89,46,4.526,182,46,46,0,359.742,467.831,6.865,359.742,467.831,6.865,2.455
ObjA-47,0.003,1,47,0.146,6,47,47,NaN,171.000,0.000,12.000,171.000,0.000,12.000,0.000
ObjA-48,0.184,57,48,2.756,116,48,48,0,79.316,483.281,5.158,79.316,483.281,5.158,1.222
ObjA-49,0.003,1,49,0.146,6,49,49,NaN,170.000,39.000,12.000,170.000,39.000,12.000,0.000
ObjA-50,0.003,1,50,0.146,6,50,50,NaN,159.000,49.000,12.000,159.000,49.000,12.000,0.000
ObjA-51,0.042,13,51,1.231,50,51,51,0,14.000,116.077,1.538,14.000,116.077,1.538,0.906
ObjA-52,0.003,1,52,0.146,6,52,52,NaN,158.000,61.000,12.000,158.000,61.000,12.000,0.000
ObjA-53,0.003,1,53,0.146,6,53,53,NaN,160.000,61.000,12.000,160.000,61.000,12.000,0.000
ObjA-54,0.003,1,54,0.146,6,54,54,NaN,190.000,66.000,12.000,190.000,66.000,12.000,0.000
ObjA-55,0.003,1,55,0.146,6,55,55,NaN,203.000,67.000,12.000,203.000,67.000,12.000,0.000
ObjA-56,0.003,1,56,0.146,6,56,56,NaN,17.000,120.000,0.000,17.000,120.000,0.000,0.000
ObjA-57,0.006,2,57,0.230,10,57,57,0,34.000,75.500,12.000,34.000,75.500,12.000,0.104
ObjA-58,0.003,1,58,0.146,6,58,58,NaN,160.000,77.000,12.000,160.000,77.000,12.000,0.000
ObjA-59,0.003,1,59,0.146,6,59,59,NaN,235.000,123.000,0.000,235.000,123.000,0.000,0.000
ObjA-60,0.003,1,60,0.146,6,60,60,NaN,418.000,77.000,12.000,418.000,77.000,12.000,0.000
ObjA-61,0.003,1,61,0.146,6,61,61,NaN,30.000,78.000,12.000,30.000,78.000,12.000,0.000
ObjA-62,0.003,1,62,0.146,6,62,62,NaN,32.000,125.000,0.000,32.000,125.000,0.000,0.000
ObjA-63,0.003,1,63,0.146,6,63,63,NaN,364.000,82.000,12.000,364.000,82.000,12.000,0.000
ObjA-64,4.046,1252,64,33.161,1536,64,64,0,375.884,143.290,6.120,375.884,143.290,6.120,5.756
ObjA-65,0.013,4,65,0.335,16,65,65,0,189.500,91.500,12.000,189.500,91.500,12.000,0.147
ObjA-66,0.003,1,66,0.146,6,66,66,NaN,192.000,96.000,12.000,192.000,96.000,12.000,0.000
ObjA-67,0.003,1,67,0.146,6,67,67,NaN,267.000,117.000,12.000,267.000,117.000,12.000,0.000
ObjA-68,0.003,1,68,0.146,6,68,68,NaN,271.000,122.000,12.000,271.000,122.000,12.000,0.000
ObjA-69,0.065,20,69,1.193,54,69,69,0,304.950,141.000,0.400,304.950,141.000,0.400,0.553
ObjA-70,0.026,8,70,0.670,32,70,70,0,269.875,126.625,12.000,269.875,126.625,12.000,0.428
ObjA-71,0.003,1,71,0.146,6,71,71,NaN,136.000,135.000,12.000,136.000,135.000,12.000,0.000
ObjA-72,0.003,1,72,0.146,6,72,72,NaN,276.000,140.000,12.000,276.000,140.000,12.000,0.000
ObjA-73,20.202,6252,73,116.616,5518,73,73,0,277.423,218.774,6.168,277.423,218.774,6.168,11.008
ObjA-74,0.003,1,74,0.146,6,74,74,NaN,484.000,244.000,4.000,484.000,244.000,4.000,0.000
ObjA-75,0.003,1,75,0.146,6,75,75,NaN,394.000,169.000,12.000,394.000,169.000,12.000,0.000
ObjA-76,0.010,3,76,0.314,14,76,76,0,178.667,182.667,12.000,178.667,182.667,12.000,0.147
ObjA-77,0.006,2,77,0.230,10,77,77,0,133.000,242.500,12.000,133.000,242.500,12.000,0.104
ObjA-78,0.003,1,78,0.146,6,78,78,NaN,129.000,154.000,0.000,129.000,154.000,0.000,0.000
ObjA-79,0.010,3,79,0.314,14,79,79,0,406.333,243.667,12.000,406.333,243.667,12.000,0.147
ObjA-80,0.003,1,80,0.146,6,80,80,NaN,175.000,256.000,12.000,175.000,256.000,12.000,0.000
ObjA-81,0.013,4,81,0.398,18,81,81,0,453.250,170.750,0.000,453.250,170.750,0.000,0.232
ObjA-82,0.003,1,82,0.146,6,82,82,NaN,85.000,270.000,12.000,85.000,270.000,12.000,0.000
ObjA-83,1.263,391,83,14.196,626,83,83,0,474.637,189.205,4.294,474.637,189.205,4.294,4.518
ObjA-84,0.016,5,84,0.481,22,84,84,0,31.000,283.000,12.000,31.000,283.000,12.000,0.208
ObjA-85,0.003,1,85,0.146,6,85,85,NaN,379.000,324.000,12.000,379.000,324.000,12.000,0.000
ObjA-86,0.013,4,86,0.335,16,86,86,0,184.500,201.500,0.000,184.500,201.500,0.000,0.147
ObjA-87,0.013,4,87,0.398,18,87,87,0,109.750,338.000,12.000,109.750,338.000,12.000,0.208
ObjA-88,0.003,1,88,0.146,6,88,88,NaN,55.000,360.000,12.000,55.000,360.000,12.000,0.000
ObjA-89,0.016,5,89,0.522,22,89,89,0,11.000,318.600,4.200,11.000,318.600,4.200,0.334
ObjA-90,0.006,2,90,0.230,10,90,90,0,417.000,373.500,12.000,417.000,373.500,12.000,0.104
ObjA-91,2.724,843,91,22.075,934,91,91,0,339.883,214.308,4.770,339.883,214.308,4.770,4.281
ObjA-92,0.006,2,92,0.292,12,92,92,0,4.500,418.500,12.000,4.500,418.500,12.000,0.147
ObjA-93,0.297,92,93,4.234,170,93,93,0,402.870,221.283,2.109,402.870,221.283,2.109,1.899
ObjA-94,0.032,10,94,0.714,36,94,94,0,331.300,425.600,12.000,331.300,425.600,12.000,0.440
ObjA-95,0.404,125,95,4.804,204,95,95,0,159.984,341.752,7.072,159.984,341.752,7.072,1.617
ObjA-96,0.003,1,96,0.146,6,96,96,NaN,331.000,429.000,12.000,331.000,429.000,12.000,0.000
ObjA-97,0.145,45,97,2.467,108,97,97,0,66.156,401.378,5.467,66.156,401.378,5.467,1.039
ObjA-98,0.010,3,98,0.314,14,98,98,0,108.000,472.000,12.000,108.000,472.000,12.000,0.208
ObjA-99,0.010,3,99,0.314,14,99,99,0,238.000,485.000,12.000,238.000,485.000,12.000,0.208
ObjA-100,0.003,1,100,0.146,6,100,100,NaN,322.000,426.000,4.000,322.000,426.000,4.000,0.000
ObjA-101,0.006,2,101,0.292,12,101,101,0,325.500,426.500,4.000,325.500,426.500,4.000,0.147
ObjA-102,0.026,8,102,0.814,34,102,102,0,484.500,225.250,0.750,484.500,225.250,0.750,0.676
ObjA-103,0.006,2,103,0.230,10,103,103,0,178.000,231.500,0.000,178.000,231.500,0.000,0.104
