Label,Volume (unit),Volume (pixel),Mean,SurfaceArea,surfaceAreaPxl,Min,Max,Std Deviation,X,Y,Z,Xmass,Ymass,Zmass,Feret
ObjA-1,0.178,55,1,4.062,154,1,1,0,104.491,0.345,4.509,104.491,0.345,4.509,3.064
ObjA-2,0.029,9,2,0.814,34,2,2,0,119.556,0.111,0.444,119.556,0.111,0.444,0.512
ObjA-3,0.010,3,3,0.417,16,3,3,0,233.333,340.333,3.667,233.333,340.333,3.667,0.334
ObjA-4,6.298,1949,4,62.772,2784,4,4,0,167.913,18.079,3.691,167.913,18.079,3.691,6.751
ObjA-5,0.003,1,5,0.146,6,5,5,NaN,270.000,351.000,3.000,270.000,351.000,3.000,0.000
ObjA-6,0.090,28,6,1.676,80,6,6,0,223.179,0.964,0.357,223.179,0.964,0.357,0.793
ObjA-7,0.950,294,7,12.944,540,7,7,0,287.173,3.748,3.520,287.173,3.748,3.520,3.966
ObjA-8,0.068,21,8,1.523,62,8,8,0,134.238,0.667,5.286,134.238,0.667,5.286,0.929
ObjA-9,0.003,1,9,0.146,6,9,9,NaN,279.000,1.000,4.000,279.000,1.000,4.000,0.000
ObjA-10,0.058,18,10,1.130,52,10,10,0,333.500,2.556,0.389,333.500,2.556,0.389,0.533
ObjA-11,0.178,55,11,3.049,128,11,11,0,128.727,8.545,5.855,128.727,8.545,5.855,1.336
ObjA-12,0.019,6,12,0.647,26,12,12,0,238.167,6.500,0.333,238.167,6.500,0.333,0.379
ObjA-13,1.338,414,13,12.582,514,13,13,0,27.053,9.746,5.739,27.053,9.746,5.739,3.686
ObjA-14,0.048,15,14,0.987,50,14,14,0,144.133,9.000,0.067,144.133,9.000,0.067,0.464
ObjA-15,0.149,46,15,2.840,120,15,15,0,363.304,12.370,6.348,363.304,12.370,6.348,1.705
ObjA-16,0.003,1,16,0.146,6,16,16,NaN,205.000,8.000,0.000,205.000,8.000,0.000,0.000
ObjA-17,0.013,4,17,0.460,20,17,17,0,86.250,10.250,0.250,86.250,10.250,0.250,0.379
ObjA-18,0.003,1,18,0.146,6,18,18,NaN,16.000,29.000,4.000,16.000,29.000,4.000,0.000
ObjA-19,2.168,671,19,24.872,1084,19,19,0,208.528,16.878,6.990,208.528,16.878,6.990,4.156
ObjA-20,1.409,436,20,15.092,660,20,20,0,324.202,7.784,5.067,324.202,7.784,5.067,4.419
ObjA-21,0.013,4,21,0.563,22,21,21,0,7.250,32.750,4.250,7.250,32.750,4.250,0.365
ObjA-22,0.814,252,22,11.423,482,22,22,0,37.512,10.143,6.167,37.512,10.143,6.167,3.966
ObjA-23,0.210,65,23,3.961,156,23,23,0,326.569,39.338,8.969,326.569,39.338,8.969,2.458
ObjA-24,0.469,145,24,8.307,344,24,24,0,227.786,16.745,3.166,227.786,16.745,3.166,2.484
ObjA-25,7.012,2170,25,57.482,2584,25,25,0,240.216,29.778,3.395,240.216,29.778,3.395,6.421
ObjA-26,0.107,33,26,2.134,96,26,26,0,299.455,20.455,0.394,299.455,20.455,0.394,0.942
ObjA-27,5.025,1555,27,41.457,1826,27,27,0,343.243,19.070,4.400,343.243,19.070,4.400,6.279
ObjA-28,0.006,2,28,0.292,12,28,28,0,187.500,49.000,4.500,187.500,49.000,4.500,0.317
ObjA-29,0.006,2,29,0.230,10,29,29,0,201.500,21.000,0.000,201.500,21.000,0.000,0.104
ObjA-30,0.142,44,30,2.780,122,30,30,0,74.591,20.364,1.818,74.591,20.364,1.818,1.175
ObjA-31,1.845,571,31,15.451,682,31,31,0,100.769,24.329,3.352,100.769,24.329,3.352,2.771
ObjA-32,0.003,1,32,0.146,6,32,32,NaN,318.000,54.000,4.000,318.000,54.000,4.000,0.000
ObjA-33,0.052,16,33,1.030,54,33,33,0,128.312,25.562,0.000,128.312,25.562,0.000,0.605
ObjA-34,0.407,126,34,6.222,260,34,34,0,218.008,60.563,8.016,218.008,60.563,8.016,2.627
ObjA-35,0.023,7,35,0.709,28,35,35,0,70.571,64.571,4.857,70.571,64.571,4.857,0.618
ObjA-36,0.010,3,36,0.314,14,36,36,0,229.000,28.000,0.000,229.000,28.000,0.000,0.208
ObjA-37,0.036,11,37,0.836,36,37,37,0,300.636,67.909,4.636,300.636,67.909,4.636,0.420
ObjA-38,0.023,7,38,0.606,26,38,38,0,58.286,68.000,4.714,58.286,68.000,4.714,0.379
ObjA-39,0.016,5,39,0.544,24,39,39,0,225.400,29.800,0.000,225.400,29.800,0.000,0.328
ObjA-40,1.635,506,40,14.776,574,40,40,0,363.986,34.923,6.668,363.986,34.923,6.668,3.678
ObjA-41,0.010,3,41,0.314,14,41,41,0,337.333,33.333,0.000,337.333,33.333,0.000,0.147
ObjA-42,0.003,1,42,0.146,6,42,42,NaN,120.000,34.000,0.000,120.000,34.000,0.000,0.000
ObjA-43,0.010,3,43,0.376,16,43,43,0,335.667,83.667,4.667,335.667,83.667,4.667,0.334
