Label;Volume (unit);Volume (pixel);Mean;SurfaceArea;surfaceAreaPxl;Min;Max;Std Deviation;X;Y;Z;Xmass;Ymass;Zmass;Feret
ObjB-1;0,136054;38;1;2,211171;84;1;1;0;31,578947;0,526316;1,052632;31,578947;0,526316;1,052632;1,058442
ObjB-2;0,182599;51;2;2,598766;106;2;2;0;70,039216;1,078431;0,901961;70,039216;1,078431;0,901961;1,024056
ObjB-3;0,150376;42;3;2,062639;96;3;3;0;80,095238;1,380952;0,452381;80,095238;1,380952;0,452381;0,850019
ObjB-4;0,332975;93;4;3,802859;158;4;4;0;127,11828;2,27957;0,989247;127,11828;2,27957;0,989247;1,160627
ObjB-5;0,533476;149;5;6,12237;286;5;5;0;263;1,228188;0,577181;263;1,228188;0,577181;2,276306
ObjB-6;0,050125;14;6;1,084746;42;6;6;0;318,285714;0,357143;0,642857;318,285714;0,357143;0,642857;0,647822
ObjB-7;0,143215;40;7;2,288839;94;7;7;0;351,225;0,575;0,675;351,225;0,575;0,675;0,915087
ObjB-8;0,433225;121;8;4,75045;192;8;8;0;92,280992;2,92562;1,652893;92,280992;2,92562;1,652893;1,42714
ObjB-9;0,186179;52;9;2,342637;102;9;9;0;296,826923;1,846154;0,673077;296,826923;1,846154;0,673077;0,773752
ObjB-10;0,254207;71;10;3,219365;158;10;10;0;86,394366;5,070423;0,338028;86,394366;5,070423;0,338028;1,467884
ObjB-11;0,171858;48;11;2,324828;104;11;11;0;187,270833;2;0,604167;187,270833;2;0,604167;0,840299
ObjB-12;0,354457;99;12;3,689945;166;12;12;0;143,252525;6,373737;0,757576;143,252525;6,373737;0,757576;0,996259
ObjB-13;0,204081;57;13;2,533219;104;13;13;0;274,508772;5,561404;1,052632;274,508772;5,561404;1,052632;0,86134
ObjB-14;0,272108;76;14;3,350088;148;14;14;0;68,25;6,802632;0,789474;68,25;6,802632;0,789474;1,11874
ObjB-15;0,168278;47;15;2,265341;106;15;15;0;192,085106;8,06383;0,425532;192,085106;8,06383;0,425532;0,840299
ObjB-16;0,411743;115;16;4,393156;190;16;16;0;118,217391;8,217391;0,86087;118,217391;8,217391;0,86087;1,231931
ObjB-17;0,121733;34;17;1,889495;78;17;17;0;269,794118;8,352941;0,676471;269,794118;8,352941;0,676471;0,75817
ObjB-18;0,103831;29;18;1,496211;66;18;18;0;359,137931;9,344828;0,448276;359,137931;9,344828;0,448276;0,552107
ObjB-19;0,254207;71;19;3,064401;152;19;19;0;222,450704;10,352113;0,352113;222,450704;10,352113;0,352113;1,116984
ObjB-20;0,390261;109;20;3,755492;168;20;20;0;237,082569;11,165138;0,954128;237,082569;11,165138;0,954128;0,990252
ObjB-21;0,103831;29;21;1,609497;72;21;21;0;297,62069;11,862069;0,37931;297,62069;11,862069;0,37931;0,632692
ObjB-22;0,214822;60;22;2,718112;116;22;22;0;52,816667;11,683333;0,9;52,816667;11,683333;0,9;0,98242
ObjB-23;0,401002;112;23;4,005932;182;23;23;0;344,883929;14,151786;0,776786;344,883929;14,151786;0,776786;1,043077
ObjB-24;0,157536;44;24;2,187673;96;24;24;0;356,318182;17,954545;0,590909;356,318182;17,954545;0,590909;0,840299
ObjB-25;0,075188;21;25;1,293509;56;25;25;0;264,571429;20,666667;0,380952;264,571429;20,666667;0,380952;0,495126
ObjB-26;0,325814;91;26;4,160153;160;26;26;0;300,582418;20,824176;2,043956;300,582418;20,824176;2,043956;1,550854
ObjB-27;0,350877;98;27;3,791481;178;27;27;0;320,632653;18,989796;0,744898;320,632653;18,989796;0,744898;1,109606
ObjB-28;0,66953;187;28;8,582495;328;28;28;0;363,631016;18,641711;2,048128;363,631016;18,641711;2,048128;2,150445
ObjB-29;0,121733;34;29;1,729214;96;29;29;0;38,5;21,411765;0;38,5;21,411765;0;0,880765
