Label,Volume (unit),Volume (pixel),Mean,SurfaceArea,surfaceAreaPxl,Min,Max,Std Deviation,X,Y,Z,Xmass,Ymass,Zmass,Feret
ObjA-1,2124.662348,593419,1,12256.935638,518016,1,1,0,177.131310,183.650225,6.515700,177.131310,183.650225,6.515700,56.842934
ObjA-2,0.089509,25,2,1.859565,72,2,2,0,53.760000,0.320000,1.080000,53.760000,0.320000,1.080000,1.058442
ObjA-3,0.050125,14,3,1.233650,44,3,3,0,191.142857,0.000000,0.928571,191.142857,0.000000,0.928571,0.742262
ObjA-4,0.068027,19,4,1.394674,54,4,4,0,300.000000,0.894737,0.894737,300.000000,0.894737,0.894737,0.647822
ObjA-5,0.003580,1,5,0.154964,6,5,5,NaN,79.000000,126.000000,1.000000,79.000000,126.000000,1.000000,0.000000
ObjA-6,0.003580,1,6,0.154964,6,6,6,NaN,111.000000,251.000000,4.000000,111.000000,251.000000,4.000000,0.000000
ObjA-7,0.007161,2,7,0.309928,12,7,7,0,49.500000,133.500000,1.000000,49.500000,133.500000,1.000000,0.154496
ObjA-8,0.139635,39,8,2.324457,90,8,8,0,264.717949,100.820513,10.666667,264.717949,100.820513,10.666667,0.964026
ObjA-9,0.003580,1,9,0.154964,6,9,9,NaN,22.000000,107.000000,9.000000,22.000000,107.000000,9.000000,0.000000
ObjA-10,0.110992,31,10,1.871686,80,10,10,0,231.645161,7.354839,0.516129,231.645161,7.354839,0.516129,0.692348
ObjA-11,0.042964,12,11,1.060877,40,11,11,0,366.750000,6.750000,0.583333,366.750000,6.750000,0.583333,0.638544
ObjA-12,0.007161,2,12,0.309928,12,12,12,0,357.000000,114.500000,9.500000,357.000000,114.500000,9.500000,0.319272
ObjA-13,0.007161,2,13,0.309928,12,13,13,0,32.500000,166.500000,1.500000,32.500000,166.500000,1.500000,0.337445
ObjA-14,0.003580,1,14,0.154964,6,14,14,NaN,73.000000,123.000000,9.000000,73.000000,123.000000,9.000000,0.000000
ObjA-15,0.003580,1,15,0.154964,6,15,15,NaN,180.000000,126.000000,9.000000,180.000000,126.000000,9.000000,0.000000
ObjA-16,0.010741,3,16,0.441022,16,16,16,0,337.333333,168.333333,1.666667,337.333333,168.333333,1.666667,0.337445
ObjA-17,0.035804,10,17,1.019199,40,17,17,0,165.400000,287.400000,4.700000,165.400000,287.400000,4.700000,0.647822
ObjA-18,0.021482,6,18,0.619855,24,18,18,0,270.333333,290.333333,5.000000,270.333333,290.333333,5.000000,0.600000
ObjA-19,0.003580,1,19,0.154964,6,19,19,NaN,271.000000,10.000000,0.000000,271.000000,10.000000,0.000000,0.000000
ObjA-20,0.017902,5,20,0.512630,22,20,20,0,76.000000,14.000000,0.000000,76.000000,14.000000,0.000000,0.218491
ObjA-21,0.053706,15,21,1.108616,44,21,21,0,9.866667,180.200000,1.800000,9.866667,180.200000,1.800000,0.647822
ObjA-22,0.035804,10,22,0.953652,38,22,22,0,65.500000,183.200000,1.900000,65.500000,183.200000,1.900000,0.609864
ObjA-23,0.025063,7,23,0.602046,26,23,23,0,66.428571,18.000000,0.142857,66.428571,18.000000,0.142857,0.337445
ObjA-24,0.003580,1,24,0.154964,6,24,24,NaN,309.000000,19.000000,0.000000,309.000000,19.000000,0.000000,0.000000
ObjA-25,0.003580,1,25,0.154964,6,25,25,NaN,248.000000,167.000000,9.000000,248.000000,167.000000,9.000000,0.000000
ObjA-26,0.064447,18,26,1.549638,60,26,26,0,188.833333,21.555556,0.777778,188.833333,21.555556,0.777778,0.692348
ObjA-27,0.003580,1,27,0.154964,6,27,27,NaN,270.000000,168.000000,9.000000,270.000000,168.000000,9.000000,0.000000
ObjA-28,0.003580,1,28,0.154964,6,28,28,NaN,349.000000,173.000000,9.000000,349.000000,173.000000,9.000000,0.000000
ObjA-29,0.290010,81,29,4.440523,180,29,29,0,278.160494,27.086420,1.543210,278.160494,27.086420,1.543210,1.240165
ObjA-30,0.322234,90,30,3.743371,160,30,30,0,353.388889,174.655556,11.000000,353.388889,174.655556,11.000000,1.139876
ObjA-31,0.010741,3,31,0.441022,16,31,31,0,323.666667,25.666667,0.333333,323.666667,25.666667,0.333333,0.337445
ObjA-32,0.028643,8,32,0.995330,38,32,32,0,12.375000,26.625000,1.125000,12.375000,26.625000,1.125000,0.619572
ObjA-33,0.003580,1,33,0.154964,6,33,33,NaN,239.000000,26.000000,0.000000,239.000000,26.000000,0.000000,0.000000
ObjA-34,0.003580,1,34,0.154964,6,34,34,NaN,299.000000,180.000000,9.000000,299.000000,180.000000,9.000000,0.000000
ObjA-35,0.221983,62,35,3.200812,132,35,35,0,217.854839,224.451613,2.241935,217.854839,224.451613,2.241935,1.118740
ObjA-36,0.003580,1,36,0.154964,6,36,36,NaN,303.000000,27.000000,0.000000,303.000000,27.000000,0.000000,0.000000
ObjA-37,0.003580,1,37,0.154964,6,37,37,NaN,305.000000,27.000000,0.000000,305.000000,27.000000,0.000000,0.000000
ObjA-38,0.060866,17,38,1.484090,58,38,38,0,347.058824,234.235294,2.470588,347.058824,234.235294,2.470588,0.982420
ObjA-39,0.007161,2,39,0.244380,10,39,39,0,228.000000,236.500000,1.000000,228.000000,236.500000,1.000000,0.109246
ObjA-40,0.053706,15,40,1.305258,50,40,40,0,322.666667,250.333333,2.133333,322.666667,250.333333,2.133333,0.647822
ObjA-41,0.050125,14,41,1.090807,46,41,41,0,341.071429,218.857143,10.000000,341.071429,218.857143,10.000000,0.638544
ObjA-42,0.028643,8,42,0.822557,34,42,42,0,291.375000,31.125000,0.250000,291.375000,31.125000,0.250000,0.386876
ObjA-43,0.064447,18,43,1.180223,50,43,43,0,0.666667,32.722222,0.388889,0.666667,32.722222,0.388889,0.541191
ObjA-44,0.003580,1,44,0.154964,6,44,44,NaN,214.000000,355.000000,4.000000,214.000000,355.000000,4.000000,0.000000
ObjA-45,0.003580,1,45,0.154964,6,45,45,NaN,317.000000,33.000000,0.000000,317.000000,33.000000,0.000000,0.000000
ObjA-46,0.035804,10,46,0.840366,32,46,46,0,205.400000,367.500000,4.600000,205.400000,367.500000,4.600000,0.647822
ObjA-47,0.003580,1,47,0.154964,6,47,47,NaN,5.000000,37.000000,0.000000,5.000000,37.000000,0.000000,0.000000
ObjA-48,0.261367,73,48,4.899354,194,48,48,0,279.630137,18.191781,6.958904,279.630137,18.191781,6.958904,1.749729
ObjA-49,0.010741,3,49,0.333797,14,49,49,0,68.666667,38.333333,0.000000,68.666667,38.333333,0.000000,0.154496
ObjA-50,0.003580,1,50,0.154964,6,50,50,NaN,102.000000,273.000000,1.000000,102.000000,273.000000,1.000000,0.000000
ObjA-51,0.017902,5,51,0.685402,26,51,51,0,68.400000,23.600000,5.400000,68.400000,23.600000,5.400000,0.386876
ObjA-52,0.003580,1,52,0.154964,6,52,52,NaN,38.000000,27.000000,5.000000,38.000000,27.000000,5.000000,0.000000
ObjA-53,0.207662,58,53,4.327609,188,53,53,0,357.293103,297.517241,11.396552,357.293103,297.517241,11.396552,1.440509
ObjA-54,0.003580,1,54,0.154964,6,54,54,NaN,221.000000,280.000000,1.000000,221.000000,280.000000,1.000000,0.000000
ObjA-55,0.010741,3,55,0.399344,16,55,55,0,272.666667,41.333333,0.666667,272.666667,41.333333,0.666667,0.337445
ObjA-56,0.218403,61,56,3.033728,118,56,56,0,250.557377,42.295082,6.573770,250.557377,42.295082,6.573770,1.262992
ObjA-57,0.096670,27,57,1.776209,72,57,57,0,316.074074,300.851852,9.962963,316.074074,300.851852,9.962963,0.717739
ObjA-58,0.290010,81,58,3.820668,156,58,58,0,175.555556,305.913580,10.543210,175.555556,305.913580,10.543210,1.225645
ObjA-59,0.017902,5,59,0.643724,26,59,59,0,178.400000,46.600000,5.800000,178.400000,46.600000,5.800000,0.457543
ObjA-60,0.021482,6,60,0.667593,28,60,60,0,44.666667,46.166667,0.000000,44.666667,46.166667,0.000000,0.345465
ObjA-61,0.014321,4,61,0.464891,18,61,61,0,182.500000,318.750000,9.750000,182.500000,318.750000,9.750000,0.337445
ObjA-62,0.010741,3,62,0.375475,14,62,62,0,239.000000,47.666667,0.666667,239.000000,47.666667,0.666667,0.319272
