Label;Volume (unit);Volume (pixel);Mean;SurfaceArea;surfaceAreaPxl;Min;Max;Std Deviation;X;Y;Z;Xmass;Ymass;Zmass;Feret
ObjB-1;0,042;13;1;0,778;42;1;1;0;55,692;0,923;0;55,692;0,923;0;0,464
ObjB-2;0,081;25;2;1,487;70;2;2;0;77,8;1,36;0,36;77,8;1,36;0,36;0,668
ObjB-3;0,569;176;3;5,419;246;3;3;0;132,403;1,898;1,182;132,403;1,898;1,182;1,398
ObjB-4;0,349;108;4;3,714;186;4;4;0;155,602;2,528;0,657;155,602;2,528;0,657;1,129
ObjB-5;0,097;30;5;1,775;74;5;5;0;178,033;0,933;0,867;178,033;0,933;0,867;0,958
ObjB-6;0,071;22;6;1,216;60;6;6;0;234,364;1,136;0,273;234,364;1,136;0,273;0,553
ObjB-7;0,097;30;7;1,681;88;7;7;0;243,2;1,333;0,133;243,2;1,333;0,133;0,656
ObjB-8;0,078;24;8;1,236;58;8;8;0;259,292;1,042;0,417;259,292;1,042;0,417;0,553
ObjB-9;0,262;81;9;3,352;160;9;9;0;328,815;2,247;0,654;328,815;2,247;0,654;1,11
ObjB-10;0,061;19;10;1,521;58;10;10;0;352,947;0,263;1,632;352,947;0,263;1,632;1,222
ObjB-11;0,1;31;11;1,552;76;11;11;0;49,387;1,065;0,355;49,387;1,065;0,355;0,634
ObjB-12;0,326;101;12;4,057;180;12;12;0;280,446;1,248;1,376;280,446;1,248;1,376;1,352
ObjB-13;0,01;3;13;0,438;18;13;13;0;4;2,667;0;4;2,667;0;0,208
ObjB-14;0,365;113;14;3,515;194;14;14;0;68,416;2,796;0,531;68,416;2,796;0,531;1,11
ObjB-15;0,41;127;15;4,028;200;15;15;0;228,031;2,661;0,89;228,031;2,661;0,89;1,148
ObjB-16;0,313;97;16;3,844;164;16;16;0;348,402;2,433;1,515;348,402;2,433;1,515;1,287
ObjB-17;0,084;26;17;1,276;58;17;17;0;197,846;2,231;0,5;197,846;2,231;0,5;0,553
ObjB-18;0,349;108;18;3,714;186;18;18;0;337,713;3,111;0,685;337,713;3,111;0,685;1,148
ObjB-19;0,372;115;19;3,609;180;19;19;0;192,809;3,722;0,783;192,809;3,722;0,783;1,185
ObjB-20;0,158;49;20;2,39;116;20;20;0;364,347;4,735;0,49;364,347;4,735;0,49;0,881
ObjB-21;0,21;65;21;3,072;134;21;21;0;39,415;5,677;0,862;39,415;5,677;0,862;1,045
ObjB-22;0,711;220;22;5,84;338;22;22;0;57,286;8,291;0,518;57,286;8,291;0,518;1,446
ObjB-23;0,284;88;23;3,542;170;23;23;0;235,943;7,205;0,682;235,943;7,205;0,682;0,965
ObjB-24;0,317;98;24;3,463;174;24;24;0;354,337;7,857;0,531;354,337;7,857;0,531;1,1
ObjB-25;0,207;64;25;2,727;170;25;25;0;296,5;5,672;0,016;296,5;5,672;0,016;1,183
ObjB-26;0,11;34;26;1,882;84;26;26;0;366,912;10;0,529;366,912;10;0,529;0,737
ObjB-27;0,171;53;27;2,72;124;27;27;0;39,094;9,981;0,887;39,094;9,981;0,887;1,198
ObjB-28;0,362;112;28;4,224;188;28;28;0;129,295;10,312;1,42;129,295;10,312;1,42;1,268
ObjB-29;0,533;165;29;4,925;272;29;29;0;198,97;11,339;0,527;198,97;11,339;0,527;1,221
ObjB-30;0,336;104;30;3,436;164;30;30;0;330,971;9,096;0,865;330,971;9,096;0,865;0,919
ObjB-31;0,162;50;31;2,488;110;31;31;0;33,78;10,54;0,86;33,78;10,54;0,86;1,099
ObjB-32;0,136;42;32;2,035;102;32;32;0;277,738;10,738;0,333;277,738;10,738;0,333;0,813
ObjB-33;0,32;99;33;3,606;210;33;33;0;302,162;12,02;0,273;302,162;12,02;0,273;1,162
ObjB-34;0,478;148;34;4,444;216;34;34;0;81,541;11,392;1,027;81,541;11,392;1,027;1,119
ObjB-35;0,09;28;35;1,511;76;35;35;0;242,179;10,571;0,25;242,179;10,571;0,25;0,675
ObjB-36;0,187;58;36;2,704;130;36;36;0;95,983;12,776;0,552;95,983;12,776;0,552;1,114
