Label,Volume (unit),Volume (pixel),Mean,SurfaceArea,surfaceAreaPxl,Min,Max,Std Deviation,X,Y,Z,Xmass,Ymass,Zmass,Feret
ObjA-1,0.003580,1,1,0.154964,6,1,1,NaN,104.000000,353.000000,7.000000,104.000000,353.000000,7.000000,0.000000
ObjA-2,0.128893,36,2,2.103946,82,2,2,0,31.583333,1.000000,0.861111,31.583333,1.000000,0.861111,0.840299
ObjA-3,0.010741,3,3,0.333797,14,3,3,0,56.666667,0.666667,0.000000,56.666667,0.666667,0.000000,0.154496
ObjA-4,13.931238,3891,4,70.177581,3048,4,4,0,114.842971,11.415574,6.891031,114.842971,11.415574,6.891031,6.593688
ObjA-5,0.336555,94,5,4.374604,164,5,5,0,219.702128,1.340426,2.117021,219.702128,1.340426,2.117021,1.865125
ObjA-6,0.068027,19,6,1.400734,58,6,6,0,304.578947,1.263158,8.421053,304.578947,1.263158,8.421053,0.623189
ObjA-7,0.110992,31,7,1.794018,70,7,7,0,309.354839,0.774194,0.903226,309.354839,0.774194,0.903226,0.750259
ObjA-8,0.787682,220,8,10.090083,374,8,8,0,198.486364,1.004545,5.604545,198.486364,1.004545,5.604545,3.443356
ObjA-9,1.267453,354,9,13.851264,532,9,9,0,142.288136,2.562147,4.759887,142.288136,2.562147,4.759887,4.087476
ObjA-10,7.522367,2101,10,55.326157,2296,10,10,0,23.482151,34.376487,2.630652,23.482151,34.376487,2.630652,7.196547
ObjA-11,13.770121,3846,11,88.084860,3630,11,11,0,343.324233,12.930577,6.971659,343.324233,12.930577,6.971659,6.154232
ObjA-12,0.014321,4,12,0.595986,22,12,12,0,197.000000,11.500000,0.250000,197.000000,11.500000,0.250000,0.337445
ObjA-13,0.032223,9,13,0.840366,32,13,13,0,143.666667,39.444444,9.333333,143.666667,39.444444,9.333333,0.638544
ObjA-14,0.003580,1,14,0.154964,6,14,14,NaN,15.000000,20.000000,0.000000,15.000000,20.000000,0.000000,0.000000
ObjA-15,0.053706,15,15,1.174163,46,15,15,0,352.333333,67.866667,8.933333,352.333333,67.866667,8.933333,0.647822
ObjA-16,0.003580,1,16,0.154964,6,16,16,NaN,86.000000,22.000000,0.000000,86.000000,22.000000,0.000000,0.000000
ObjA-17,0.028643,8,17,0.864235,34,17,17,0,38.750000,77.000000,8.500000,38.750000,77.000000,8.500000,0.386876
ObjA-18,1.396346,390,18,13.869816,558,18,18,0,245.579487,23.966667,4.374359,245.579487,23.966667,4.374359,2.717187
ObjA-19,0.003580,1,19,0.154964,6,19,19,NaN,331.000000,23.000000,0.000000,331.000000,23.000000,0.000000,0.000000
ObjA-20,0.057286,16,20,1.484090,58,20,20,0,67.937500,84.250000,9.375000,67.937500,84.250000,9.375000,1.006423
ObjA-21,12.244881,3420,21,87.270964,3698,21,21,0,271.563158,39.658480,7.799708,271.563158,39.658480,7.799708,7.363277
ObjA-22,0.089509,25,22,1.680732,64,22,22,0,230.920000,26.880000,1.080000,230.920000,26.880000,1.080000,0.932563
ObjA-23,0.003580,1,23,0.154964,6,23,23,NaN,368.000000,90.000000,8.000000,368.000000,90.000000,8.000000,0.000000
ObjA-24,11.253118,3143,24,58.213954,2524,24,24,0,187.703786,46.823417,7.358256,187.703786,46.823417,7.358256,6.112792
ObjA-25,0.042964,12,25,1.305258,50,25,25,0,366.000000,28.416667,1.583333,366.000000,28.416667,1.583333,0.951565
ObjA-26,2.617254,731,26,25.647063,1014,26,26,0,3.303694,35.036936,7.299590,3.303694,35.036936,7.299590,4.206903
ObjA-27,0.486931,136,27,5.412727,244,27,27,0,161.551471,39.029412,0.867647,161.551471,39.029412,0.867647,1.517176
ObjA-28,0.110992,31,28,1.925113,74,28,28,0,183.903226,35.548387,1.387097,183.903226,35.548387,1.387097,0.957816
ObjA-29,0.261367,73,29,3.868406,160,29,29,0,258.726027,130.657534,9.726027,258.726027,130.657534,9.726027,1.427140
ObjA-30,0.014321,4,30,0.530439,20,30,30,0,338.500000,35.750000,0.500000,338.500000,35.750000,0.500000,0.337445
ObjA-31,0.146795,41,31,2.103946,82,31,31,0,98.292683,37.658537,1.073171,98.292683,37.658537,1.073171,1.012335
ObjA-32,0.032223,9,32,0.709272,28,32,32,0,249.444444,39.333333,0.444444,249.444444,39.333333,0.444444,0.386876
ObjA-33,7.411376,2070,33,50.384010,2060,33,33,0,321.092271,54.299034,6.221256,321.092271,54.299034,6.221256,4.655346
ObjA-34,0.017902,5,34,0.595986,22,34,34,0,306.400000,143.400000,8.600000,306.400000,143.400000,8.600000,0.337445
ObjA-35,0.229144,64,35,3.814607,152,35,35,0,354.421875,50.296875,1.609375,354.421875,50.296875,1.609375,1.134629
ObjA-36,0.014321,4,36,0.423213,18,36,36,0,273.000000,144.750000,8.000000,273.000000,144.750000,8.000000,0.218491
ObjA-37,0.150376,42,37,2.205482,94,37,37,0,301.285714,57.142857,0.666667,301.285714,57.142857,0.666667,0.818718
ObjA-38,0.003580,1,38,0.154964,6,38,38,NaN,347.000000,158.000000,8.000000,347.000000,158.000000,8.000000,0.000000
ObjA-39,0.007161,2,39,0.309928,12,39,39,0,188.500000,57.000000,0.500000,188.500000,57.000000,0.500000,0.319272
ObjA-40,433.347066,121034,40,1470.624830,66388,40,40,0,174.255474,173.981526,6.297503,174.255474,173.981526,6.297503,34.474865
ObjA-41,0.207662,58,41,2.872704,108,41,41,0,116.500000,170.482759,10.379310,116.500000,170.482759,10.379310,1.262992
ObjA-42,0.010741,3,42,0.333797,14,42,42,0,245.666667,60.666667,0.000000,245.666667,60.666667,0.000000,0.154496
ObjA-43,0.336555,94,43,3.665704,150,43,43,0,340.117021,63.287234,1.446809,340.117021,63.287234,1.446809,1.102622
ObjA-44,0.075188,21,44,1.549638,60,44,44,0,134.428571,188.380952,8.857143,134.428571,188.380952,8.857143,0.692348
ObjA-45,0.046545,13,45,1.084746,42,45,45,0,64.538462,62.461538,0.769231,64.538462,62.461538,0.769231,0.638544
ObjA-46,0.021482,6,46,0.619855,24,46,46,0,178.333333,191.666667,9.000000,178.333333,191.666667,9.000000,0.600000
ObjA-47,0.003580,1,47,0.154964,6,47,47,NaN,69.000000,64.000000,0.000000,69.000000,64.000000,0.000000,0.000000
ObjA-48,0.150376,42,48,2.437742,96,48,48,0,84.476190,67.309524,0.928571,84.476190,67.309524,0.928571,0.964026
ObjA-49,0.211242,59,49,2.652565,114,49,49,0,33.423729,72.203390,0.779661,33.423729,72.203390,0.779661,0.773752
ObjA-50,0.372359,104,50,4.756510,196,50,50,0,45.528846,220.980769,10.048077,45.528846,220.980769,10.048077,1.286399
ObjA-51,0.003580,1,51,0.154964,6,51,51,NaN,310.000000,71.000000,0.000000,310.000000,71.000000,0.000000,0.000000
ObjA-52,0.848549,237,52,10.037399,408,52,52,0,310.303797,76.810127,2.118143,310.303797,76.810127,2.118143,1.909541
ObjA-53,7.293223,2037,53,61.750908,2534,53,53,0,131.527737,83.268041,6.766814,131.527737,83.268041,6.766814,6.436146
ObjA-54,0.039384,11,54,1.084746,42,54,54,0,72.636364,79.636364,0.545455,72.636364,79.636364,0.545455,0.638544
ObjA-55,0.007161,2,55,0.244380,10,55,55,0,85.000000,244.500000,8.000000,85.000000,244.500000,8.000000,0.109246
ObjA-56,0.085929,24,56,1.746280,66,56,56,0,83.250000,78.083333,2.125000,83.250000,78.083333,2.125000,1.224611
ObjA-57,0.426065,119,57,5.668484,234,57,57,0,62.941176,84.848739,1.067227,62.941176,84.848739,1.067227,1.372630
ObjA-58,0.003580,1,58,0.154964,6,58,58,NaN,280.000000,247.000000,8.000000,280.000000,247.000000,8.000000,0.000000
ObjA-59,0.003580,1,59,0.154964,6,59,59,NaN,220.000000,249.000000,8.000000,220.000000,249.000000,8.000000,0.000000
ObjA-60,0.003580,1,60,0.154964,6,60,60,NaN,31.000000,81.000000,0.000000,31.000000,81.000000,0.000000,0.000000
ObjA-61,1.697098,474,61,17.227821,780,61,61,0,345.014768,276.402954,10.947257,345.014768,276.402954,10.947257,2.836179
ObjA-62,0.003580,1,62,0.154964,6,62,62,NaN,71.000000,276.000000,8.000000,71.000000,276.000000,8.000000,0.000000
ObjA-63,0.042964,12,63,0.888105,36,63,63,0,148.833333,82.916667,0.416667,148.833333,82.916667,0.416667,0.430670
ObjA-64,0.143215,40,64,2.217231,88,64,64,0,66.425000,295.500000,9.350000,66.425000,295.500000,9.350000,0.982420
ObjA-65,0.007161,2,65,0.244380,10,65,65,0,278.500000,295.000000,8.000000,278.500000,295.000000,8.000000,0.109246
ObjA-66,0.060866,17,66,1.370805,52,66,66,0,162.235294,87.941176,1.882353,162.235294,87.941176,1.882353,0.982420
ObjA-67,0.017902,5,67,0.488761,20,67,67,0,81.600000,297.400000,8.800000,81.600000,297.400000,8.800000,0.337445
ObjA-68,0.136054,38,68,2.682123,106,68,68,0,123.236842,300.605263,9.131579,123.236842,300.605263,9.131579,0.978125
ObjA-69,0.239885,67,69,2.998110,122,69,69,0,253.253731,89.626866,1.134328,253.253731,89.626866,1.134328,1.006423
ObjA-70,0.003580,1,70,0.154964,6,70,70,NaN,197.000000,302.000000,8.000000,197.000000,302.000000,8.000000,0.000000
ObjA-71,0.010741,3,71,0.375475,14,71,71,0,54.666667,305.000000,8.333333,54.666667,305.000000,8.333333,0.319272
ObjA-72,0.017902,5,72,0.488761,20,72,72,0,17.600000,89.400000,0.200000,17.600000,89.400000,0.200000,0.337445
ObjA-73,0.039384,11,73,0.798688,32,73,73,0,87.909091,324.454545,8.454545,87.909091,324.454545,8.454545,0.386876
ObjA-74,0.003580,1,74,0.154964,6,74,74,NaN,303.000000,89.000000,0.000000,303.000000,89.000000,0.000000,0.000000
ObjA-75,0.110992,31,75,2.014529,78,75,75,0,350.322581,91.000000,1.709677,350.322581,91.000000,1.709677,1.006423
ObjA-76,0.035804,10,76,0.798688,32,76,76,0,193.000000,358.600000,8.400000,193.000000,358.600000,8.400000,0.386876
ObjA-77,0.386680,108,77,4.387096,186,77,77,0,188.546296,94.703704,1.027778,188.546296,94.703704,1.027778,1.186056
ObjA-78,0.021482,6,78,0.619855,24,78,78,0,290.000000,366.500000,8.500000,290.000000,366.500000,8.500000,0.444310
ObjA-79,0.121733,34,79,2.014529,78,79,79,0,166.117647,95.058824,1.676471,166.117647,95.058824,1.676471,1.024056
ObjA-80,0.658789,184,80,7.879655,318,80,80,0,365.820652,99.375000,3.168478,365.820652,99.375000,3.168478,2.237480
