Label,Volume (unit),Volume (pixel),Mean,SurfaceArea,surfaceAreaPxl,Min,Max,Std Deviation,X,Y,Z,Xmass,Ymass,Zmass,Feret
ObjA-1,0.003,1,1,0.146,6,1,1,NaN,208.000,43.000,8.000,208.000,43.000,8.000,0.000
ObjA-2,0.255,79,2,3.650,146,2,2,0,0.987,2.392,1.734,0.987,2.392,1.734,1.387
ObjA-3,0.036,11,3,0.857,38,3,3,0,16.000,0.273,0.273,16.000,0.273,0.273,0.432
ObjA-4,0.016,5,4,0.419,20,4,4,0,45.200,0.400,0.000,45.200,0.400,0.000,0.232
ObjA-5,1474.358,456276,5,7134.742,327490,5,5,0,181.827,192.915,5.718,181.827,192.915,5.718,51.079
ObjA-6,0.145,45,6,2.423,104,6,6,0,137.022,61.222,8.889,137.022,61.222,8.889,0.820
ObjA-7,0.039,12,7,1.315,54,7,7,0,152.000,62.917,8.583,152.000,62.917,8.583,0.793
ObjA-8,0.065,20,8,1.171,52,8,8,0,366.000,1.100,0.500,366.000,1.100,0.500,0.684
ObjA-9,0.029,9,9,0.668,28,9,9,0,239.556,194.667,1.556,239.556,194.667,1.556,0.379
ObjA-10,0.087,27,10,1.772,70,10,10,0,0.667,207.778,2.333,0.667,207.778,2.333,0.952
ObjA-11,0.003,1,11,0.146,6,11,11,NaN,50.000,209.000,1.000,50.000,209.000,1.000,0.000
ObjA-12,0.003,1,12,0.146,6,12,12,NaN,64.000,108.000,8.000,64.000,108.000,8.000,0.000
ObjA-13,0.006,2,13,0.292,12,13,13,0,160.500,218.000,1.500,160.500,218.000,1.500,0.317
ObjA-14,0.006,2,14,0.230,10,14,14,0,229.500,132.000,8.000,229.500,132.000,8.000,0.104
ObjA-15,0.010,3,15,0.354,14,15,15,0,278.000,134.333,8.333,278.000,134.333,8.333,0.317
ObjA-16,0.006,2,16,0.271,10,16,16,0,58.000,224.000,1.500,58.000,224.000,1.500,0.300
ObjA-17,0.003,1,17,0.146,6,17,17,NaN,214.000,135.000,8.000,214.000,135.000,8.000,0.000
ObjA-18,0.132,41,18,2.859,118,18,18,0,85.049,151.707,10.707,85.049,151.707,10.707,1.344
ObjA-19,0.003,1,19,0.146,6,19,19,NaN,164.000,244.000,1.000,164.000,244.000,1.000,0.000
ObjA-20,0.003,1,20,0.146,6,20,20,NaN,129.000,5.000,0.000,129.000,5.000,0.000,0.000
ObjA-21,0.339,105,21,4.699,198,21,21,0,91.248,212.038,10.438,91.248,212.038,10.438,1.372
ObjA-22,0.003,1,22,0.146,6,22,22,NaN,244.000,7.000,0.000,244.000,7.000,0.000,0.000
ObjA-23,0.003,1,23,0.146,6,23,23,NaN,249.000,8.000,0.000,249.000,8.000,0.000,0.000
ObjA-24,0.003,1,24,0.146,6,24,24,NaN,333.000,260.000,1.000,333.000,260.000,1.000,0.000
ObjA-25,0.158,49,25,3.005,124,25,25,0,266.571,238.571,10.327,266.571,238.571,10.327,1.244
ObjA-26,0.168,52,26,2.900,118,26,26,0,79.096,240.000,10.481,79.096,240.000,10.481,1.287
ObjA-27,0.003,1,27,0.146,6,27,27,NaN,257.000,242.000,8.000,257.000,242.000,8.000,0.000
ObjA-28,0.006,2,28,0.230,10,28,28,0,342.500,243.000,8.000,342.500,243.000,8.000,0.104
ObjA-29,0.039,12,29,0.879,40,29,29,0,342.833,11.417,0.250,342.833,11.417,0.250,0.445
ObjA-30,0.184,57,30,3.757,156,30,30,0,320.772,249.842,10.509,320.772,249.842,10.509,1.356
ObjA-31,0.168,52,31,2.756,116,31,31,0,172.058,250.327,10.154,172.058,250.327,10.154,1.287
ObjA-32,0.058,18,32,1.564,62,32,32,0,296.111,14.556,1.222,296.111,14.556,1.222,0.958
ObjA-33,0.003,1,33,0.146,6,33,33,NaN,204.000,258.000,8.000,204.000,258.000,8.000,0.000
ObjA-34,0.003,1,34,0.146,6,34,34,NaN,263.000,14.000,0.000,263.000,14.000,0.000,0.000
ObjA-35,0.006,2,35,0.292,12,35,35,0,304.500,286.500,1.000,304.500,286.500,1.000,0.147
ObjA-36,0.200,62,36,2.926,128,36,36,0,171.435,259.758,10.806,171.435,259.758,10.806,1.287
ObjA-37,0.113,35,37,2.048,88,37,37,0,131.629,16.029,0.886,131.629,16.029,0.886,0.929
ObjA-38,0.478,148,38,6.047,240,38,38,0,365.865,288.230,4.412,365.865,288.230,4.412,2.458
ObjA-39,0.003,1,39,0.146,6,39,39,NaN,260.000,17.000,0.000,260.000,17.000,0.000,0.000
ObjA-40,0.003,1,40,0.146,6,40,40,NaN,163.000,273.000,8.000,163.000,273.000,8.000,0.000
ObjA-41,0.039,12,41,1.149,50,41,41,0,53.500,294.083,3.167,53.500,294.083,3.167,1.002
ObjA-42,0.003,1,42,0.146,6,42,42,NaN,359.000,275.000,8.000,359.000,275.000,8.000,0.000
ObjA-43,0.462,143,43,5.168,234,43,43,0,18.469,284.112,10.762,18.469,284.112,10.762,1.590
ObjA-44,0.194,60,44,3.238,138,44,44,0,194.183,286.950,10.400,194.183,286.950,10.400,1.414
ObjA-45,0.010,3,45,0.376,16,45,45,0,346.667,313.667,1.333,346.667,313.667,1.333,0.334
ObjA-46,13.840,4283,46,117.161,4990,46,46,0,21.892,43.470,6.685,21.892,43.470,6.685,8.923
ObjA-47,0.103,32,47,2.086,84,47,47,0,345.031,320.000,3.062,345.031,320.000,3.062,1.244
ObjA-48,0.003,1,48,0.146,6,48,48,NaN,258.000,21.000,0.000,258.000,21.000,0.000,0.000
ObjA-49,0.081,25,49,2.464,104,49,49,0,166.480,333.400,3.000,166.480,333.400,3.000,1.218
ObjA-50,0.016,5,50,0.584,24,50,50,0,0.200,333.400,2.000,0.200,333.400,2.000,0.635
ObjA-51,0.016,5,51,0.606,26,51,51,0,227.800,326.400,8.400,227.800,326.400,8.400,0.379
ObjA-52,0.100,31,52,1.736,78,52,52,0,336.290,24.355,0.581,336.290,24.355,0.581,0.737
ObjA-53,0.003,1,53,0.146,6,53,53,NaN,1.000,362.000,8.000,1.000,362.000,8.000,0.000
ObjA-54,0.145,45,54,2.440,98,54,54,0,75.956,367.400,10.556,75.956,367.400,10.556,1.274
ObjA-55,0.226,70,55,3.283,146,55,55,0,115.986,1.171,11.057,115.986,1.171,11.057,1.039
ObjA-56,0.572,177,56,6.964,310,56,56,0,291.475,6.271,10.927,291.475,6.271,10.927,1.544
ObjA-57,1.057,327,57,11.842,502,57,57,0,171.654,30.716,3.963,171.654,30.716,3.963,2.832
ObjA-58,0.003,1,58,0.146,6,58,58,NaN,273.000,368.000,1.000,273.000,368.000,1.000,0.000
ObjA-59,0.048,15,59,1.209,48,59,59,0,9.600,6.467,10.667,9.600,6.467,10.667,0.912
ObjA-60,0.003,1,60,0.146,6,60,60,NaN,52.000,29.000,0.000,52.000,29.000,0.000,0.000
ObjA-61,0.039,12,61,1.023,42,61,61,0,181.167,30.333,1.333,181.167,30.333,1.333,0.635
ObjA-62,0.003,1,62,0.146,6,62,62,NaN,47.000,5.000,2.000,47.000,5.000,2.000,0.000
ObjA-63,0.023,7,63,0.649,30,63,63,0,346.143,31.571,0.000,346.143,31.571,0.000,0.328
ObjA-64,0.003,1,64,0.146,6,64,64,NaN,287.000,33.000,2.000,287.000,33.000,2.000,0.000
ObjA-65,0.145,45,65,2.467,108,65,65,0,297.644,35.067,11.178,297.644,35.067,11.178,0.958
