Label;Volume (unit);Volume (pixel);Mean;SurfaceArea;surfaceAreaPxl;Min;Max;Std Deviation;X;Y;Z;Xmass;Ymass;Zmass;Feret
ObjB-1;0,107411;30;1;1,692853;72;1;1;0;32,133333;0,833333;0,533333;32,133333;0,833333;0,533333;0,742262
ObjB-2;0,175438;49;2;2,288839;94;2;2;0;46,591837;0,857143;0,836735;46,591837;0,857143;0,836735;0,89531
ObjB-3;0,204081;57;3;2,75373;112;3;3;0;176,789474;1,298246;0,964912;176,789474;1,298246;0,964912;0,996259
ObjB-4;0,322234;90;4;3,397826;152;4;4;0;194,044444;1,311111;0,8;194,044444;1,311111;0,8;1,288747
ObjB-5;0,322234;90;5;3,606217;152;5;5;0;219,755556;1,744444;1,011111;219,755556;1,744444;1,011111;1,134629
ObjB-6;0,214822;60;6;2,741981;118;6;6;0;306,15;0,833333;0,716667;306,15;0,833333;0,716667;1,065715
ObjB-7;0,211242;59;7;2,574897;104;7;7;0;341,762712;1,525424;1,084746;341,762712;1,525424;1,084746;1,012335
ObjB-8;0,486931;136;8;4,923223;196;8;8;0;143,772059;1,551471;1,772059;143,772059;1,551471;1,772059;1,36735
ObjB-9;0,332975;93;9;3,218993;144;9;9;0;279,301075;2,387097;0,870968;279,301075;2,387097;0,870968;0,921584
ObjB-10;0,268528;75;10;3,332279;150;10;10;0;295,333333;2,866667;0,6;295,333333;2,866667;0,6;1,146633
ObjB-11;0,411743;115;11;3,874838;178;11;11;0;58,156522;3,93913;0,817391;58,156522;3,93913;0,817391;0,990252
ObjB-12;0,035804;10;12;0,888105;36;12;12;0;183,6;4,7;0,3;183,6;4,7;0,3;0,44431
ObjB-13;0,551378;154;13;4,703827;230;13;13;0;317,461039;3,350649;0,753247;317,461039;3,350649;0,753247;1,231931
ObjB-14;0,315073;88;14;3,886215;158;14;14;0;29,590909;6,318182;1,113636;29,590909;6,318182;1,113636;1,388999
ObjB-15;0,368779;103;15;4,226072;176;15;15;0;65,359223;5,980583;0,990291;65,359223;5,980583;0,990291;1,139876
ObjB-16;0,089509;25;16;1,406794;62;16;16;0;116,04;4,56;0,4;116,04;4,56;0,4;0,552107
ObjB-17;0,139635;39;17;1,907675;90;17;17;0;210,769231;5,538462;0,358974;210,769231;5,538462;0,358974;0,704113
ObjB-18;0,347296;97;18;3,779361;170;18;18;0;95,309278;5,948454;0,742268;95,309278;5,948454;0,742268;1,065715
ObjB-19;0,418904;117;19;4,03549;174;19;19;0;49,794872;7,74359;1,051282;49,794872;7,74359;1,051282;1,134629
ObjB-20;0,186179;52;20;2,450234;118;20;20;0;81,923077;7,903846;0,365385;81,923077;7,903846;0,365385;1,153775
ObjB-21;0,175438;49;21;2,539279;108;21;21;0;172,142857;7,428571;0,77551;172,142857;7,428571;0,77551;0,875086
ObjB-22;0,261367;73;22;3,045849;126;22;22;0;114,671233;9,123288;0,958904;114,671233;9,123288;0,958904;1,109606
ObjB-23;1,192265;333;23;8,585096;426;23;23;0;335,237237;9,477477;0,870871;335,237237;9,477477;0,870871;2,01599
ObjB-24;0,264948;74;24;3,206873;136;24;24;0;213,121622;10,527027;0,864865;213,121622;10,527027;0,864865;1,058442
ObjB-25;0,064447;18;25;1,132485;46;25;25;0;368,555556;10,222222;0,5;368,555556;10,222222;0,5;0,541191
ObjB-26;0,218403;61;26;2,694243;114;26;26;0;157,409836;10,47541;0,786885;157,409836;10,47541;0,786885;0,875086
ObjB-27;0,429645;120;27;4,304111;200;27;27;0;198,4;10,066667;0,733333;198,4;10,066667;0,733333;1,197544
ObjB-28;0,37952;106;28;4,500381;192;28;28;0;15,858491;13,018868;1,245283;15,858491;13,018868;1,245283;1,524191
ObjB-29;0,375939;105;29;4,315488;180;29;29;0;69,361905;11,419048;1,038095;69,361905;11,419048;1,038095;1,37263
ObjB-30;0,680271;190;30;5,704845;258;30;30;0;26,768421;12,947368;1,147368;26,768421;12,947368;1,147368;1,301214
ObjB-31;0,204081;57;31;2,461983;112;31;31;0;89,631579;13,894737;0,508772;89,631579;13,894737;0,508772;0,84297
ObjB-32;0,469029;131;32;4,905786;212;32;32;0;220,946565;13,083969;0,908397;220,946565;13,083969;0,908397;1,350718
ObjB-33;0,422484;118;33;4,601918;204;33;33;0;111,991525;16,084746;0,754237;111,991525;16,084746;0,754237;1,219158
ObjB-34;0,118152;33;34;1,639797;92;34;34;0;286,787879;14,787879;0;286,787879;14,787879;0;0,732841
ObjB-35;0,114572;32;35;1,681476;92;35;35;0;95,78125;16,15625;0;95,78125;16,15625;0;0,795319
ObjB-36;0,247046;69;36;3,594468;158;36;36;0;117,57971;16,289855;0,594203;117,57971;16,289855;0,594203;1,132898
ObjB-37;0,18976;53;37;2,443803;100;37;37;0;144,830189;15,886792;0,981132;144,830189;15,886792;0,981132;0,86134
ObjB-38;0,526315;147;38;5,108859;236;38;38;0;237,210884;17,421769;0,761905;237,210884;17,421769;0,761905;1,257705
ObjB-39;0,09309;26;39;1,877374;70;39;39;0;368,730769;16,192308;0,923077;368,730769;16,192308;0,923077;0,89531
ObjB-40;0,501252;140;40;4,745876;244;40;40;0;304,85;16,778571;0,492857;304,85;16,778571;0,492857;1,281209
ObjB-41;0,608664;170;41;5,657107;254;41;41;0;50,6;19,970588;0,964706;50,6;19,970588;0,964706;1,382568
ObjB-42;0,279269;78;42;2,968553;130;42;42;0;78,230769;19,230769;0,871795;78,230769;19,230769;0,871795;0,875086
