Label,Volume (unit),Volume (pixel),Mean,SurfaceArea,surfaceAreaPxl,Min,Max,Std Deviation,X,Y,Z,Xmass,Ymass,Zmass,Feret
ObjA-1,7470.126,2311811,1,17048.809,888236,1,1,0,240.835,246.311,6.057,240.835,246.311,6.057,71.789
ObjA-2,0.003,1,2,0.146,6,2,2,NaN,420.000,491.000,11.000,420.000,491.000,11.000,0.000
ObjA-3,0.045,14,3,0.800,44,3,3,0,130.929,181.143,0.000,130.929,181.143,0.000,0.464
ObjA-4,0.006,2,4,0.271,10,4,4,0,422.000,491.000,11.500,422.000,491.000,11.500,0.300
ObjA-5,0.003,1,5,0.146,6,5,5,NaN,289.000,28.000,12.000,289.000,28.000,12.000,0.000
ObjA-6,0.006,2,6,0.271,10,6,6,0,67.000,482.000,0.500,67.000,482.000,0.500,0.300
ObjA-7,0.003,1,7,0.146,6,7,7,NaN,407.000,78.000,12.000,407.000,78.000,12.000,0.000
ObjA-8,0.003,1,8,0.146,6,8,8,NaN,456.000,85.000,12.000,456.000,85.000,12.000,0.000
ObjA-9,0.003,1,9,0.146,6,9,9,NaN,170.000,111.000,8.000,170.000,111.000,8.000,0.000
ObjA-10,0.010,3,10,0.376,16,10,10,0,53.667,144.000,12.000,53.667,144.000,12.000,0.232
ObjA-11,0.003,1,11,0.146,6,11,11,NaN,67.000,484.000,0.000,67.000,484.000,0.000,0.000
ObjA-12,0.003,1,12,0.146,6,12,12,NaN,157.000,117.000,8.000,157.000,117.000,8.000,0.000
ObjA-13,0.013,4,13,0.335,16,13,13,0,198.500,185.500,0.000,198.500,185.500,0.000,0.147
ObjA-14,0.010,3,14,0.314,14,14,14,0,468.667,158.667,12.000,468.667,158.667,12.000,0.147
ObjA-15,0.003,1,15,0.146,6,15,15,NaN,485.000,419.000,4.000,485.000,419.000,4.000,0.000
ObjA-16,0.003,1,16,0.146,6,16,16,NaN,482.000,184.000,12.000,482.000,184.000,12.000,0.000
ObjA-17,0.003,1,17,0.146,6,17,17,NaN,323.000,486.000,0.000,323.000,486.000,0.000,0.000
ObjA-18,0.003,1,18,0.146,6,18,18,NaN,485.000,218.000,12.000,485.000,218.000,12.000,0.000
ObjA-19,0.013,4,19,0.460,20,19,19,0,478.000,234.250,12.000,478.000,234.250,12.000,0.294
ObjA-20,0.003,1,20,0.146,6,20,20,NaN,327.000,485.000,4.000,327.000,485.000,4.000,0.000
ObjA-21,0.003,1,21,0.146,6,21,21,NaN,484.000,243.000,12.000,484.000,243.000,12.000,0.000
ObjA-22,0.003,1,22,0.146,6,22,22,NaN,484.000,258.000,12.000,484.000,258.000,12.000,0.000
ObjA-23,0.003,1,23,0.146,6,23,23,NaN,248.000,281.000,12.000,248.000,281.000,12.000,0.000
ObjA-24,0.010,3,24,0.314,14,24,24,0,468.667,19.333,0.000,468.667,19.333,0.000,0.147
ObjA-25,0.003,1,25,0.146,6,25,25,NaN,76.000,286.000,12.000,76.000,286.000,12.000,0.000
ObjA-26,0.003,1,26,0.146,6,26,26,NaN,164.000,295.000,12.000,164.000,295.000,12.000,0.000
ObjA-27,0.003,1,27,0.146,6,27,27,NaN,179.000,305.000,12.000,179.000,305.000,12.000,0.000
ObjA-28,0.003,1,28,0.146,6,28,28,NaN,34.000,23.000,0.000,34.000,23.000,0.000,0.000
ObjA-29,0.142,44,29,2.627,104,29,29,0,277.500,70.977,6.932,277.500,70.977,6.932,1.274
ObjA-30,0.003,1,30,0.146,6,30,30,NaN,442.000,305.000,12.000,442.000,305.000,12.000,0.000
ObjA-31,0.006,2,31,0.230,10,31,31,0,358.500,308.000,12.000,358.500,308.000,12.000,0.104
ObjA-32,0.003,1,32,0.146,6,32,32,NaN,408.000,347.000,12.000,408.000,347.000,12.000,0.000
ObjA-33,0.003,1,33,0.146,6,33,33,NaN,400.000,355.000,12.000,400.000,355.000,12.000,0.000
ObjA-34,0.029,9,34,0.817,38,34,34,0,150.444,209.111,0.000,150.444,209.111,0.000,0.415
ObjA-35,0.003,1,35,0.146,6,35,35,NaN,133.000,237.000,1.000,133.000,237.000,1.000,0.000
ObjA-36,0.003,1,36,0.146,6,36,36,NaN,394.000,362.000,12.000,394.000,362.000,12.000,0.000
ObjA-37,0.003,1,37,0.146,6,37,37,NaN,486.000,445.000,12.000,486.000,445.000,12.000,0.000
ObjA-38,0.003,1,38,0.146,6,38,38,NaN,149.000,213.000,0.000,149.000,213.000,0.000,0.000
ObjA-39,0.003,1,39,0.146,6,39,39,NaN,70.000,212.000,5.000,70.000,212.000,5.000,0.000
ObjA-40,0.003,1,40,0.146,6,40,40,NaN,125.000,341.000,0.000,125.000,341.000,0.000,0.000
ObjA-41,0.174,54,41,2.361,102,41,41,0,273.796,1.463,11.093,273.796,1.463,11.093,0.958
ObjA-42,0.042,13,42,0.965,48,42,42,0,461.615,50.462,0.000,461.615,50.462,0.000,0.519
ObjA-43,0.013,4,43,0.398,18,43,43,0,482.750,349.000,0.000,482.750,349.000,0.000,0.208
ObjA-44,0.003,1,44,0.146,6,44,44,NaN,135.000,130.000,9.000,135.000,130.000,9.000,0.000
ObjA-45,0.019,6,45,0.503,24,45,45,0,305.833,50.167,0.000,305.833,50.167,0.000,0.232
ObjA-46,0.003,1,46,0.146,6,46,46,NaN,152.000,231.000,0.000,152.000,231.000,0.000,0.000
ObjA-47,0.029,9,47,0.711,32,47,47,0,126.889,152.000,2.222,126.889,152.000,2.222,0.379
ObjA-48,0.023,7,48,0.773,34,48,48,0,388.286,365.000,0.000,388.286,365.000,0.000,0.519
ObjA-49,0.023,7,49,0.627,28,49,49,0,394.571,364.714,0.143,394.571,364.714,0.143,0.445
ObjA-50,0.423,131,50,4.828,210,50,50,0,366.313,240.153,1.695,366.313,240.153,1.695,1.524
ObjA-51,0.006,2,51,0.230,10,51,51,0,474.500,4.000,6.000,474.500,4.000,6.000,0.104
ObjA-52,0.023,7,52,0.647,26,52,52,0,233.571,394.571,2.857,233.571,394.571,2.857,0.618
ObjA-53,0.145,45,53,2.486,106,53,53,0,65.756,489.578,10.422,65.756,489.578,10.422,1.085
ObjA-54,0.006,2,54,0.292,12,54,54,0,305.500,70.500,0.000,305.500,70.500,0.000,0.147
ObjA-55,0.065,20,55,1.401,62,55,55,0,323.200,6.200,11.450,323.200,6.200,11.450,0.707
ObjA-56,0.003,1,56,0.146,6,56,56,NaN,310.000,70.000,0.000,310.000,70.000,0.000,0.000
ObjA-57,0.003,1,57,0.146,6,57,57,NaN,371.000,9.000,10.000,371.000,9.000,10.000,0.000
ObjA-58,0.045,14,58,1.001,40,58,58,0,163.643,218.643,6.929,163.643,218.643,6.929,0.643
