Label,Volume (unit),Volume (pixel),Mean,SurfaceArea,surfaceAreaPxl,Min,Max,Std Deviation,X,Y,Z,Xmass,Ymass,Zmass,Feret
ObjA-1,0.003,1,1,0.146,6,1,1,NaN,9.000,482.000,12.000,9.000,482.000,12.000,0.000
ObjA-2,6495.922,2010320,2,24942.687,1184788,2,2,0,250.037,250.567,6.030,250.037,250.567,6.030,71.644
ObjA-3,0.003,1,3,0.146,6,3,3,NaN,111.000,0.000,0.000,111.000,0.000,0.000,0.000
ObjA-4,0.003,1,4,0.146,6,4,4,NaN,145.000,0.000,0.000,145.000,0.000,0.000,0.000
ObjA-5,0.171,53,5,3.508,148,5,5,0,168.943,330.887,10.226,168.943,330.887,10.226,1.570
ObjA-6,0.003,1,6,0.146,6,6,6,NaN,173.000,233.000,5.000,173.000,233.000,5.000,0.000
ObjA-7,0.003,1,7,0.146,6,7,7,NaN,90.000,343.000,7.000,90.000,343.000,7.000,0.000
ObjA-8,0.003,1,8,0.146,6,8,8,NaN,128.000,345.000,7.000,128.000,345.000,7.000,0.000
ObjA-9,0.003,1,9,0.146,6,9,9,NaN,114.000,2.000,0.000,114.000,2.000,0.000,0.000
ObjA-10,0.003,1,10,0.146,6,10,10,NaN,51.000,264.000,5.000,51.000,264.000,5.000,0.000
ObjA-11,0.003,1,11,0.146,6,11,11,NaN,46.000,266.000,5.000,46.000,266.000,5.000,0.000
ObjA-12,0.003,1,12,0.146,6,12,12,NaN,143.000,64.000,10.000,143.000,64.000,10.000,0.000
ObjA-13,0.003,1,13,0.146,6,13,13,NaN,120.000,3.000,0.000,120.000,3.000,0.000,0.000
ObjA-14,0.013,4,14,0.460,20,14,14,0,147.750,136.250,0.500,147.750,136.250,0.500,0.379
ObjA-15,0.019,6,15,0.606,26,15,15,0,120.333,6.000,0.167,120.333,6.000,0.167,0.334
ObjA-16,0.178,55,16,2.797,116,16,16,0,91.200,139.291,1.291,91.200,139.291,1.291,1.528
ObjA-17,0.003,1,17,0.146,6,17,17,NaN,85.000,403.000,7.000,85.000,403.000,7.000,0.000
ObjA-18,0.003,1,18,0.146,6,18,18,NaN,239.000,7.000,0.000,239.000,7.000,0.000,0.000
