Label;Volume (unit);Volume (pixel);Mean;SurfaceArea;surfaceAreaPxl;Min;Max;Std Deviation;X;Y;Z;Xmass;Ymass;Zmass;Feret
ObjB-1;0,057286;16;1;1,090807;46;1;1;0;41,125;0,5625;0,375;41,125;0,5625;0,375;0,457543
ObjB-2;0,18976;53;2;2,634384;102;2;2;0;122,660377;0,660377;1,169811;122,660377;0,660377;1,169811;1,11874
ObjB-3;0,132474;37;3;2,074016;76;3;3;0;236,918919;0,459459;1,378378;236,918919;0,459459;1,378378;1,006423
ObjB-4;0,490511;137;4;4,685275;204;4;4;0;270,182482;1,49635;0,970803;270,182482;1,49635;0,970803;1,557139
ObjB-5;0,526315;147;5;5,734031;236;5;5;0;324,789116;2,639456;1,265306;324,789116;2,639456;1,265306;1,566665
ObjB-6;0,057286;16;6;0,977521;40;6;6;0;0,5;1,5;0,5;0,5;1,5;0,5;0,457543
ObjB-7;0,619405;173;7;5,924985;252;7;7;0;110,924855;1,745665;1,231214;110,924855;1,745665;1,231214;1,551355
ObjB-8;0,397422;111;8;4,02943;170;8;8;0;312,738739;2,342342;1,261261;312,738739;2,342342;1,261261;1,139876
ObjB-9;0,28643;80;9;3,189064;138;9;9;0;355,6625;1,8;0,85;355,6625;1,8;0,85;1,025771
ObjB-10;0,29001;81;10;3,183747;162;10;10;0;5,851852;2,851852;0,37037;5,851852;2,851852;0,37037;1,050923
ObjB-11;0,257787;72;11;3,224682;134;11;11;0;72,791667;3,319444;0,875;72,791667;3,319444;0,875;1,052789
ObjB-12;0,350877;98;12;3,660015;160;12;12;0;181,44898;2,938776;0,938776;181,44898;2,938776;0,938776;0,990252
ObjB-13;0,214822;60;13;2,592706;102;13;13;0;249,933333;3,533333;1,216667;249,933333;3,533333;1,216667;1,024056
ObjB-14;0,329394;92;14;3,844908;172;14;14;0;86,456522;5,771739;1,195652;86,456522;5,771739;1,195652;1,246378
ObjB-15;0,182599;51;15;2,604826;110;15;15;0;236,568627;3,764706;0,941176;236,568627;3,764706;0,941176;0,996259
ObjB-16;0,66953;187;16;6,283022;282;16;16;0;194,074866;6,433155;1;194,074866;6,433155;1;1,684897
ObjB-17;0,787682;220;17;7,612149;334;17;17;0;154,731818;9,15;1,163636;154,731818;9,15;1,163636;1,816701
ObjB-18;0,590762;165;18;5,633238;252;18;18;0;337,515152;7,939394;1,042424;337,515152;7,939394;1,042424;1,488539
