Label,Volume (unit),Volume (pixel),Mean,SurfaceArea,surfaceAreaPxl,Min,Max,Std Deviation,X,Y,Z,Xmass,Ymass,Zmass,Feret
ObjA-1,0.850,263,1,12.252,506,1,1,0,30.464,8.065,8.890,30.464,8.065,8.890,2.788
ObjA-2,0.003,1,2,0.146,6,2,2,NaN,170.000,133.000,7.000,170.000,133.000,7.000,0.000
ObjA-3,56.567,17506,3,267.259,11794,3,3,0,53.603,48.169,6.340,53.603,48.169,6.340,15.788
ObjA-4,18.173,5624,4,80.439,3494,4,4,0,363.696,10.691,6.718,363.696,10.691,6.718,8.353
ObjA-5,0.003,1,5,0.146,6,5,5,NaN,417.000,189.000,7.000,417.000,189.000,7.000,0.000
ObjA-6,2.915,902,6,21.900,914,6,6,0,164.327,19.411,6.542,164.327,19.411,6.542,4.057
ObjA-7,2.963,917,7,21.251,884,7,7,0,7.851,25.764,4.674,7.851,25.764,4.674,3.289
ObjA-8,0.349,108,8,6.447,262,8,8,0,476.231,41.130,6.824,476.231,41.130,6.824,1.670
ObjA-9,0.003,1,9,0.146,6,9,9,NaN,376.000,203.000,7.000,376.000,203.000,7.000,0.000
ObjA-10,17.665,5467,10,115.359,5008,10,10,0,461.238,38.791,6.796,461.238,38.791,6.796,10.846
ObjA-11,0.071,22,11,1.878,76,11,11,0,112.591,217.545,8.909,112.591,217.545,8.909,0.952
ObjA-12,0.010,3,12,0.354,14,12,12,0,121.000,48.667,4.667,121.000,48.667,4.667,0.317
ObjA-13,0.003,1,13,0.146,6,13,13,NaN,378.000,279.000,7.000,378.000,279.000,7.000,0.000
ObjA-14,0.824,255,14,8.044,346,14,14,0,386.447,283.118,9.733,386.447,283.118,9.733,1.791
ObjA-15,0.055,17,15,1.149,50,15,15,0,238.412,53.824,4.412,238.412,53.824,4.412,0.523
ObjA-16,0.220,68,16,4.318,174,16,16,0,226.574,301.971,9.441,226.574,301.971,9.441,1.563
ObjA-17,0.010,3,17,0.438,18,17,17,0,479.333,61.000,4.667,479.333,61.000,4.667,0.379
ObjA-18,0.003,1,18,0.146,6,18,18,NaN,88.000,72.000,4.000,88.000,72.000,4.000,0.000
ObjA-19,0.103,32,19,2.464,104,19,19,0,250.312,344.719,8.406,250.312,344.719,8.406,0.929
ObjA-20,0.003,1,20,0.146,6,20,20,NaN,452.000,87.000,4.000,452.000,87.000,4.000,0.000
ObjA-21,303.977,94073,21,1297.540,59172,21,21,0,140.995,330.463,6.485,140.995,330.463,6.485,42.113
ObjA-22,0.042,13,22,1.023,42,22,22,0,343.538,354.308,8.308,343.538,354.308,8.308,0.643
ObjA-23,0.029,9,23,0.855,34,23,23,0,412.444,360.111,8.333,412.444,360.111,8.333,0.906
ObjA-24,0.355,110,24,4.572,190,24,24,0,292.236,366.091,10.000,292.236,366.091,10.000,1.570
ObjA-25,1.916,593,25,15.278,666,25,25,0,119.040,230.966,4.737,119.040,230.966,4.737,3.018
ObjA-26,0.010,3,26,0.438,18,26,26,0,31.333,378.333,7.333,31.333,378.333,7.333,0.317
ObjA-27,0.003,1,27,0.146,6,27,27,NaN,311.000,412.000,7.000,311.000,412.000,7.000,0.000
ObjA-28,0.003,1,28,0.146,6,28,28,NaN,303.000,432.000,7.000,303.000,432.000,7.000,0.000
ObjA-29,0.242,75,29,4.696,194,29,29,0,97.440,452.720,8.947,97.440,452.720,8.947,1.591
ObjA-30,98.176,30383,30,294.634,13878,30,30,0,461.775,318.314,6.471,461.775,318.314,6.471,10.287
ObjA-31,0.078,24,31,2.088,88,31,31,0,329.333,459.542,8.833,329.333,459.542,8.833,0.975
ObjA-32,0.003,1,32,0.146,6,32,32,NaN,334.000,461.000,7.000,334.000,461.000,7.000,0.000
ObjA-33,0.016,5,33,0.419,20,33,33,0,329.800,121.400,4.000,329.800,121.400,4.000,0.232
ObjA-34,0.045,14,34,1.169,48,34,34,0,349.714,0.214,9.000,349.714,0.214,9.000,0.676
ObjA-35,0.003,1,35,0.146,6,35,35,NaN,298.000,127.000,4.000,298.000,127.000,4.000,0.000
ObjA-36,0.284,88,36,5.307,228,36,36,0,479.898,130.886,5.273,479.898,130.886,5.273,1.841
ObjA-37,0.330,102,37,5.575,234,37,37,0,43.186,13.147,9.480,43.186,13.147,9.480,1.959
ObjA-38,0.016,5,38,0.522,22,38,38,0,282.400,131.000,4.200,282.400,131.000,4.200,0.334
ObjA-39,0.795,246,39,13.176,554,39,39,0,413.150,14.467,10.606,413.150,14.467,10.606,3.452
ObjA-40,0.123,38,40,3.008,128,40,40,0,70.053,144.553,5.184,70.053,144.553,5.184,1.143
ObjA-41,0.003,1,41,0.146,6,41,41,NaN,319.000,53.000,8.000,319.000,53.000,8.000,0.000
ObjA-42,0.006,2,42,0.230,10,42,42,0,256.500,70.000,8.000,256.500,70.000,8.000,0.104
ObjA-43,0.226,70,43,4.675,192,43,43,0,270.186,154.143,5.357,270.186,154.143,5.357,1.402
ObjA-44,0.003,1,44,0.146,6,44,44,NaN,340.000,86.000,8.000,340.000,86.000,8.000,0.000
ObjA-45,0.013,4,45,0.563,22,45,45,0,291.250,92.250,9.000,291.250,92.250,9.000,0.609
ObjA-46,0.003,1,46,0.146,6,46,46,NaN,242.000,154.000,4.000,242.000,154.000,4.000,0.000
ObjA-47,0.023,7,47,0.773,34,47,47,0,439.857,157.714,4.000,439.857,157.714,4.000,0.415
ObjA-48,0.055,17,48,1.358,58,48,48,0,124.706,161.824,4.412,124.706,161.824,4.412,0.675
ObjA-49,0.194,60,49,2.953,138,49,49,0,311.450,162.183,4.567,311.450,162.183,4.567,1.065
ObjA-50,0.436,135,50,6.392,272,50,50,0,447.370,136.970,10.141,447.370,136.970,10.141,1.810
ObjA-51,0.010,3,51,0.376,16,51,51,0,262.333,162.333,4.667,262.333,162.333,4.667,0.334
ObjA-52,0.010,3,52,0.376,16,52,52,0,207.333,145.333,8.667,207.333,145.333,8.667,0.334
ObjA-53,0.055,17,53,1.212,52,53,53,0,446.294,150.235,9.353,446.294,150.235,9.353,0.643
ObjA-54,0.003,1,54,0.146,6,54,54,NaN,15.000,166.000,4.000,15.000,166.000,4.000,0.000
ObjA-55,0.087,27,55,1.796,76,55,55,0,130.037,172.704,9.222,130.037,172.704,9.222,0.744
ObjA-56,0.003,1,56,0.146,6,56,56,NaN,251.000,166.000,4.000,251.000,166.000,4.000,0.000
ObjA-57,0.003,1,57,0.146,6,57,57,NaN,311.000,166.000,4.000,311.000,166.000,4.000,0.000
ObjA-58,0.081,25,58,1.715,76,58,58,0,445.080,169.640,4.440,445.080,169.640,4.440,0.758
ObjA-59,0.003,1,59,0.146,6,59,59,NaN,120.000,170.000,4.000,120.000,170.000,4.000,0.000
ObjA-60,0.071,22,60,1.566,66,60,60,0,183.682,193.045,9.182,183.682,193.045,9.182,0.668
ObjA-61,0.003,1,61,0.146,6,61,61,NaN,22.000,171.000,4.000,22.000,171.000,4.000,0.000
ObjA-62,0.013,4,62,0.438,18,62,62,0,382.750,198.750,8.750,382.750,198.750,8.750,0.317
ObjA-63,0.006,2,63,0.271,10,63,63,0,373.000,207.000,8.500,373.000,207.000,8.500,0.300
ObjA-64,0.071,22,64,2.067,86,64,64,0,364.182,216.545,8.818,364.182,216.545,8.818,0.895
