Label,Volume (unit),Volume (pixel),Mean,SurfaceArea,surfaceAreaPxl,Min,Max,Std Deviation,X,Y,Z,Xmass,Ymass,Zmass,Feret
ObjA-1,0.071,22,1,1.420,60,1,1,0,102.682,81.727,7.000,102.682,81.727,7.000,0.737
ObjA-2,431.936,133673,2,1574.218,77898,2,2,0,194.219,106.736,6.336,194.219,106.736,6.336,46.811
ObjA-3,0.113,35,3,2.069,90,3,3,0,470.543,1.743,1.800,470.543,1.743,1.800,1.085
ObjA-4,0.003,1,4,0.146,6,4,4,NaN,196.000,3.000,0.000,196.000,3.000,0.000,0.000
ObjA-5,0.252,78,5,3.468,148,5,5,0,291.308,4.821,1.628,291.308,4.821,1.628,1.372
ObjA-6,0.691,214,6,8.187,382,6,6,0,110.374,14.509,0.977,110.374,14.509,0.977,2.255
ObjA-7,0.126,39,7,2.275,94,7,7,0,331.923,102.949,7.718,331.923,102.949,7.718,0.997
ObjA-8,0.013,4,8,0.460,20,8,8,0,136.750,12.500,0.000,136.750,12.500,0.000,0.232
ObjA-9,0.023,7,9,0.606,26,9,9,0,233.429,13.857,0.571,233.429,13.857,0.571,0.379
ObjA-10,0.006,2,10,0.230,10,10,10,0,109.500,161.000,6.000,109.500,161.000,6.000,0.104
ObjA-11,0.662,205,11,5.986,310,11,11,0,459.039,22.951,0.756,459.039,22.951,0.756,1.689
ObjA-12,0.591,183,12,6.820,308,12,12,0,2.634,199.033,8.213,2.634,199.033,8.213,1.617
ObjA-13,0.010,3,13,0.314,14,13,13,0,199.333,206.333,6.000,199.333,206.333,6.000,0.147
ObjA-14,0.006,2,14,0.230,10,14,14,0,237.500,25.000,0.000,237.500,25.000,0.000,0.104
ObjA-15,0.301,93,15,4.095,176,15,15,0,12.344,209.323,7.441,12.344,209.323,7.441,1.171
ObjA-16,0.139,43,16,2.002,80,16,16,0,293.977,30.395,1.442,293.977,30.395,1.442,0.975
ObjA-17,0.036,11,17,0.939,38,17,17,0,199.182,213.909,7.000,199.182,213.909,7.000,0.635
ObjA-18,0.010,3,18,0.314,14,18,18,0,285.667,33.667,0.000,285.667,33.667,0.000,0.147
ObjA-19,0.006,2,19,0.230,10,19,19,0,4.000,35.500,0.000,4.000,35.500,0.000,0.104
ObjA-20,0.785,243,20,8.103,378,20,20,0,395.794,43.679,1.395,395.794,43.679,1.395,2.592
ObjA-21,1.444,447,21,12.407,562,21,21,0,447.702,44.521,3.286,447.702,44.521,3.286,3.353
ObjA-22,0.026,8,22,0.711,32,22,22,0,4.875,47.000,0.125,4.875,47.000,0.125,0.334
ObjA-23,0.013,4,23,0.398,18,23,23,0,303.000,49.500,0.000,303.000,49.500,0.000,0.232
ObjA-24,0.006,2,24,0.230,10,24,24,0,14.500,51.000,0.000,14.500,51.000,0.000,0.104
ObjA-25,0.078,24,25,1.466,68,25,25,0,116.500,54.625,0.333,116.500,54.625,0.333,0.605
ObjA-26,0.003,1,26,0.146,6,26,26,NaN,380.000,53.000,0.000,380.000,53.000,0.000,0.000
ObjA-27,0.116,36,27,1.861,82,27,27,0,473.139,56.639,0.694,473.139,56.639,0.694,0.744
ObjA-28,0.081,25,28,1.319,62,28,28,0,267.960,307.560,6.480,267.960,307.560,6.480,0.523
ObjA-29,0.120,37,29,1.887,92,29,29,0,229.568,58.568,0.351,229.568,58.568,0.351,0.634
ObjA-30,0.129,40,30,2.490,114,30,30,0,91.925,320.200,7.975,91.925,320.200,7.975,1.198
ObjA-31,615.143,190371,31,1858.823,94940,31,31,0,249.709,287.357,6.330,249.709,287.357,6.330,59.700
ObjA-32,1.273,394,32,11.681,540,32,32,0,268.764,328.736,9.845,268.764,328.736,9.845,3.124
ObjA-33,0.010,3,33,0.417,16,33,33,0,194.333,339.667,6.667,194.333,339.667,6.667,0.334
