Label,Volume (unit),Volume (pixel),Mean,SurfaceArea,surfaceAreaPxl,Min,Max,Std Deviation,X,Y,Z,Xmass,Ymass,Zmass,Feret
ObjA-1,6.824,2112,1,56.488,2348,1,1,0,10.603,12.530,4.820,10.603,12.530,4.820,5.426
ObjA-2,0.010,3,2,0.438,18,2,2,0,185.667,390.667,3.000,185.667,390.667,3.000,0.609
ObjA-3,1.603,496,3,19.539,812,3,3,0,158.891,10.885,2.774,158.891,10.885,2.774,4.119
ObjA-4,39.893,12346,4,188.560,8522,4,4,0,265.778,46.822,4.201,265.778,46.822,4.201,10.158
ObjA-5,0.756,234,5,8.866,358,5,5,0,342.209,2.970,4.953,342.209,2.970,4.953,2.827
ObjA-6,0.003,1,6,0.146,6,6,6,NaN,390.000,6.000,0.000,390.000,6.000,0.000,0.000
ObjA-7,0.003,1,7,0.146,6,7,7,NaN,437.000,397.000,2.000,437.000,397.000,2.000,0.000
ObjA-8,31.098,9624,8,133.243,6260,8,8,0,380.984,55.485,4.440,380.984,55.485,4.440,9.758
ObjA-9,0.003,1,9,0.146,6,9,9,NaN,378.000,401.000,2.000,378.000,401.000,2.000,0.000
ObjA-10,2.895,896,10,32.681,1378,10,10,0,420.641,39.635,4.064,420.641,39.635,4.064,3.979
ObjA-11,3.012,932,11,30.468,1286,11,11,0,124.135,16.076,4.266,124.135,16.076,4.266,4.906
ObjA-12,0.003,1,12,0.146,6,12,12,NaN,222.000,408.000,2.000,222.000,408.000,2.000,0.000
ObjA-13,0.023,7,13,0.793,32,13,13,0,114.000,46.000,0.857,114.000,46.000,0.857,0.668
ObjA-14,0.310,96,14,5.592,228,14,14,0,339.010,410.198,5.833,339.010,410.198,5.833,2.163
ObjA-15,0.003,1,15,0.146,6,15,15,NaN,374.000,50.000,0.000,374.000,50.000,0.000,0.000
ObjA-16,0.003,1,16,0.146,6,16,16,NaN,485.000,416.000,2.000,485.000,416.000,2.000,0.000
ObjA-17,0.019,6,17,0.771,30,17,17,0,139.500,50.333,0.833,139.500,50.333,0.833,0.618
ObjA-18,0.120,37,18,3.152,130,18,18,0,380.216,418.459,2.892,380.216,418.459,2.892,1.115
ObjA-19,0.023,7,19,0.898,38,19,19,0,201.143,417.857,3.143,201.143,417.857,3.143,0.609
ObjA-20,0.003,1,20,0.146,6,20,20,NaN,465.000,423.000,2.000,465.000,423.000,2.000,0.000
ObjA-21,0.003,1,21,0.146,6,21,21,NaN,253.000,424.000,2.000,253.000,424.000,2.000,0.000
ObjA-22,8.640,2674,22,69.792,3050,22,22,0,35.150,55.792,4.243,35.150,55.792,4.243,8.687
ObjA-23,0.003,1,23,0.146,6,23,23,NaN,326.000,58.000,0.000,326.000,58.000,0.000,0.000
ObjA-24,0.003,1,24,0.146,6,24,24,NaN,325.000,425.000,2.000,325.000,425.000,2.000,0.000
ObjA-25,0.048,15,25,1.502,60,25,25,0,92.867,59.467,1.067,92.867,59.467,1.067,0.737
ObjA-26,0.016,5,26,0.584,24,26,26,0,55.200,61.400,0.600,55.200,61.400,0.600,0.609
ObjA-27,49.044,15178,27,210.653,9764,27,27,0,323.141,101.342,4.893,323.141,101.342,4.893,11.411
