Label,Volume (unit),Volume (pixel),Mean,SurfaceArea,surfaceAreaPxl,Min,Max,Std Deviation,X,Y,Z,Xmass,Ymass,Zmass,Feret
ObjA-1,88.831,27491,1,610.055,29270,1,1,0,272.655,218.777,8.644,272.655,218.777,8.644,41.079
ObjA-2,0.074,23,2,1.566,66,2,2,0,460.826,10.087,1.130,460.826,10.087,1.130,0.975
ObjA-3,0.016,5,3,0.419,20,3,3,0,353.200,12.600,0.000,353.200,12.600,0.000,0.232
ObjA-4,0.003,1,4,0.146,6,4,4,NaN,66.000,25.000,0.000,66.000,25.000,0.000,0.000
ObjA-5,0.711,220,5,9.636,422,5,5,0,219.218,23.314,2.600,219.218,23.314,2.600,2.512
ObjA-6,0.010,3,6,0.438,18,6,6,0,237.000,235.000,9.667,237.000,235.000,9.667,0.317
ObjA-7,0.381,118,7,9.469,414,7,7,0,216.475,238.390,11.093,216.475,238.390,11.093,3.105
ObjA-8,0.003,1,8,0.146,6,8,8,NaN,460.000,27.000,0.000,460.000,27.000,0.000,0.000
ObjA-9,0.094,29,9,2.028,90,9,9,0,465.759,32.379,2.207,465.759,32.379,2.207,1.114
ObjA-10,0.006,2,10,0.230,10,10,10,0,129.500,29.000,0.000,129.500,29.000,0.000,0.104
ObjA-11,0.168,52,11,3.551,152,11,11,0,398.365,252.346,11.173,398.365,252.346,11.173,1.314
ObjA-12,0.003,1,12,0.146,6,12,12,NaN,262.000,264.000,9.000,262.000,264.000,9.000,0.000
ObjA-13,0.094,29,13,1.796,76,13,13,0,233.759,31.552,1.000,233.759,31.552,1.000,0.793
ObjA-14,0.061,19,14,1.255,56,14,14,0,274.947,44.947,0.474,274.947,44.947,0.474,0.523
ObjA-15,0.003,1,15,0.146,6,15,15,NaN,402.000,43.000,0.000,402.000,43.000,0.000,0.000
ObjA-16,0.097,30,16,2.112,94,16,16,0,420.033,52.000,0.600,420.033,52.000,0.600,0.759
ObjA-17,0.003,1,17,0.146,6,17,17,NaN,425.000,58.000,0.000,425.000,58.000,0.000,0.000
ObjA-18,0.006,2,18,0.292,12,18,18,0,427.500,58.500,0.500,427.500,58.500,0.500,0.334
ObjA-19,0.003,1,19,0.146,6,19,19,NaN,429.000,60.000,0.000,429.000,60.000,0.000,0.000
ObjA-20,0.052,16,20,1.379,60,20,20,0,432.812,62.625,0.438,432.812,62.625,0.438,0.730
ObjA-21,0.003,1,21,0.146,6,21,21,NaN,439.000,65.000,0.000,439.000,65.000,0.000,0.000
ObjA-22,0.055,17,22,1.293,52,22,22,0,467.765,357.706,10.588,467.765,357.706,10.588,0.906
ObjA-23,19.824,6135,23,153.340,6810,23,23,0,463.414,113.068,5.723,463.414,113.068,5.723,12.385
ObjA-24,0.006,2,24,0.292,12,24,24,0,436.500,75.500,0.000,436.500,75.500,0.000,0.147
ObjA-25,0.850,263,25,8.422,400,25,25,0,227.224,416.274,10.703,227.224,416.274,10.703,2.064
ObjA-26,0.100,31,26,2.294,92,26,26,0,218.935,439.839,10.581,218.935,439.839,10.581,0.991
ObjA-27,9.506,2942,27,83.351,3632,27,27,0,476.788,81.073,4.744,476.788,81.073,4.744,9.546
ObjA-28,0.003,1,28,0.146,6,28,28,NaN,233.000,438.000,9.000,233.000,438.000,9.000,0.000
ObjA-29,0.003,1,29,0.146,6,29,29,NaN,213.000,450.000,9.000,213.000,450.000,9.000,0.000
ObjA-30,0.003,1,30,0.146,6,30,30,NaN,440.000,90.000,0.000,440.000,90.000,0.000,0.000
ObjA-31,0.016,5,31,0.544,24,31,31,0,204.000,474.400,9.800,204.000,474.400,9.800,0.379
ObjA-32,0.003,1,32,0.146,6,32,32,NaN,360.000,92.000,0.000,360.000,92.000,0.000,0.000
ObjA-33,0.003,1,33,0.146,6,33,33,NaN,122.000,1.000,10.000,122.000,1.000,10.000,0.000
ObjA-34,0.029,9,34,0.960,40,34,34,0,343.111,38.111,10.778,343.111,38.111,10.778,0.707
ObjA-35,0.016,5,35,0.668,28,35,35,0,153.000,43.000,10.800,153.000,43.000,10.800,0.635
ObjA-36,0.003,1,36,0.146,6,36,36,NaN,196.000,43.000,10.000,196.000,43.000,10.000,0.000
ObjA-37,0.036,11,37,0.876,36,37,37,0,235.455,57.545,11.455,235.455,57.545,11.455,0.635
ObjA-38,0.003,1,38,0.146,6,38,38,NaN,366.000,119.000,0.000,366.000,119.000,0.000,0.000
ObjA-39,0.856,265,39,11.586,516,39,39,0,299.683,132.694,1.660,299.683,132.694,1.660,3.225
ObjA-40,0.010,3,40,0.417,16,40,40,0,370.667,127.667,1.000,370.667,127.667,1.000,0.618
ObjA-41,0.029,9,41,0.814,34,41,41,0,189.222,130.667,0.667,189.222,130.667,0.667,0.635
