Label,Volume (unit),Volume (pixel),Mean,SurfaceArea,surfaceAreaPxl,Min,Max,Std Deviation,X,Y,Z,Xmass,Ymass,Zmass,Feret
ObjA-1,0.023,7,1,0.668,28,1,1,0,22.429,181.857,9.429,22.429,181.857,9.429,0.379
ObjA-2,124.712,38595,2,336.452,17250,2,2,0,50.583,52.096,7.139,50.583,52.096,7.139,20.528
ObjA-3,0.582,180,3,8.209,384,3,3,0,104.244,190.728,11.333,104.244,190.728,11.333,2.563
ObjA-4,0.727,225,4,8.551,412,4,4,0,132.827,1.662,0.756,132.827,1.662,0.756,2.387
ObjA-5,154.973,47960,5,552.875,27648,5,5,0,193.143,59.266,5.670,193.143,59.266,5.670,24.626
ObjA-6,0.459,142,6,5.462,250,6,6,0,480.486,203.683,10.923,480.486,203.683,10.923,1.786
ObjA-7,0.061,19,7,1.482,62,7,7,0,297.895,0.789,0.526,297.895,0.789,0.526,0.737
ObjA-8,0.023,7,8,0.668,28,8,8,0,210.143,206.714,9.714,210.143,206.714,9.714,0.379
ObjA-9,0.036,11,9,0.817,38,9,9,0,365.818,1.000,0.182,365.818,1.000,0.182,0.445
ObjA-10,0.717,222,10,7.201,298,10,10,0,396.653,2.712,2.865,396.653,2.712,2.865,2.499
ObjA-11,0.003,1,11,0.146,6,11,11,NaN,220.000,110.000,4.000,220.000,110.000,4.000,0.000
ObjA-12,0.404,125,12,5.587,254,12,12,0,105.256,210.896,11.008,105.256,210.896,11.008,1.872
ObjA-13,0.145,45,13,2.280,102,13,13,0,345.356,2.889,0.756,345.356,2.889,0.756,1.085
ObjA-14,0.174,54,14,3.137,140,14,14,0,225.315,116.870,5.074,225.315,116.870,5.074,1.225
ObjA-15,0.110,34,15,1.698,82,15,15,0,301.824,5.206,0.382,301.824,5.206,0.382,0.656
ObjA-16,0.171,53,16,3.721,164,16,16,0,136.566,238.830,11.000,136.566,238.830,11.000,1.801
ObjA-17,0.019,6,17,0.584,24,17,17,0,110.500,6.500,0.333,110.500,6.500,0.333,0.334
ObjA-18,0.643,199,18,8.396,356,18,18,0,80.879,162.276,6.151,80.879,162.276,6.151,2.060
ObjA-19,0.036,11,19,1.001,40,19,19,0,434.000,160.636,4.909,434.000,160.636,4.909,0.676
ObjA-20,0.136,42,20,2.294,92,20,20,0,2.429,171.571,5.929,2.429,171.571,5.929,1.244
ObjA-21,0.016,5,21,0.584,24,21,21,0,326.400,173.400,4.800,326.400,173.400,4.800,0.365
ObjA-22,0.927,287,22,8.700,354,22,22,0,444.369,180.024,8.206,444.369,180.024,8.206,2.584
ObjA-23,0.158,49,23,2.759,120,23,23,0,351.102,15.449,0.837,351.102,15.449,0.837,1.185
ObjA-24,0.107,33,24,1.961,80,24,24,0,339.091,15.848,1.545,339.091,15.848,1.545,0.958
ObjA-25,51.907,16064,25,282.973,13752,25,25,0,392.150,61.154,6.296,392.150,61.154,6.296,18.557
ObjA-26,0.074,23,26,1.442,62,26,26,0,167.957,192.000,4.696,167.957,192.000,4.696,0.744
ObjA-27,0.003,1,27,0.146,6,27,27,NaN,88.000,20.000,0.000,88.000,20.000,0.000,0.000
ObjA-28,1.751,542,28,15.319,666,28,28,0,452.839,25.952,5.910,452.839,25.952,5.910,4.168
ObjA-29,1.057,327,29,11.779,534,29,29,0,142.771,213.465,6.095,142.771,213.465,6.095,2.830
ObjA-30,0.152,47,30,2.874,142,30,30,0,330.809,26.085,0.213,330.809,26.085,0.213,1.347
ObjA-31,0.152,47,31,2.991,134,31,31,0,67.574,253.574,4.809,67.574,253.574,4.809,1.256
ObjA-32,0.055,17,32,1.399,58,32,32,0,405.471,254.118,5.529,405.471,254.118,5.529,0.958
ObjA-33,0.026,8,33,0.814,34,33,33,0,91.250,258.125,5.000,91.250,258.125,5.000,0.707
ObjA-34,0.023,7,34,0.668,28,34,34,0,471.143,27.429,0.429,471.143,27.429,0.429,0.379
