Label,Volume (unit),Volume (pixel),Mean,SurfaceArea,surfaceAreaPxl,Min,Max,Std Deviation,X,Y,Z,Xmass,Ymass,Zmass,Feret
ObjA-1,0.174,54,1,3.173,132,1,1,0,259.167,54.611,5.778,259.167,54.611,5.778,1.463
ObjA-2,0.740,229,2,6.980,338,2,2,0,125.437,3.389,1.140,125.437,3.389,1.140,1.955
ObjA-3,0.019,6,3,0.522,22,3,3,0,40.500,407.667,11.667,40.500,407.667,11.667,0.334
ObjA-4,0.013,4,4,0.501,20,4,4,0,206.250,0.000,1.000,206.250,0.000,1.000,0.635
ObjA-5,0.029,9,5,0.733,34,5,5,0,297.889,411.222,11.889,297.889,411.222,11.889,0.379
ObjA-6,806.054,249453,6,3397.187,160162,6,6,0,270.301,221.715,6.274,270.301,221.715,6.274,56.100
ObjA-7,0.013,4,7,0.460,20,7,7,0,162.250,421.000,11.750,162.250,421.000,11.750,0.334
ObjA-8,0.071,22,8,1.274,54,8,8,0,232.136,0.955,0.727,232.136,0.955,0.727,0.684
ObjA-9,0.003,1,9,0.146,6,9,9,NaN,293.000,428.000,11.000,293.000,428.000,11.000,0.000
ObjA-10,0.016,5,10,0.501,20,10,10,0,261.800,0.000,0.400,261.800,0.000,0.400,0.365
ObjA-11,0.013,4,11,0.438,18,11,11,0,117.500,429.750,11.750,117.500,429.750,11.750,0.334
ObjA-12,1.903,589,12,18.292,734,12,12,0,307.029,1.469,4.042,307.029,1.469,4.042,4.457
ObjA-13,0.010,3,13,0.314,14,13,13,0,305.667,82.667,4.000,305.667,82.667,4.000,0.147
ObjA-14,0.055,17,14,1.339,60,14,14,0,164.412,432.235,11.765,164.412,432.235,11.765,0.605
ObjA-15,1.118,346,15,12.728,520,15,15,0,453.884,6.289,4.431,453.884,6.289,4.431,3.348
ObjA-16,0.485,150,16,5.508,224,16,16,0,482.133,2.407,2.027,482.133,2.407,2.027,1.718
ObjA-17,0.006,2,17,0.230,10,17,17,0,50.000,2.500,0.000,50.000,2.500,0.000,0.104
ObjA-18,6.088,1884,18,40.903,1888,18,18,0,370.077,13.248,3.288,370.077,13.248,3.288,4.905
ObjA-19,0.317,98,19,6.056,256,19,19,0,432.602,2.990,3.622,432.602,2.990,3.622,3.257
ObjA-20,0.633,196,20,6.401,288,20,20,0,462.918,4.944,1.658,462.918,4.944,1.658,1.911
ObjA-21,0.026,8,21,0.608,30,21,21,0,291.375,4.875,0.000,291.375,4.875,0.000,0.374
ObjA-22,0.029,9,22,0.898,38,22,22,0,302.111,5.667,0.333,302.111,5.667,0.333,0.480
ObjA-23,0.853,264,23,8.412,384,23,23,0,48.083,9.258,2.057,48.083,9.258,2.057,2.287
ObjA-24,0.352,109,24,5.719,236,24,24,0,252.083,121.752,8.202,252.083,121.752,8.202,2.633
ObjA-25,0.055,17,25,1.027,50,25,25,0,443.412,7.471,0.235,443.412,7.471,0.235,0.440
ObjA-26,0.036,11,26,0.776,38,26,26,0,164.091,453.091,11.909,164.091,453.091,11.909,0.445
ObjA-27,0.052,16,27,0.984,46,27,27,0,419.188,8.062,0.312,419.188,8.062,0.312,0.480
ObjA-28,2.149,665,28,16.854,714,28,28,0,65.624,6.502,5.438,65.624,6.502,5.438,4.014
ObjA-29,0.058,18,29,1.193,54,29,29,0,250.944,9.833,0.389,250.944,9.833,0.389,0.523
